Gene = Acmsd
index = 96
Annotated 5SS: [  130  9183 10627 16413 19813 24469 28687 30419 36566]
Annotated 3SS: [ 9137 10529 16362 19575 24374 28590 30245 36466 36869]
SMsplice 5SS: [  130 10627 24465 28687 30419 36566]
SMsplice 3SS: [10529 24374 28590 30245 36466 36869]
top_k =  100
Partition function (log Z): -24.53441019127828

Sorted 5' Splice Sites (High to Low Probability):
Position 130: 0.995137487913019
Position 10627: 0.8846969524626929
Position 5484: 0.004351718044652229
Position 209: 0.003183492648474248
Position 136: 0.0016782801766729754
Position 668: 0.0006563238431460729
Position 350: 3.159944910612823e-05
Position 238: 6.269773618156331e-07
Position 145: 6.024072795083716e-08
Position 40: 5.006244424329901e-08
Position 62: 6.028655847541476e-10
Position 174: 4.794495156806684e-10
Position 52: 4.1548475296257374e-10
Position 50: 3.3639591272929957e-10
Position 44: 1.1944189906172486e-10
Position 67: 2.5741944866864713e-11
Position 263: 1.913029787200232e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10529: 0.9044430670634183
Position 16362: 0.5304541515637113
Position 16105: 0.2284956420184684
Position 13937: 0.07233153437566395
Position 10743: 0.053415624504847777
Position 314: 0.017908265007725167
Position 7019: 0.013552421668529829
Position 5948: 0.011547796716810011
Position 8025: 0.008766957787951193
Position 4289: 0.007946603813069737
Position 5291: 0.007786194933965209
Position 6077: 0.005765102843004927
Position 5226: 0.004706030645256885
Position 3525: 0.004687496233247475
Position 4112: 0.0029067165620613547
Position 430: 0.0015481589145508133
Position 5739: 0.0011039801551284228
Position 6286: 0.001044386982017465
Position 4135: 0.0009624995912420147
Position 3697: 0.0008949968356443811
Position 4951: 0.0008660340008308286
Position 289: 0.0007380924300687519
Position 266: 0.0007197986545676754
Position 5664: 0.0006519465785534009
Position 3152: 0.000581252379532764
Position 4411: 0.0005762530858839423
Position 1138: 0.0005758642151512019
Position 4206: 0.0005253561919476929
Position 376: 0.00046078517374843807
Position 4479: 0.00035974752346923464
Position 2491: 0.0003260989960257059
Position 4120: 0.00027972241771856616
Position 2731: 0.0002762206069633414
Position 1421: 0.0002725316679611058
Position 587: 0.0002580919958369083
Position 2024: 0.00023462150717591315
Position 1043: 0.00022080203146578728
Position 2230: 0.0002183760773044961
Position 3667: 0.00021542866778228223
Position 2519: 0.00021306631476782005
Position 2402: 0.00017000780661293946
Position 2645: 0.00012232406673482192
Position 1482: 9.424187872625472e-05
Position 529: 9.01722063200303e-05
Position 1575: 8.645369060639188e-05
Position 2100: 8.602218173015418e-05
Position 633: 7.309105271965316e-05
Position 1076: 7.16507218593314e-05
Position 1082: 4.4426460119467034e-05
Position 755: 4.2506170169627815e-05
Position 532: 1.7867622397439424e-05
Position 200: 1.0694988472141292e-07
Position 336: 4.258642955163882e-09
