Gene = Gba
index = 426
Annotated 5SS: [ 159  614 1249 1494 2653 3037 3441 4524 5060 5501]
Annotated 3SS: [ 543 1056 1346 2518 2863 3205 4298 4895 5383 5588]
SMsplice 5SS: [ 159  433  614 1249 1494 2653 3037 3441 4524 5060 5501]
SMsplice 3SS: [ 263  543 1056 1346 2518 2863 3205 4298 4855 5383 5588]
top_k =  100
Partition function (log Z): 18.094371394080948

Sorted 5' Splice Sites (High to Low Probability):
Position 1494: 0.9988802160382079
Position 1249: 0.9823960557603632
Position 5060: 0.9812770740723785
Position 5501: 0.922076935195661
Position 4524: 0.9061229514151081
Position 3441: 0.7230476853716474
Position 3037: 0.7061310411884599
Position 614: 0.6988578569884116
Position 159: 0.6625506467264772
Position 2653: 0.6097982077411078
Position 233: 0.3159712131048922
Position 433: 0.2945960265723361
Position 2768: 0.18978567374067623
Position 3517: 0.1519633873289105
Position 3084: 0.14886424363667036
Position 2713: 0.10862647861687706
Position 2988: 0.10529532560986493
Position 3290: 0.04665313750093286
Position 448: 0.02111545217989644
Position 2542: 0.016361583294387333
Position 3600: 0.016000892101779844
Position 2454: 0.01462976829829208
Position 2963: 0.010463717704661948
Position 66: 0.009680274225857063
Position 645: 0.008220637033049651
Position 800: 0.005086449868764047
Position 376: 0.004959459693950162
Position 671: 0.004858601903280972
Position 3885: 0.004143687666856873
Position 2977: 0.0034475857213325995
Position 3438: 0.0028293379764062643
Position 598: 0.002444677873831735
Position 5522: 0.0019251738188475228
Position 701: 0.0014626502459896154
Position 1513: 0.0010688768866681196
Position 496: 0.0008645398739616277
Position 402: 0.00046889387318317834
Position 1198: 0.00030783648892293363
Position 415: 0.00026040229554899724
Position 4968: 0.0002462236621978738
Position 1882: 0.00018382343475884595
Position 1215: 0.00014550385311469573
Position 1162: 0.00013571110967443872
Position 308: 7.678159792660299e-05
Position 352: 5.984472780893122e-05
Position 1101: 5.521443897292526e-05
Position 1516: 5.0907075120467944e-05
Position 485: 4.1415841993087776e-05
Position 25: 3.4180580857510726e-05
Position 2196: 1.9001893285236156e-05
Position 70: 6.086412628918839e-06
Position 137: 4.8493272744948925e-06
Position 128: 4.843437007179622e-06
Position 121: 3.6072567505184504e-06
Position 29: 3.5051818789024336e-06
Position 187: 2.5146845113734243e-06
Position 50: 2.246692717168923e-06
Position 56: 1.1280708225023126e-06
Position 687: 1.315336207891889e-07
Position 19: 2.853489502439255e-08
Position 54: 1.4164243103221634e-08
Position 105: 1.0245021872751063e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5588: 0.9864545998128184
Position 1346: 0.9802381478190364
Position 2863: 0.9504527632652869
Position 4298: 0.9062501191411648
Position 1056: 0.734387902663079
Position 5383: 0.7113213812501769
Position 3205: 0.6766785377668291
Position 4855: 0.5594780097555211
Position 2518: 0.4684207472632702
Position 543: 0.39533241636546884
Position 263: 0.3852015175013696
Position 4895: 0.33504547566026804
Position 1171: 0.20484268546454903
Position 594: 0.20180873313693826
Position 3354: 0.19898157280942383
Position 2610: 0.19841073866731912
Position 2372: 0.1575659887143392
Position 5408: 0.12815277497560723
Position 2487: 0.07118000345594547
Position 3302: 0.05939607529908108
Position 5343: 0.05351725912105546
Position 4953: 0.03343130033565923
Position 546: 0.03241281998315583
Position 4672: 0.027743786819393282
Position 2922: 0.023288045754157917
Position 2387: 0.022629704072395826
Position 1081: 0.02106763595443964
Position 1366: 0.01973670576706791
Position 4718: 0.01902452739998902
Position 995: 0.014177670112394038
Position 5481: 0.011948060414589958
Position 5279: 0.011679266969906473
Position 5618: 0.011008743789809497
Position 2555: 0.008254484048117218
Position 1093: 0.00781353676587683
Position 5252: 0.007615850987482702
Position 2471: 0.006184010252697683
Position 569: 0.006029664595729848
Position 4768: 0.004664972976728529
Position 3771: 0.004143687666856874
Position 4987: 0.003317862684368898
Position 3515: 0.0030127411105082195
Position 2751: 0.0029176618678252303
Position 432: 0.002778760619181539
Position 3186: 0.002390490426193831
Position 289: 0.0020843413300082464
Position 461: 0.0017621056118520182
Position 2624: 0.0014312982772567147
Position 2425: 0.0011221530694879363
Position 359: 0.0011073465284486184
Position 2368: 0.0010849220026852575
Position 858: 0.0007033912653432193
Position 400: 0.0006807325407329791
Position 494: 0.000648187581042228
Position 4783: 0.0005345047586113477
Position 374: 0.0004804880110319857
Position 2882: 0.0004611048415447205
Position 5148: 0.00037684319430366395
Position 329: 0.0003593111602327874
Position 389: 0.00034181730690483993
Position 307: 0.00019811229649000596
Position 282: 0.00019028333632522613
Position 1709: 0.00010335221395073615
Position 371: 9.806857370601742e-05
Position 5691: 8.301811673556116e-05
Position 131: 6.138721486223822e-05
Position 1813: 5.3791818148488465e-05
Position 3373: 3.502286764048808e-05
Position 295: 3.141482696710669e-05
Position 1797: 2.6679402659621324e-05
Position 1370: 2.511464512684095e-05
Position 336: 2.1133283320671756e-05
Position 331: 1.905962303699708e-05
Position 2088: 1.900189328523614e-05
Position 137: 1.5484740917415944e-05
Position 376: 1.2835609206351606e-05
Position 219: 1.0439177307340735e-05
Position 1415: 1.8638806176206494e-08
Position 1384: 1.1874736301243735e-08
Position 1459: 1.2552235844606543e-09
