Gene = Deaf1
index = 328
Annotated 5SS: [  394  3591  4783  5211  5747  6563 12811 13339 14453 16911 26073]
Annotated 3SS: [ 3492  4652  5063  5606  6496 12683 13209 14323 16662 25982 30055]
SMsplice 5SS: [  394  3591  5211  5747  6709 12811 13339 14453 23061 26073]
SMsplice 3SS: [ 3492  5063  5606  6613 12683 13209 14323 22972 25982 30055]
top_k =  100
Partition function (log Z): 6.290290771264166

Sorted 5' Splice Sites (High to Low Probability):
Position 12811: 0.9997492704967565
Position 14453: 0.9971345366399574
Position 3591: 0.9952689143841952
Position 5211: 0.9867049318374919
Position 5747: 0.9730574234315618
Position 13339: 0.9611974717390138
Position 6709: 0.9068998852100033
Position 1122: 0.5171492668602232
Position 6386: 0.32146267179621413
Position 16911: 0.31469610997235264
Position 14619: 0.28352100016406395
Position 6563: 0.13727109927462602
Position 1015: 0.1324117295744246
Position 13090: 0.1301245578232808
Position 988: 0.11884218590127531
Position 4783: 0.09761608650883989
Position 18063: 0.0957684029946863
Position 398: 0.07873013402134484
Position 303: 0.0744267768010896
Position 14100: 0.05038857456628393
Position 7205: 0.043775915021365214
Position 7112: 0.030443091490277182
Position 13315: 0.02751709542442196
Position 100: 0.023542141081586577
Position 7094: 0.023038341043197574
Position 96: 0.021018346426566532
Position 14104: 0.020389987083296493
Position 13102: 0.02036110245419181
Position 1327: 0.019841823144309687
Position 6883: 0.01911200723776361
Position 337: 0.0163515455658292
Position 3709: 0.014941101272859643
Position 6371: 0.012237067018214438
Position 1666: 0.011622554211645344
Position 288: 0.01135586814268994
Position 7083: 0.011347395483499256
Position 6350: 0.011196998357758232
Position 871: 0.01002401068301613
Position 4827: 0.00903194560849934
Position 91: 0.00855729037645935
Position 4657: 0.008162949490519458
Position 1561: 0.007566163928106368
Position 16436: 0.007120622172683369
Position 17783: 0.006191769440840883
Position 3184: 0.005915663739441305
Position 3422: 0.005451255078642741
Position 5196: 0.005309349867944555
Position 4021: 0.004365830728936236
Position 5247: 0.0038587334842150145
Position 1006: 0.0037617640923021446
Position 62: 0.003232816912273027
Position 5954: 0.0024982538653297547
Position 8078: 0.002317720792870419
Position 7897: 0.0022934552554294474
Position 4831: 0.0021182969397304154
Position 4835: 0.0017554008036328782
Position 5490: 0.001669392465210435
Position 6390: 0.0009167131648121119
Position 5794: 0.000813531560681259
Position 6383: 0.0008111413235698272
Position 6012: 0.0005505862072913324
Position 5404: 0.0005421885773592031
Position 5442: 0.0004443535856800792
Position 5483: 0.00028097355936378615
Position 6746: 0.00022333202772539
Position 5159: 0.00021143630616979442
Position 6741: 7.940490756529339e-05
Position 13056: 6.294556966629905e-05
Position 6247: 5.8269079547454446e-05
Position 5644: 4.846375440134865e-05
Position 5906: 4.264558706507834e-05
Position 3955: 8.079364825486234e-06
Position 4839: 7.303552620495443e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 12683: 0.9874816813249196
Position 3492: 0.9874045001935732
Position 5606: 0.972986204283674
Position 13209: 0.8642879441331148
Position 14323: 0.812851535738055
Position 5063: 0.7751395669788641
Position 6613: 0.5994567423564897
Position 6496: 0.3993574159539835
Position 14530: 0.3585606774031188
Position 17921: 0.35565572579872784
Position 6246: 0.2834090212591988
Position 18437: 0.21809241461497225
Position 16806: 0.2079542778540459
Position 16662: 0.19402721290677816
Position 13047: 0.18188034034682424
Position 14354: 0.16255521593464545
Position 5048: 0.14545849454461054
Position 15936: 0.11024134479271201
Position 7006: 0.10858892777240711
Position 4652: 0.08755772918148541
Position 15756: 0.0717618344650389
Position 13955: 0.06228918760677255
Position 13227: 0.06055656192703958
Position 15141: 0.04849060837292817
Position 6291: 0.03957885782545221
Position 17696: 0.037075622464842084
Position 6653: 0.03688785312790812
Position 14778: 0.0365961270907729
Position 5101: 0.03459332674792228
Position 16713: 0.027188433545694262
Position 5071: 0.02108652802623437
Position 6272: 0.019541754245647438
Position 1494: 0.0178383678370014
Position 14391: 0.01535475020084278
Position 4491: 0.015332587083518968
Position 1059: 0.013719506835249475
Position 16261: 0.013581074012033335
Position 3534: 0.012595499806430667
Position 12718: 0.012267589171836653
Position 6796: 0.012130966231779413
Position 3055: 0.011366918818084052
Position 14823: 0.010339647174130506
Position 3664: 0.010210015657052459
Position 5108: 0.00895280225199963
Position 13003: 0.008887313049463942
Position 16171: 0.00810155953199139
Position 12952: 0.008062574552463621
Position 1003: 0.008019140460302677
Position 6632: 0.007912706589961988
Position 13980: 0.007418749813622859
Position 13126: 0.006707400268978976
Position 6827: 0.006382586296110459
Position 5148: 0.006153539543027334
Position 1226: 0.006086368648702988
Position 15682: 0.0060446101193621215
Position 4660: 0.005825374469375231
Position 5104: 0.0045823260437205995
Position 1064: 0.004426596711820056
Position 4725: 0.00426923736294415
Position 13232: 0.004065205589903015
Position 4602: 0.0037648393230074197
Position 6221: 0.003696495541875504
Position 14220: 0.0036798748481014975
Position 14664: 0.0034296128373206575
Position 3843: 0.0029809067785184795
Position 14191: 0.0026107839468668876
Position 5848: 0.002524670508443056
Position 12981: 0.0025018530909627443
Position 7900: 0.0023177207928704183
Position 5372: 0.002317426957280758
Position 7788: 0.002293455255429448
Position 1187: 0.00219957364337884
Position 922: 0.0020543845133800935
Position 1262: 0.0016557864851989522
Position 1531: 0.001350350302750319
Position 14041: 0.0011530002006322024
Position 13329: 0.001143075905093597
Position 13264: 0.0010889807454493136
Position 1200: 0.001084342285353468
Position 4782: 0.001061432007355294
Position 4673: 0.0009986508355981276
Position 3886: 0.0007749774554917616
Position 6251: 0.000731730630727563
Position 5632: 0.0007033450985672083
Position 3934: 0.0006163472499640785
Position 5666: 0.0005052388533110528
Position 6440: 0.0004981331981722728
Position 5279: 0.0003640689795521631
Position 5320: 0.00034415884352319916
Position 6590: 0.0002334302838744473
Position 14539: 0.00015712176015716711
Position 6656: 0.00012876092856010785
Position 6615: 0.00011448638610239717
Position 5870: 7.656766291470426e-05
Position 6800: 7.253833006524855e-05
Position 6107: 5.8269079547454446e-05
Position 5629: 5.555071062620573e-05
Position 13143: 4.191504083056013e-05
Position 13148: 4.00083604516304e-05
Position 6881: 3.6415991428752344e-05
Position 6737: 3.3901161866369876e-05
Position 5675: 3.117679353478321e-05
Position 5833: 2.120651008199277e-05
Position 5900: 1.7442661990542478e-05
Position 7060: 1.5815265932295526e-05
Position 6370: 6.523979047656373e-06
Position 3858: 1.6786097874045388e-06
Position 5578: 2.4130547390036555e-07
Position 5558: 2.23542669213777e-07
Position 5477: 1.789063579757731e-07
Position 5481: 1.1097594501068521e-07
