Gene = 4931429L15Rik
index = 63
Annotated 5SS: [  118  3439  4153  8431  9762 10660 11232 13165 14282 14962 15824 15996]
Annotated 3SS: [ 3258  3929  8352  9672 10540 10993 13025 14127 14787 15684 15909 16325]
SMsplice 5SS: [  118  4213  8371  9762 10660 14311 14962 15824]
SMsplice 3SS: [ 4152  8208  9672 10540 14127 14787 15684 15909]
top_k =  100
Partition function (log Z): -2.6375573772314747

Sorted 5' Splice Sites (High to Low Probability):
Position 10660: 0.9941325192982228
Position 118: 0.9889311993382409
Position 9762: 0.9787722763715955
Position 14311: 0.8824179513593002
Position 15824: 0.807257810081125
Position 14962: 0.7466740547445786
Position 11232: 0.5540981753717327
Position 8371: 0.5352483916922297
Position 4213: 0.47217186296657004
Position 4153: 0.346533289499193
Position 12767: 0.18913075307339394
Position 8431: 0.1240063001187337
Position 8460: 0.12052514900036092
Position 15832: 0.11638092436022297
Position 14282: 0.11523853785805124
Position 5193: 0.10706818157644277
Position 8310: 0.08889989343208521
Position 5200: 0.07719879881198838
Position 15996: 0.04562154833990906
Position 1692: 0.01926660563163562
Position 13165: 0.01032859855930991
Position 5905: 0.009875503471901786
Position 9372: 0.007588850810214009
Position 1058: 0.007586431049639679
Position 169: 0.006270252705970328
Position 503: 0.004450438768341279
Position 15806: 0.004446688646723763
Position 1544: 0.003036093293054095
Position 1500: 0.00298261649695336
Position 2115: 0.0016764353960236815
Position 2095: 0.0014909045614452218
Position 3439: 0.0011524306061226456
Position 1838: 0.0010309637521543381
Position 1052: 0.0005914391464887816
Position 362: 0.00010878302557681
Position 238: 8.188117156173912e-05
Position 492: 6.650581483939526e-05
Position 246: 1.0916180841768557e-05
Position 840: 9.806723741529308e-06
Position 830: 6.37780746412994e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 15909: 0.9676154390649807
Position 9672: 0.9588611300979222
Position 14127: 0.9383403193488566
Position 15684: 0.8850096589274573
Position 10540: 0.7466382487871186
Position 14787: 0.49054366126875437
Position 8352: 0.48150921532931845
Position 4152: 0.4700718014877283
Position 8208: 0.38717051891409127
Position 14726: 0.25613039347582417
Position 5104: 0.1842669803884311
Position 12541: 0.17098342381660414
Position 4013: 0.1636194184008073
Position 10958: 0.15471976565789736
Position 10562: 0.1396020252614577
Position 10993: 0.11247072851280328
Position 4042: 0.11035445724536416
Position 10990: 0.10548472427346622
Position 11063: 0.08775954093638069
Position 13996: 0.05931616986849496
Position 4077: 0.049206355434342444
Position 10565: 0.04850581598487886
Position 15660: 0.047783150928007445
Position 10542: 0.04661958809261322
Position 11083: 0.03835433761409182
Position 3929: 0.02436741521071431
Position 10978: 0.021377673920861314
Position 9736: 0.01991114627367302
Position 12594: 0.01877198594063602
Position 15408: 0.017835612162975863
Position 1445: 0.017693190150176234
Position 10805: 0.01684706804293171
Position 16325: 0.014781691026734187
Position 10385: 0.012766841172154375
Position 12890: 0.011595502373633593
Position 10996: 0.0086039343318397
Position 11002: 0.00848040208146062
Position 5722: 0.007943376230484404
Position 16158: 0.007787482777914577
Position 9097: 0.007588850810214008
Position 16117: 0.005950492528532988
Position 984: 0.005774623935712118
Position 16377: 0.0052009615690055844
Position 16448: 0.004847533462074536
Position 15914: 0.0042352902938877605
Position 1398: 0.0037942311648848756
Position 16380: 0.0037032516337919463
Position 16408: 0.0033837952509000162
Position 16432: 0.0032291010190684116
Position 1629: 0.002881144914241373
Position 863: 0.002339407796995222
Position 2007: 0.002286277036519379
Position 5527: 0.0019321272414173747
Position 3207: 0.0011524306061226456
Position 3770: 0.0010857046868065219
Position 2013: 0.0008810629209495267
Position 1282: 0.0005891772033759044
Position 1478: 0.0005570826105328509
Position 1568: 0.00046550758650680876
Position 11305: 0.00045195028448033047
Position 1681: 0.00033594554407939686
