Gene = Ppan
index = 841
Annotated 5SS: [ 143  403 1265 1510 1767 2541 2838 3032 3191 3573]
Annotated 3SS: [ 231 1162 1458 1595 2463 2729 2907 3111 3275 3656]
SMsplice 5SS: [ 143  403 1510 1767 2541 2838 3032 3191 3573]
SMsplice 3SS: [ 231 1420 1595 2463 2729 2907 3111 3275 3656]
top_k =  100
Partition function (log Z): 20.16901634748711

Sorted 5' Splice Sites (High to Low Probability):
Position 3032: 0.9855412869604485
Position 1510: 0.9853026941586048
Position 2838: 0.9753757711411017
Position 1767: 0.951548678086956
Position 143: 0.9138592106255762
Position 3573: 0.7858350102376045
Position 3191: 0.7724797309796039
Position 403: 0.6375789531007289
Position 2541: 0.6118848879257424
Position 1265: 0.4651764529557328
Position 2551: 0.3511204888869115
Position 3204: 0.19976380265379923
Position 3504: 0.18388279371706986
Position 432: 0.15667561495300417
Position 68: 0.05548043340834894
Position 361: 0.05216946209684052
Position 407: 0.04408627909472636
Position 306: 0.018321586778533957
Position 3453: 0.016692598712731176
Position 75: 0.016566477609394913
Position 2842: 0.016347848704070345
Position 1758: 0.014291689371430159
Position 340: 0.013377651412876035
Position 845: 0.01232020158675589
Position 1163: 0.011951771448910822
Position 3738: 0.010210285432412636
Position 1801: 0.007525558097501552
Position 3753: 0.004683957062102352
Position 1519: 0.004559941891693757
Position 3789: 0.004113838685044934
Position 2822: 0.003958856019027552
Position 1677: 0.0031172682613819355
Position 370: 0.0020716239590236065
Position 332: 0.0019800246940040716
Position 2169: 0.0019480716077248214
Position 3017: 0.0017691580163701896
Position 2639: 0.0017067170625749393
Position 2547: 0.00166801263248934
Position 492: 0.0016262553635902008
Position 1365: 0.0014146330170157
Position 978: 0.001208689274179259
Position 77: 0.0010803200519773164
Position 659: 0.0010238483511925576
Position 33: 0.0006769411207911312
Position 2887: 0.0006759125415653586
Position 3459: 0.0004815195938442293
Position 38: 0.0004714877493116174
Position 3883: 0.00046632423262069896
Position 108: 0.0003847917167125145
Position 133: 0.0003074482584114102
Position 3185: 0.00022835291561533192
Position 53: 0.0001957859105155351
Position 3172: 0.00019224035714005767
Position 3038: 9.32709496307845e-05
Position 2854: 6.633867695066684e-05
Position 312: 5.235215937701326e-05
Position 42: 3.3983288253477446e-05
Position 282: 3.0124617193689275e-05
Position 3047: 2.1655212890721113e-05
Position 3535: 8.058179687862445e-06
Position 3593: 7.406481946709331e-06
Position 310: 3.562653145942613e-06
Position 3585: 2.0398863222562773e-06
Position 3217: 1.0637128824355007e-06
Position 24: 7.446831085100987e-07
Position 3348: 4.55928831761943e-07
Position 12: 1.2184377277711745e-08
Position 179: 3.197836013235157e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3111: 0.9694567261832232
Position 2907: 0.9690150838098469
Position 1595: 0.9659389745169765
Position 3275: 0.9553262815646761
Position 2463: 0.9385607364834052
Position 231: 0.9091121529076808
Position 3656: 0.860762844274416
Position 2729: 0.8212222581763727
Position 1420: 0.720406389770216
Position 1162: 0.470707868911798
Position 1458: 0.23873433010847778
Position 2662: 0.13198887288184097
Position 3671: 0.13188094392529526
Position 2732: 0.03616303573246179
Position 3253: 0.030289930704543905
Position 2412: 0.02255060108956199
Position 1036: 0.01547082709669821
Position 3961: 0.010824936994691496
Position 1307: 0.007963100756828904
Position 2924: 0.007808118621461596
Position 1700: 0.0065004925396347285
Position 402: 0.004883278804545762
Position 3838: 0.004643185220362396
Position 781: 0.0043753273450445095
Position 697: 0.004250433156000161
Position 958: 0.004234701906561177
Position 720: 0.004122154123852292
Position 2963: 0.00364697499440716
Position 3301: 0.0033801029624083317
Position 1424: 0.003344675197968979
Position 1687: 0.003309170030737933
Position 1500: 0.003303212721236477
Position 2337: 0.0025765582909067527
Position 3314: 0.002524741258487562
Position 2394: 0.0025135851251748345
Position 2928: 0.002498167779520249
Position 2759: 0.002456013913488508
Position 2631: 0.002429439044304666
Position 2942: 0.0024016868881744724
Position 3135: 0.002227893759168525
Position 2041: 0.0019480716077248216
Position 3851: 0.0018958636088237516
Position 243: 0.001622316906654308
Position 3185: 0.0015754298453013417
Position 2358: 0.0012968614576369195
Position 1247: 0.001277494782046717
Position 3906: 0.0011976070698232737
Position 1461: 0.0011797422358067414
Position 3547: 0.0011396478861726888
Position 1301: 0.0011079106648800604
Position 2974: 0.0010812704707348507
Position 531: 0.0010238483511925572
Position 261: 0.000935578869675264
Position 2938: 0.0007928809890234481
Position 865: 0.0007809762360381835
Position 1024: 0.0006162998558410236
Position 2614: 0.0005810586481657895
Position 3883: 0.0005734187607010462
Position 1736: 0.0005456415771744343
Position 2784: 0.0005314375905807168
Position 267: 0.000500926301404408
Position 3001: 0.00047484237101745483
Position 3858: 0.00033939375777866437
Position 3144: 0.0003201165547372135
Position 2315: 0.00022325061832095306
Position 1652: 0.00018891515274535917
Position 3361: 6.894476824952488e-05
Position 2279: 3.893942375987094e-05
Position 322: 2.294944701790171e-05
Position 297: 7.190241591608819e-06
Position 246: 2.378072024751647e-06
Position 196: 1.8228402083417624e-06
Position 348: 1.2278861003621952e-06
Position 328: 2.478743594644769e-07
