Gene = Rrp9
index = 939
Annotated 5SS: [ 166  485 3537 3955 4086 4618 5768 5943 6389 6613 6760 7088 7251 7882]
Annotated 3SS: [ 401 3426 3886 4043 4490 5642 5849 6287 6477 6696 6941 7170 7807 7982]
SMsplice 5SS: [ 166  485 3537 3955 4086 4618 5943 6389 6613 6760 7088 7251 7882]
SMsplice 3SS: [ 401 3426 3886 4043 4490 5849 6287 6477 6696 6941 7170 7807 7982]
top_k =  100
Partition function (log Z): 37.24432051096774

Sorted 5' Splice Sites (High to Low Probability):
Position 6389: 0.992730814499031
Position 3537: 0.9889327851498095
Position 7251: 0.98472793252846
Position 3955: 0.9846193691306658
Position 166: 0.9759347107640692
Position 5943: 0.9747589486377516
Position 4618: 0.9258997873912819
Position 7088: 0.8665272676559758
Position 7882: 0.8638056776717886
Position 485: 0.7460818098778683
Position 6613: 0.6979162270906714
Position 6760: 0.5474118441094474
Position 4086: 0.3988162751781498
Position 5768: 0.39070382169605067
Position 6560: 0.24385725398516028
Position 2352: 0.23949532351424913
Position 4220: 0.21796205442171862
Position 7448: 0.1859402625197572
Position 4138: 0.1254335178411492
Position 7103: 0.10550827868559465
Position 4124: 0.08922094429540416
Position 6145: 0.07507369255807793
Position 4107: 0.06587090039635649
Position 4142: 0.0588236949999946
Position 2469: 0.057320092871076304
Position 4210: 0.038915426687708726
Position 5761: 0.028263823518691555
Position 4622: 0.027612567966095816
Position 7912: 0.027081689493493603
Position 7092: 0.023730333084023957
Position 6621: 0.016010977717548357
Position 4638: 0.014013433092258555
Position 3627: 0.013055570064310176
Position 3022: 0.01199426288561048
Position 4763: 0.011221359109752789
Position 5955: 0.007269874846530502
Position 3928: 0.006917820471060918
Position 7808: 0.0062007939216296975
Position 4877: 0.006053697297256085
Position 4616: 0.0055393867337392945
Position 1085: 0.004904235797014775
Position 606: 0.004710107101856214
Position 4636: 0.004636030075476375
Position 999: 0.004257770690969471
Position 958: 0.00400681002417554
Position 7108: 0.00370597295347014
Position 101: 0.003627622306900352
Position 6351: 0.00343243215097862
Position 45: 0.003235617485941535
Position 747: 0.002733137491738481
Position 6636: 0.00197735791139248
Position 4330: 0.001790957264000614
Position 6873: 0.0017677107047918187
Position 3805: 0.001756111186475577
Position 2260: 0.0016936984819566215
Position 6049: 0.0016812925515678181
Position 2335: 0.0016702595641313648
Position 5990: 0.0015600812671015779
Position 6393: 0.0015085799394624452
Position 715: 0.001497605937297631
Position 7456: 0.0014244221619753707
Position 853: 0.0010395942900066624
Position 5585: 0.0010251523158317202
Position 6564: 0.0009181179731428458
Position 525: 0.0008943483492932112
Position 5939: 0.0006510596724880809
Position 7895: 0.0006031066061242599
Position 3980: 0.0005068649618591409
Position 248: 0.0005057777011764328
Position 6307: 0.000466427712692586
Position 2065: 0.00045031827125683064
Position 6077: 0.0004202155057971738
Position 6586: 0.0004053015458713509
Position 4215: 0.0003230162342933919
Position 4169: 0.00029313119934158504
Position 77: 0.00025743780697602226
Position 6395: 0.0002543145634186509
Position 1986: 0.0002200220144220586
Position 341: 0.000133433764949527
Position 3952: 0.00011943856568003347
Position 268: 8.415002335822907e-05
Position 6378: 8.19148231376801e-05
Position 175: 6.32986972866572e-05
Position 59: 5.079861598325895e-05
Position 142: 3.896413419618773e-05
Position 177: 2.8397228975846048e-05
Position 3959: 1.9480554161612377e-05
Position 3701: 4.441467614258449e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3426: 0.9988248738322772
Position 6287: 0.9957090565555402
Position 4043: 0.9942934936082612
Position 5849: 0.9933194898012191
Position 6477: 0.9917942729771446
Position 4490: 0.9778206459355597
Position 3886: 0.9721771023921685
Position 7807: 0.937189747328043
Position 6941: 0.9307149157124845
Position 7170: 0.9081553361549212
Position 7982: 0.8966622472060334
Position 401: 0.6050659239876287
Position 6696: 0.4897784816402068
Position 5642: 0.3692211182840823
Position 2167: 0.29568833002636197
Position 7333: 0.1691248776727661
Position 7202: 0.0777827280074962
Position 360: 0.05842776501652619
Position 5479: 0.05102674323140783
Position 6921: 0.0400362568917252
Position 405: 0.03801406271056795
Position 6009: 0.03776649678882066
Position 6683: 0.03048571654900886
Position 6990: 0.02349521590178675
Position 7962: 0.017158321766208108
Position 334: 0.01506806153276079
Position 7335: 0.01488142762229809
Position 6035: 0.014285032576325648
Position 2892: 0.011994262885610493
Position 340: 0.010639661400719402
Position 7638: 0.009930554473371229
Position 8045: 0.009375371190066357
Position 4496: 0.008494141465945671
Position 3673: 0.008445510974888347
Position 852: 0.008030142400053163
Position 4736: 0.0071251669797636
Position 6069: 0.006785560429972519
Position 8134: 0.005116066109832108
Position 7347: 0.005034372181116086
Position 7680: 0.004962980764650405
Position 5866: 0.004644567026141276
Position 7824: 0.004643953369778166
Position 7370: 0.00451346096107154
Position 6016: 0.004358954431922582
Position 596: 0.004230743429036087
Position 3888: 0.003733118105927404
Position 8147: 0.003644884864871353
Position 3891: 0.0036428860029169815
Position 230: 0.0035640254029604503
Position 6969: 0.0033376291493081535
Position 998: 0.003263504689944146
Position 421: 0.0032120045358814226
Position 3606: 0.0030611483193597145
Position 2373: 0.002799594875002352
Position 789: 0.002542556807590199
Position 3894: 0.00250132944560552
Position 2171: 0.0016810654727767386
Position 4209: 0.0015976716422026935
Position 428: 0.0012504141586727221
Position 3834: 0.0011652667356812055
Position 4454: 0.001162724341215706
Position 7592: 0.0010794076097703376
Position 6224: 0.0010620836291212704
Position 6253: 0.0009677798123770369
Position 3897: 0.0008646889882264643
Position 1858: 0.0006703402856788886
Position 3404: 0.0005663760873065162
Position 3716: 0.0005403046040968169
Position 3927: 0.0005320111006339597
Position 6490: 0.0003843178158516906
Position 4538: 0.00037216088825098835
Position 3647: 0.0003669896735940004
Position 3837: 0.0003491310087789734
Position 6294: 0.0003064734330975729
Position 4242: 0.00030521473954346124
Position 3701: 0.0002922214874047459
Position 261: 0.00019771887018456752
Position 915: 0.00018289139410619488
Position 380: 0.00018254097659277903
Position 6325: 0.00016947293830873891
Position 6317: 0.0001592829373135309
Position 6196: 0.00013922201806181573
Position 930: 0.00011881837193193326
Position 6539: 0.00011867484825225889
Position 6350: 8.042191715216551e-05
Position 714: 7.049713854080857e-05
