Gene = Csn3
index = 301
Annotated 5SS: [ 100 2055 2721 4637]
Annotated 3SS: [1992 2690 4144 6779]
SMsplice 5SS: [ 100 2055 4637]
SMsplice 3SS: [1992 4493 6779]
top_k =  100
Partition function (log Z): -8.332699683986682

Sorted 5' Splice Sites (High to Low Probability):
Position 100: 0.8974412085515964
Position 2055: 0.6396046974373043
Position 4637: 0.35287111631440354
Position 2083: 0.2203080324268166
Position 161: 0.05192878428514799
Position 2721: 0.029908218159466298
Position 757: 0.027436586072539
Position 741: 0.02592663717293376
Position 2937: 0.025336504901799048
Position 845: 0.016143036678479893
Position 979: 0.010668253284546373
Position 211: 0.00810483766446289
Position 4152: 0.005198771706230645
Position 4211: 0.005139052834385615
Position 260: 0.0024904910092069074
Position 1715: 0.002285752019537548
Position 2386: 0.0021061200807536754
Position 1200: 0.0009362357386249278
Position 536: 8.031423445810392e-05
Position 132: 3.00431504295753e-05
Position 137: 2.568756914858409e-05
Position 124: 1.2411924388041773e-05
Position 391: 5.788948270762892e-06
Position 290: 4.900086808685299e-06
Position 205: 3.971529267843831e-06
Position 8: 2.1215487998769824e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1992: 0.5879724953135519
Position 6779: 0.56045070301488
Position 4144: 0.3221801487659142
Position 1958: 0.2863382637700048
Position 4493: 0.19267601424119646
Position 5718: 0.09775100941942645
Position 2690: 0.06911107515021915
Position 5009: 0.041618761007692226
Position 740: 0.028446952738932146
Position 4372: 0.02628127205450973
Position 2276: 0.02138387506279208
Position 4323: 0.011245407486216602
Position 5731: 0.011217834471982564
Position 485: 0.009601185574542724
Position 2618: 0.009056751616588121
Position 3055: 0.00647119159751173
Position 4308: 0.00623720992065816
Position 6643: 0.005987595441524873
Position 6060: 0.005946073565918724
Position 5965: 0.004124687967441777
Position 977: 0.0037341397457033958
Position 1573: 0.0035719404258272216
Position 1610: 0.0019050862058589467
Position 2744: 0.0017643278033710006
Position 2140: 0.0015238817841505892
Position 701: 0.0013310994307391222
Position 3034: 0.0009316197604479126
Position 1886: 0.000858709082951527
Position 874: 0.0008347040386239635
Position 2810: 0.0007846473568869639
Position 1033: 0.00077562483524689
Position 3098: 0.0007718678123280556
Position 818: 0.000354119668543595
Position 205: 0.00021012025190463967
Position 1823: 0.000175417996924223
Position 1856: 9.378704300711296e-05
Position 446: 9.252209960253846e-05
Position 649: 8.478453320139225e-05
Position 706: 8.463313679429543e-05
Position 1800: 1.8034136187400618e-05
