Gene = Rpap2
index = 914
Annotated 5SS: [  126   833  4111  5890  6152  9259 20442 23021 26062 28234 35397 57576]
Annotated 3SS: [  786  3995  5790  6085  9169 20405 22086 25966 28152 35327 57421 63745]
SMsplice 5SS: [  126   833  4111  4247  5890  6152 20442 26062 28234 35397 44196 57576]
SMsplice 3SS: [  786  3995  4220  5790  6085 20405 25966 28152 35327 44047 57421 63745]
top_k =  100
Partition function (log Z): -27.449055156084864

Sorted 5' Splice Sites (High to Low Probability):
Position 6152: 0.9975480350856222
Position 5890: 0.9472868320248808
Position 126: 0.8892551823539919
Position 4111: 0.7935460627131129
Position 833: 0.7142851396495088
Position 4247: 0.47290477894832067
Position 9259: 0.4497885297391843
Position 10792: 0.24148677335484015
Position 4125: 0.16349152915031415
Position 4316: 0.1622785693421558
Position 5167: 0.1292668477677697
Position 4408: 0.08580460666006351
Position 9291: 0.06993086536219204
Position 3814: 0.06644308481922684
Position 328: 0.0591435250486992
Position 1945: 0.0473088685223187
Position 5945: 0.04187219613293835
Position 10: 0.03918420923281233
Position 1289: 0.03674543516178711
Position 2518: 0.03428382510892283
Position 1157: 0.02461688882635404
Position 5412: 0.023050024520008733
Position 5161: 0.02183804300044792
Position 843: 0.019965205424220308
Position 569: 0.01442323183804274
Position 361: 0.011644988244791694
Position 4107: 0.011533593100142119
Position 355: 0.007493336642276428
Position 4768: 0.007252320199323206
Position 5894: 0.004684506666866169
Position 1330: 0.003313482193549578
Position 4493: 0.0032202235150353316
Position 171: 0.002752439229776924
Position 4117: 0.002574479526030076
Position 5887: 0.0022827336600662776
Position 562: 0.0018846429319304243
Position 407: 0.0016576128586769548
Position 177: 0.0012024153122913912
Position 5909: 0.001141045539633463
Position 90: 0.000780994665880197
Position 235: 0.0007155954006749852
Position 6004: 0.000639947384988185
Position 4109: 0.0004958187040983295
Position 144: 0.00036139947444236505
Position 5995: 0.00035738462654002617
Position 398: 0.00020342289428660636
Position 342: 0.00016617783732264464
Position 16: 9.217490944650601e-05
Position 268: 8.659895620923236e-05
Position 68: 6.933031695069619e-05
Position 21: 1.1241232658947971e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 6085: 0.9974756982198211
Position 3995: 0.9910180478680837
Position 5790: 0.9844326989640664
Position 786: 0.7539054612939851
Position 4220: 0.7048316137911886
Position 11835: 0.6145114679870292
Position 10693: 0.29423615515096996
Position 9169: 0.24103038299094412
Position 9195: 0.16730528343079532
Position 5065: 0.16150965520195146
Position 11449: 0.11287544395104851
Position 9180: 0.10731702233874821
Position 11832: 0.0758383134335022
Position 13630: 0.07141234316443723
Position 3726: 0.06644308481922684
Position 2429: 0.03428382510892288
Position 1738: 0.02975903915068598
Position 1178: 0.026407143510543817
Position 83: 0.026379380519471616
Position 8684: 0.015253707463589023
Position 7407: 0.014048331834691084
Position 5746: 0.013848215233856497
Position 9555: 0.012193645279530915
Position 9220: 0.010664106102266853
Position 5036: 0.010607782601517313
Position 1814: 0.007571084173427918
Position 4640: 0.007252320199323201
Position 8170: 0.007248335825434051
Position 6379: 0.00617056764725757
Position 8625: 0.0061011768859013105
Position 1161: 0.005874754169549083
Position 1852: 0.0047739918142850534
Position 473: 0.003989228424571586
Position 1288: 0.0033134821935495704
Position 1791: 0.002747414372253948
Position 6097: 0.0025080336181712167
Position 674: 0.002496939737684025
Position 1661: 0.002457339011665802
Position 1184: 0.0021671813829538767
Position 5097: 0.002037477484757548
Position 427: 0.0018259236245860282
Position 309: 0.0014937624687357978
Position 6276: 0.0013359267484471242
Position 264: 0.001016862243734484
Position 6259: 0.000683478231339384
Position 318: 0.0006339993803294976
Position 6240: 0.0005285150759072586
Position 481: 0.00017004156238797924
Position 206: 0.00016831017111753162
Position 105: 0.0001184124023318609
Position 514: 5.6183301778119e-05
Position 610: 2.0262807294337618e-05
Position 717: 1.7341441967822592e-05
