Gene = Ttc36
index = 1152
Annotated 5SS: [ 362 1479]
Annotated 3SS: [1289 3338]
SMsplice 5SS: [ 362 1479]
SMsplice 3SS: [1289 3338]
top_k =  100
Partition function (log Z): -5.17914030933545

Sorted 5' Splice Sites (High to Low Probability):
Position 362: 0.9373262303441786
Position 1479: 0.8021241057941995
Position 869: 0.5044409723301739
Position 81: 0.1756084244104751
Position 2768: 0.10691514728308481
Position 2487: 0.07108834553726014
Position 2262: 0.053208696532628996
Position 435: 0.020533197082809297
Position 1235: 0.01938972551245739
Position 522: 0.01149317982627337
Position 1989: 0.011275718707753853
Position 2225: 0.008039445608638791
Position 1937: 0.005260847864047511
Position 494: 0.004387424644595372
Position 967: 0.002332684303644023
Position 45: 0.0018523778994054
Position 1198: 0.001479215073718722
Position 534: 0.001354444812909517
Position 517: 0.001288639637279044
Position 513: 0.0010651521161169424
Position 467: 0.0009787052631938498
Position 85: 0.0006970717146803656
Position 39: 0.00043096626909859304
Position 145: 0.00037493610536208665
Position 167: 0.0002555687863381518
Position 50: 0.0001335046086282376
Position 133: 9.274009133393366e-05
Position 201: 5.9656633728170404e-05
Position 229: 3.250339309031939e-06
Position 319: 6.701402740189399e-07
Position 379: 1.0108122295836761e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3338: 0.8569196292529885
Position 1289: 0.762811532429715
Position 694: 0.3804903193625263
Position 2463: 0.15687938507396224
Position 247: 0.08468905568878302
Position 466: 0.06785419578549153
Position 3273: 0.05558853305032018
Position 2131: 0.05484056748541883
Position 2442: 0.052213520250171355
Position 1342: 0.04538799386220668
Position 577: 0.03515274517017232
Position 1822: 0.03393471927161765
Position 174: 0.027490956517426387
Position 1121: 0.019965025043253853
Position 285: 0.017951967969257344
Position 865: 0.01499711789570029
Position 156: 0.012065769410973396
Position 752: 0.011011512234738818
Position 749: 0.009441862557086842
Position 2520: 0.008555439617688043
Position 1312: 0.006350072538404703
Position 2075: 0.003955104203376367
Position 2039: 0.003592486344616442
Position 698: 0.003281403777864151
Position 1851: 0.002533987335363053
Position 273: 0.0021264236594342417
Position 428: 0.0020843517458832067
Position 1161: 0.0018994346828618445
Position 277: 0.0015505178064874892
Position 396: 0.0013163997287091655
Position 642: 0.0012672009279364202
Position 784: 0.0010243513668348556
Position 1903: 0.0010093685770908574
Position 809: 0.0005215404692640742
Position 1422: 0.0005079186639753906
Position 1130: 0.0004626513201576964
Position 622: 0.0004621554645811897
Position 316: 0.0002929324260770656
Position 190: 0.00029111150440368184
Position 229: 0.00028704096205309215
Position 184: 0.00025479230970162605
Position 250: 0.000145765641854291
Position 1218: 2.4413185027544967e-05
Position 340: 3.6559630708410325e-06
Position 141: 3.634569410295149e-06
Position 346: 3.4204975282906804e-07
Position 343: 2.4120112902762993e-07
