Gene = 0610040J01Rik
index = 0
Annotated 5SS: [  233 64137 84121]
Annotated 3SS: [64086 84066 85591]
SMsplice 5SS: [  233  2359 64137]
SMsplice 3SS: [ 2261 64086 85591]
top_k =  100
Partition function (log Z): -53.430767054619444

Sorted 5' Splice Sites (High to Low Probability):
Position 233: 0.9683793729566608
Position 2359: 0.8627867338963706
Position 3096: 0.24405014538921846
Position 36: 0.050590023289922244
Position 466: 0.03759408531869757
Position 1628: 0.01797883387676469
Position 434: 0.013692019598180536
Position 242: 0.007564582100616724
Position 4455: 0.006946643872721535
Position 4559: 0.006729012575407983
Position 237: 0.00497852999194982
Position 688: 0.004416421758941039
Position 2041: 0.003991248111629141
Position 859: 0.0035321058523872916
Position 461: 0.0022063615173990203
Position 540: 0.0019040463921002333
Position 1463: 0.0016638462408521267
Position 7: 1.6796006705184387e-06
Position 43: 1.3647943582232016e-06
Position 82: 1.2115434341150486e-06
Position 160: 1.6589888178561243e-07
Position 143: 8.899868473546421e-08
Position 76: 7.528797358651228e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2261: 0.8385775254147755
Position 8634: 0.23577389623540357
Position 4281: 0.23168770668175762
Position 2950: 0.13588319558233647
Position 3619: 0.11720009788501533
Position 6251: 0.08395569151536603
Position 4731: 0.08253023823666196
Position 6617: 0.07456493427337378
Position 328: 0.06867470715505941
Position 3029: 0.05939889170611823
Position 2283: 0.055306900679215336
Position 2960: 0.0528493490533291
Position 5542: 0.03235323957385879
Position 107: 0.02378936933794058
Position 6962: 0.02362441334520112
Position 2242: 0.013132883501714456
Position 594: 0.008592088022733913
Position 1385: 0.007906302953535864
Position 2630: 0.007528447518178409
Position 2136: 0.0073053655433392905
Position 3910: 0.006670493600678176
Position 4264: 0.0065100372983201826
Position 2668: 0.005767403022511089
Position 1938: 0.004972049465338255
Position 1523: 0.004926674765362746
Position 4240: 0.0049070974374431755
Position 1486: 0.004778600141891928
Position 2411: 0.004639476492537023
Position 2211: 0.0038667521140357693
Position 3143: 0.003514184264362606
Position 1334: 0.0028955134153047443
Position 168: 0.0027124046107474143
Position 1890: 0.002697022725178643
Position 1481: 0.002512171381277711
Position 2535: 0.0023406786557498877
Position 381: 0.0022221937242946086
Position 2174: 0.0021177552721138295
Position 133: 0.001879644439453881
Position 118: 0.0017792162349224581
Position 2767: 0.0016602169418111984
Position 125: 0.0013772078410244546
Position 731: 0.0010870057870821877
Position 2140: 0.0009492540240332121
Position 1350: 0.0009478887821993611
Position 2320: 0.000638270054982088
Position 182: 3.2119543232256974e-06
Position 192: 8.851950077173517e-07
Position 215: 4.5006903944133694e-08
