Gene = Axdnd1
index = 155
Annotated 5SS: [   94  1190  2195 17598 20247 21937 22989 24997 27780 28516 32438 38053
 39649 42047 43942 54813 69071 71528 73733 78645 81684 85086 87244 88942]
Annotated 3SS: [ 1016  2090 17482 20160 21879 22885 24874 27638 28410 32316 37950 39484
 41970 43706 54610 68976 71318 73635 78533 81350 84983 87160 88702 89717]
SMsplice 5SS: [   94  1190  2195  9515 12660 17598 22989 24997 27780 28516 28762 32438
 39747 42047 43942 54064 54813 69071 71528 78645 81684 85086]
SMsplice 3SS: [ 1081  2090  9384 12567 17482 22885 24874 27638 28410 28635 32316 39484
 41970 43706 53982 54610 68976 71318 78533 81350 84983 85211]
top_k =  100
Partition function (log Z): -50.0477498242333

Sorted 5' Splice Sites (High to Low Probability):
Position 2195: 0.9980097950611857
Position 1190: 0.9513044535707853
Position 94: 0.9479193011833611
Position 9515: 0.4633726684768865
Position 9441: 0.26006520125931054
Position 6698: 0.11942518189675097
Position 8213: 0.058981548994677335
Position 665: 0.05809882602606635
Position 11302: 0.04866957060034134
Position 5517: 0.033473569506713804
Position 4348: 0.03168759724793186
Position 404: 0.011928834633176694
Position 1261: 0.008235276313274956
Position 424: 0.007015045216498457
Position 191: 0.006724869593542692
Position 1532: 0.005723538341209726
Position 1140: 0.0019166996762493703
Position 599: 0.0008510229454041326
Position 991: 0.0007256649653870088
Position 1338: 0.0006311709442562114
Position 1506: 0.0005446775743859941
Position 1563: 0.0004635804743038299
Position 1166: 0.00032946852099651375
Position 1743: 0.0003025731272538395
Position 1690: 0.00019859756833319708
Position 53: 1.5743143767014612e-06
Position 75: 1.1511938636594556e-06
Position 152: 6.475422754192234e-07
Position 78: 4.1450695390451396e-07
Position 202: 2.3523415821628737e-07
Position 1194: 1.9155288254457272e-07
Position 15: 1.252364174928509e-07
Position 17: 6.681251255017807e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 9384: 0.8671573986624921
Position 2090: 0.8552053027979378
Position 1081: 0.7876450364205959
Position 12009: 0.4323070826517211
Position 11229: 0.20226842476653092
Position 6494: 0.16180551887518974
Position 1016: 0.15898539490704777
Position 2112: 0.1443447638372327
Position 8136: 0.07356397618439177
Position 10563: 0.06285610289574238
Position 9679: 0.05066165650619242
Position 5391: 0.03719199799998394
Position 10124: 0.014386989484859086
Position 9033: 0.01427495917067354
Position 4186: 0.013037214171693323
Position 4248: 0.012970992925528769
Position 574: 0.011035992588090788
Position 3492: 0.010665562989478397
Position 643: 0.010235658958614616
Position 11143: 0.009627184031488824
Position 865: 0.008762902096209259
Position 3509: 0.007549720135524091
Position 1394: 0.007478725104953291
Position 170: 0.005828128145596902
Position 4138: 0.0055078083561240455
Position 5037: 0.005321575440408681
Position 7806: 0.005250211024536404
Position 2953: 0.004983424233822529
Position 1130: 0.004377045321810455
Position 5816: 0.0036198425526070385
Position 265: 0.002754679014620256
Position 2558: 0.002628191783451601
Position 5034: 0.0025854111610998176
Position 5865: 0.0024430701755513836
Position 1092: 0.002423703002474863
Position 3180: 0.0017930308996323301
Position 5040: 0.0016980572683058105
Position 520: 0.0016696121872721917
Position 2259: 0.0014332356213010346
Position 5260: 0.0014040829522713775
Position 5673: 0.0010231442674380905
Position 4606: 0.0009119332521935607
Position 5150: 0.0007229355808357169
Position 3354: 0.0005888377631460837
Position 3158: 0.0005413651685768933
Position 2662: 0.0004812651360808676
Position 452: 0.0004007411686186584
Position 423: 0.0003542693693356093
Position 928: 0.0003058075587633997
Position 2430: 0.0002513471603315086
Position 532: 0.00021912573574441876
Position 4097: 0.0001715817945856306
Position 598: 0.00016549459768459688
Position 488: 0.00015417504293724116
Position 591: 0.00014070677377150338
Position 1988: 8.853253814575422e-05
Position 605: 7.339483301524113e-05
Position 580: 7.304256518598052e-05
Position 228: 5.99779906359602e-05
Position 2040: 5.6136555072651e-05
Position 2184: 5.591736564648529e-05
Position 174: 6.956801656441497e-06
Position 334: 6.916935445333978e-06
Position 2126: 2.708975195962318e-06
Position 893: 1.4781335901899863e-06
Position 936: 1.0702272155739126e-06
Position 910: 1.0468920282417114e-06
Position 1155: 8.531906963206769e-07
Position 798: 8.081114623247397e-07
Position 2140: 8.039556027562672e-07
Position 502: 3.6425572224803576e-07
Position 661: 3.518177987655487e-07
Position 428: 3.05338795577051e-07
Position 1920: 7.595570590535991e-08
