Gene = Tollip
index = 1131
Annotated 5SS: [  212  9748 10504 11786 12981]
Annotated 3SS: [ 9597 10320 11632 12889 17905]
SMsplice 5SS: [  212  4924  9748 10504 11786 12147 12981]
SMsplice 3SS: [ 4826  9597 10320 11632 12059 12889 17905]
top_k =  100
Partition function (log Z): 2.192995715662707

Sorted 5' Splice Sites (High to Low Probability):
Position 212: 0.9999898111121169
Position 12981: 0.982786726138333
Position 9748: 0.948960775929076
Position 10504: 0.9255872660416109
Position 11786: 0.8979447830827032
Position 4924: 0.7953181872339931
Position 12147: 0.5559916389321969
Position 8039: 0.5171755240256745
Position 3793: 0.5004816923252089
Position 8018: 0.47379450790284783
Position 10122: 0.3868304632531117
Position 7384: 0.3707923998712096
Position 5791: 0.3112979803016668
Position 17027: 0.17016703811216805
Position 17000: 0.13039740260500418
Position 13990: 0.0977917984740101
Position 17051: 0.0963494779163647
Position 10239: 0.08270654609238323
Position 11523: 0.08207874471484955
Position 13715: 0.07345807488344247
Position 11719: 0.07004307524684543
Position 10469: 0.04594300286221634
Position 11545: 0.03503447047115021
Position 16995: 0.023686813895708203
Position 10198: 0.020425603863336448
Position 12181: 0.017599249514044915
Position 9713: 0.015054031206951892
Position 9718: 0.012732194133795451
Position 12060: 0.010469274427115273
Position 9742: 0.008687123900803225
Position 704: 0.008198268486946434
Position 11065: 0.0072510472261957375
Position 672: 0.007212780819537019
Position 12999: 0.007115172139128648
Position 798: 0.006871665363331639
Position 2898: 0.006300052831430807
Position 11142: 0.003642306637375973
Position 13184: 0.0033629896558906146
Position 12629: 0.00279614403256552
Position 4786: 0.0025569408381508544
Position 13019: 0.00026418967635563536
Position 334: 6.224534707670082e-06
Position 257: 2.182378994893492e-06
Position 92: 1.3107802721419778e-06
Position 138: 4.711939067158511e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 12889: 0.999499527913497
Position 7897: 0.990970031928522
Position 9597: 0.985434125170627
Position 11632: 0.9679878583295485
Position 10320: 0.8679167442480171
Position 17905: 0.808200036076758
Position 4826: 0.7601393663580831
Position 3703: 0.49151278078661254
Position 16903: 0.4691874650330813
Position 12059: 0.44012180577126164
Position 7273: 0.3707923998712096
Position 5675: 0.1804636673631642
Position 10111: 0.13346174926755916
Position 9979: 0.1295718067378562
Position 13421: 0.10590772614172836
Position 10408: 0.09836053173334708
Position 13904: 0.08851517126379432
Position 11933: 0.08325339396722645
Position 11281: 0.07801407728158401
Position 9901: 0.0773950672119016
Position 10007: 0.07530834016011051
Position 5551: 0.06606276240227879
Position 5582: 0.06477155053622385
Position 13451: 0.05343840328477643
Position 9982: 0.04040293781576747
Position 11465: 0.03909913790441575
Position 9934: 0.039075704938099344
Position 4881: 0.03517882087590978
Position 11947: 0.03346605078687589
Position 15856: 0.019844044821611066
Position 11956: 0.01755399828644403
Position 11000: 0.010893353863571716
Position 3651: 0.008968911538596318
Position 16169: 0.0073046936179029815
Position 12104: 0.0072460812788337015
Position 15762: 0.00678679774210161
Position 604: 0.006710624169261759
Position 2792: 0.006300052831430807
Position 15725: 0.005933991889377642
Position 536: 0.005925109494851774
Position 13954: 0.005159005392644406
Position 661: 0.004232671793507091
Position 14485: 0.0038772750256902237
Position 15806: 0.0029471289074231607
Position 14270: 0.0028577766932009335
Position 12513: 0.0027961440325655214
Position 629: 0.002731696213278708
Position 4602: 0.0025569408381508544
Position 15430: 0.001988825180970932
Position 13577: 0.0017249078014717717
Position 727: 0.0015022394853905963
Position 14578: 0.0012741026430527363
Position 12072: 0.001225956847719985
Position 12077: 0.0011928759349954284
Position 563: 0.0011803735135251655
Position 13116: 0.0006408427139948372
Position 13147: 0.00017387850044854177
Position 12922: 0.00011808285287880896
