Gene = Nsmce1
index = 768
Annotated 5SS: [  184  5259 19489 19722 20484 22568 23318]
Annotated 3SS: [ 5111 19366 19643 20336 22450 23196 23752]
SMsplice 5SS: [  184  5259  6378  7797 13142 13383 19489 19722 20484 22568]
SMsplice 3SS: [ 5111  6224  7722 12915 13233 19366 19643 20336 22450 22816]
top_k =  100
Partition function (log Z): -11.129602585301658

Sorted 5' Splice Sites (High to Low Probability):
Position 5259: 0.9785656134199999
Position 184: 0.9567035762937568
Position 7797: 0.8347684541950152
Position 6378: 0.6661100452169642
Position 5028: 0.369111295709891
Position 8972: 0.3175720839339807
Position 2419: 0.25745266297632957
Position 8098: 0.2282045914834098
Position 2277: 0.17626767726456322
Position 9002: 0.17520467313793883
Position 4264: 0.09142069473868336
Position 75: 0.04096380041317705
Position 2604: 0.03405780753507383
Position 2673: 0.027114750090175766
Position 1852: 0.023596567720806712
Position 5219: 0.021433095990117706
Position 1101: 0.002727598992285549
Position 188: 0.0022863677071953297
Position 1894: 0.002220923688044541
Position 2224: 0.0004320471311006418
Position 3787: 0.00027084687430878926
Position 307: 4.625558587145163e-05
Position 5199: 1.2905898828710553e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 5111: 0.8579573024277026
Position 7722: 0.7807533053698442
Position 8858: 0.735568619024102
Position 6224: 0.6350940752597979
Position 2186: 0.41281462079570186
Position 11497: 0.3761507765903264
Position 4934: 0.37397395536828604
Position 9398: 0.18114956283500155
Position 5128: 0.13718003791390238
Position 7958: 0.13594821205841925
Position 8002: 0.07517535000813311
Position 9039: 0.07189942008663999
Position 8863: 0.06534564990431128
Position 4138: 0.05686377757507654
Position 2570: 0.043413261448067626
Position 7466: 0.0412584339868839
Position 4012: 0.03455691716360682
Position 7666: 0.024702035571769997
Position 6203: 0.02446204954661708
Position 1699: 0.02222637394777571
Position 2077: 0.01953008022105422
Position 2503: 0.017759296177181992
Position 6632: 0.015323838863301003
Position 7939: 0.015030738815360892
Position 8026: 0.014606847306262697
Position 9094: 0.010919315060535876
Position 6069: 0.00915161293024572
Position 5868: 0.004909950128540101
Position 6832: 0.004385386434504441
Position 1780: 0.0034574375311507946
Position 2354: 0.0016036576933328025
Position 1057: 0.0007157276609590083
Position 1016: 0.0007035369635239714
Position 892: 0.0005602954724821351
Position 3687: 0.00027084687430878926
Position 947: 0.00026858941249920153
Position 839: 0.0002599787926053129
Position 2080: 0.0002040286619044912
Position 1566: 0.0001336799299247368
Position 968: 0.0001301323941754004
Position 990: 8.933829604052078e-05
Position 6096: 1.3055071025917906e-05
Position 6084: 1.161311568508539e-05
