Gene = Wdr1
index = 1184
Annotated 5SS: [  291   727 10430 14863 16133 21006 21303 21794 24668 26623 28323 30792
 31870 32282]
Annotated 3SS: [  604 10338 14714 15951 20927 21221 21559 24579 26465 28234 30680 31695
 32136 33893]
SMsplice 5SS: [  291  7353 10430 14863 18637 21006 21303 21794 24745 28323 30792 31870
 32282]
SMsplice 3SS: [ 7313 10338 14714 18487 20927 21221 21688 24579 28234 30680 31695 32194
 33893]
top_k =  100
Partition function (log Z): 20.644173945919437

Sorted 5' Splice Sites (High to Low Probability):
Position 10430: 0.9998842909183815
Position 21006: 0.9995947585703858
Position 32282: 0.997505064641618
Position 30792: 0.9969045303073834
Position 21794: 0.9894098452548918
Position 31870: 0.9794439160728813
Position 21303: 0.8942038633758025
Position 28323: 0.8653351104235026
Position 18637: 0.8174780969769861
Position 14863: 0.7970745641307095
Position 291: 0.766024689947391
Position 24745: 0.5923963547972765
Position 7353: 0.5574675417549895
Position 727: 0.5136716032210942
Position 26623: 0.4327267593742035
Position 7443: 0.39368770105495227
Position 32035: 0.35209010740837327
Position 5046: 0.27238747193812796
Position 5138: 0.25977017735036956
Position 14826: 0.20292543586928324
Position 503: 0.1921767661867477
Position 3887: 0.17439441248755885
Position 32491: 0.16688903551333512
Position 702: 0.11935286228773499
Position 31503: 0.10101933552529951
Position 24686: 0.07942205771458884
Position 28860: 0.07477754149513248
Position 18673: 0.06389486399520958
Position 30989: 0.05796045965791168
Position 21255: 0.05744405026683154
Position 19973: 0.05483161330759079
Position 11876: 0.05288469241768776
Position 18642: 0.049711409375252154
Position 11756: 0.036411867301032776
Position 23211: 0.0291676576282992
Position 295: 0.023811047143750926
Position 9045: 0.02145907700528312
Position 22105: 0.021215622116689932
Position 18724: 0.019974176122482014
Position 15042: 0.01961604128137588
Position 33286: 0.01836497403957948
Position 21133: 0.015805939605496817
Position 280: 0.011430557144546688
Position 19024: 0.010453261744762816
Position 23072: 0.00993437593765401
Position 21168: 0.00886493680794741
Position 30971: 0.007357351259943895
Position 31082: 0.006206006230328524
Position 11048: 0.004581740712612736
Position 22241: 0.004523245339870139
Position 31129: 0.004333727501128824
Position 23025: 0.0038950124916958487
Position 265: 0.0035846604591594404
Position 30763: 0.003080383359538749
Position 31834: 0.002577564811341227
Position 21098: 0.0017726964998777454
Position 337: 0.0017128584333748935
Position 21142: 0.0007274894471416077
Position 332: 0.0003333453714267117
Position 142: 0.0003050511028079729
Position 32933: 0.00029403555363599924
Position 32235: 0.00024238905386443464
Position 122: 0.00021823426869402703
Position 381: 0.00018841376844567722
Position 237: 0.00013479760827716389
Position 32374: 0.00012948706432834684
Position 10395: 0.00011570908161354322
Position 104: 3.255580953440033e-05
Position 258: 2.637192573478852e-05
Position 299: 2.0650830104077728e-05
Position 21030: 7.3060226876074495e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 10338: 0.9999999999999939
Position 14714: 0.9999999999999937
Position 20927: 0.999539366882256
Position 31695: 0.999217069757791
Position 30680: 0.9713335827936654
Position 7313: 0.9428251496163104
Position 18487: 0.9238071974067301
Position 28234: 0.8653351104235019
Position 24579: 0.6718184125118651
Position 32136: 0.5368639973661633
Position 4929: 0.5321576492884977
Position 21074: 0.4960448665686664
Position 21221: 0.46187749816396273
Position 21688: 0.4412834637418021
Position 26374: 0.43272675937420374
Position 32194: 0.4307044659519258
Position 33893: 0.4199279687791825
Position 604: 0.3651438461151432
Position 31956: 0.331779125530982
Position 21685: 0.26057155323560344
Position 32437: 0.219699788176159
Position 33848: 0.18215252346821714
Position 3836: 0.17439441248755908
Position 630: 0.1363346394856113
Position 21651: 0.11565583536150482
Position 21706: 0.10883571836168081
Position 492: 0.10527011158367473
Position 32367: 0.09942788095150952
Position 34825: 0.08080660605135381
Position 33701: 0.08060098008514173
Position 30952: 0.0794349258922782
Position 28732: 0.07477754149513248
Position 33036: 0.06747354466694302
Position 11781: 0.05288469241768776
Position 19884: 0.04212134201648883
Position 23024: 0.029012240829977592
Position 21709: 0.02841808837692309
Position 31453: 0.028118183592167924
Position 18422: 0.027251349063198
Position 30695: 0.027113513962567653
Position 21559: 0.027001134247381747
Position 31440: 0.025849137021745287
Position 8816: 0.021459077005283163
Position 32063: 0.021081580229684694
Position 11640: 0.019861872015794594
Position 31293: 0.019301540440855348
Position 609: 0.015674601001319455
Position 22974: 0.013984805227671492
Position 34386: 0.01381544251305678
Position 14930: 0.013807992412411988
Position 21949: 0.012895155257635998
Position 19801: 0.012710271291101952
Position 21122: 0.012602714685515694
Position 33366: 0.01117109097724262
Position 636: 0.010601267323080652
Position 18985: 0.010453261744762816
Position 11431: 0.009479701074964245
Position 7348: 0.008330093193631458
Position 21723: 0.007632105791463052
Position 21242: 0.007331022146478447
Position 11710: 0.007070294210273933
Position 31350: 0.006905099742821355
Position 31430: 0.006724233041912414
Position 22074: 0.0065559802869416955
Position 14902: 0.005808048868963859
Position 31081: 0.005455925072931183
Position 31361: 0.0050779194297929115
Position 34142: 0.0050376585408629
Position 32803: 0.004996225345014133
Position 32099: 0.004862018461041777
Position 22045: 0.004805303064143208
Position 10909: 0.004581740712612729
Position 31977: 0.0033495651800403933
Position 31983: 0.0032326176949882177
Position 30490: 0.00153781691068984
Position 22026: 0.001482428847839174
Position 21132: 0.0009586825331687465
Position 31643: 0.0007829302422040968
Position 32398: 0.0005534941894497596
Position 20553: 6.269921859536348e-05
Position 30956: 7.141985943661357e-06
Position 21407: 6.235106202224427e-06
Position 21274: 5.24367621344682e-06
Position 21095: 4.657753644313839e-06
Position 30902: 2.7739541641434944e-06
