Gene = Ptma
index = 875
Annotated 5SS: [ 225 2519 2827 3079]
Annotated 3SS: [2446 2729 3004 3238]
SMsplice 5SS: [ 225 2519 2827 3079]
SMsplice 3SS: [2446 2729 3004 3238]
top_k =  100
Partition function (log Z): 7.210764337930202

Sorted 5' Splice Sites (High to Low Probability):
Position 225: 0.9991126030612496
Position 3079: 0.9860205309776197
Position 2519: 0.9666417882258025
Position 2827: 0.9487984938016805
Position 2131: 0.5818322891674893
Position 1568: 0.16496809383388042
Position 1287: 0.04810784165532082
Position 2821: 0.04650553511331775
Position 3317: 0.02384188717969852
Position 2531: 0.02288556294828751
Position 1739: 0.007853576909371513
Position 845: 0.005449257654688604
Position 2173: 0.004895700590092502
Position 3090: 0.0036394121416984883
Position 3061: 0.0035617477275218536
Position 1187: 0.0026377774198438906
Position 1603: 0.0019222565432449321
Position 794: 0.001798253194482466
Position 1474: 0.0014952334201962013
Position 3085: 0.0014546880335855276
Position 2791: 0.0012754335589852926
Position 3372: 0.0011038070784281932
Position 1837: 0.0007459472622133356
Position 1903: 0.0006423500273783433
Position 1478: 0.0005941436102416378
Position 1803: 0.00047410705135537615
Position 3005: 0.00044880819882950427
Position 2523: 4.670491915271356e-05
Position 780: 2.238687383997374e-05
Position 523: 1.4322337390373766e-05
Position 3136: 1.125686994362982e-05
Position 775: 8.98959372840556e-06
Position 998: 6.368618654716784e-06
Position 2632: 9.300165246367822e-07
Position 255: 9.122310088990145e-07
Position 266: 6.710140427853627e-07
Position 2849: 5.360545346133678e-07
Position 679: 5.276729909334683e-07
Position 119: 7.079225401138766e-10
Position 182: 6.858714140774661e-10
Position 170: 2.145382380359921e-10
Position 290: 1.5455308833619312e-11
Position 280: 1.4967992843977253e-11
Position 195: 1.2155202227459628e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2446: 0.9752005512536824
Position 2729: 0.963226524258481
Position 3238: 0.8263945542055913
Position 3004: 0.7695228334761384
Position 1959: 0.2622802345624725
Position 2961: 0.19499453120496252
Position 2048: 0.1757721491372191
Position 1434: 0.13631661094638156
Position 1981: 0.1322572208080591
Position 3658: 0.060671748788690985
Position 3400: 0.059156926149758905
Position 1122: 0.04596781499270135
Position 3348: 0.041600127204195425
Position 2921: 0.025246010810574183
Position 1334: 0.024696484845910208
Position 1738: 0.014172713517519404
Position 2667: 0.013224749470975952
Position 2418: 0.012419197773830836
Position 3590: 0.0078062381077070656
Position 1474: 0.007457416507978113
Position 2711: 0.006586058460670507
Position 3220: 0.006371836866548913
Position 2631: 0.005892309908732253
Position 2753: 0.005060853649821459
Position 1058: 0.00496387699593439
Position 3419: 0.004233028152688273
Position 3214: 0.003947725726144802
Position 670: 0.0035298008456544623
Position 1520: 0.0032391007672631805
Position 1938: 0.0031426708803177178
Position 3881: 0.003124567700169368
Position 2321: 0.003002825534628485
Position 3009: 0.0029574663575923556
Position 3199: 0.0028165521588716757
Position 693: 0.00272618021553371
Position 3193: 0.0026675228337275625
Position 3015: 0.002319358180430198
Position 1438: 0.00215286359437009
Position 1202: 0.0017099095701101586
Position 3262: 0.001682225385987452
Position 2900: 0.0012074112087011224
Position 3699: 0.000981984270721377
Position 2968: 0.0009782954546851185
Position 1669: 0.0009762488747663337
Position 1767: 0.0009654051929411797
Position 3165: 0.0009088188965696119
Position 2250: 0.0008234730671151831
Position 2455: 0.000491827729081009
Position 3259: 0.000491770897853933
Position 2576: 0.0002191572585726328
Position 1247: 5.715274220122727e-05
Position 787: 4.586184074002703e-05
Position 773: 3.760683205516953e-05
Position 598: 3.2277862482557524e-05
Position 843: 2.5397655156453378e-05
Position 953: 1.6186795676893415e-05
Position 1042: 1.4350160436043905e-05
Position 334: 8.948434147727855e-06
Position 2738: 8.060441707646912e-06
Position 1502: 6.190333078623906e-06
Position 1316: 6.044894919907515e-06
Position 354: 4.019614410759235e-06
Position 307: 2.871973177669766e-06
