Gene = Dbr1
index = 322
Annotated 5SS: [ 327  902 2723 3644 4565 6304 6664]
Annotated 3SS: [ 776 2641 3557 4339 6222 6517 7512]
SMsplice 5SS: [ 327 4565 6304 6664]
SMsplice 3SS: [4445 6222 6517 7512]
top_k =  100
Partition function (log Z): 0.5808185142577551

Sorted 5' Splice Sites (High to Low Probability):
Position 6664: 0.997614996380631
Position 327: 0.9211440282325389
Position 6304: 0.9005069670647022
Position 4565: 0.749985450609517
Position 902: 0.5842162847889294
Position 3644: 0.30949257375388955
Position 2723: 0.2820417034845792
Position 7623: 0.17450927755472262
Position 7907: 0.09718938350556
Position 256: 0.06365862174373399
Position 7190: 0.028511535067454317
Position 6845: 0.01984024179275732
Position 7142: 0.011760838563191765
Position 300: 0.005756217661590367
Position 516: 0.00490974352566694
Position 2194: 0.0035999228161898112
Position 877: 0.0032804039440372974
Position 1684: 0.0031784073957053793
Position 86: 0.0023589938048033175
Position 19: 0.0008002365174288486
Position 40: 0.000634701045685083
Position 7153: 0.000453551474360572
Position 483: 0.00036796809179108204
Position 6651: 0.0002830459879720844
Position 365: 0.00022910732265563665
Position 470: 0.0001403822752520847
Position 6950: 5.319172078603811e-05
Position 1900: 3.073085218782502e-08
Position 345: 3.0648377175960066e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 6517: 0.9878682099181637
Position 6222: 0.9005069670647021
Position 4339: 0.7382417172212068
Position 7512: 0.6637771185853847
Position 776: 0.4268648801949432
Position 3557: 0.30949257375388955
Position 8048: 0.18797066224043668
Position 7853: 0.1712835334698515
Position 7040: 0.14992224073677343
Position 739: 0.13794766268898948
Position 2595: 0.11670131209016268
Position 2641: 0.09691576356000967
Position 6763: 0.051744294785412294
Position 7995: 0.036413430318723516
Position 2468: 0.03481319701233834
Position 7473: 0.025281681303627866
Position 2435: 0.02335021690222465
Position 754: 0.022682832419690095
Position 7068: 0.019273554343190898
Position 7096: 0.01318147393900922
Position 6591: 0.012101054748743043
Position 4066: 0.011743733388310137
Position 2592: 0.010261213919843842
Position 7723: 0.0071892021241357655
Position 7494: 0.004182621096066709
Position 2079: 0.0032163574961248153
Position 1419: 0.001238107726802901
Position 1601: 0.0010442741377765978
Position 1439: 0.00046331767808681774
Position 2026: 0.00020808926432236966
Position 1786: 0.0001755067865948137
Position 1655: 0.00015744424022136376
Position 1364: 0.00014469005391658016
Position 1393: 0.00013057355890111922
Position 6745: 1.9005311622141687e-05
Position 6770: 4.108888840204979e-06
Position 6748: 3.870237454096503e-06
Position 826: 7.012045019881192e-07
Position 654: 4.894281023010623e-07
Position 798: 1.2279124094641477e-07
Position 460: 1.6744838040466482e-10
Position 364: 5.373088558646916e-11
Position 563: 5.498438135111621e-12
