Gene = Chfr
index = 263
Annotated 5SS: [   75   335  4594  7801  8791  9128 10775 15827 16631 17421 19123 23059
 24382 26922 28234 32372 33355]
Annotated 3SS: [  190  4493  7690  8730  8911 10609 15666 16475 17257 18976 22941 24297
 26850 28145 32263 33281 35001]
SMsplice 5SS: [   75   335  2733  4330  4594  7801 15827 19123 23059 24382 26922 28234
 32372 33355]
SMsplice 3SS: [  190  2614  4256  4493  7690 15666 18976 22968 24297 26850 28145 32263
 33281 35001]
top_k =  100
Partition function (log Z): 9.79502706942456

Sorted 5' Splice Sites (High to Low Probability):
Position 15827: 1.0
Position 19123: 1.0
Position 32372: 0.9976606225297586
Position 28234: 0.9869137933853268
Position 23059: 0.9760032179122905
Position 335: 0.960736331487679
Position 4594: 0.9066058402703147
Position 26922: 0.8835000276711003
Position 75: 0.8825865403394979
Position 7801: 0.8431851899932643
Position 4330: 0.7571768593004933
Position 33355: 0.7154323565785802
Position 2733: 0.6531534031724543
Position 24382: 0.6359511130202655
Position 28868: 0.36831538055702856
Position 10775: 0.2605765924255681
Position 24242: 0.2478311536715833
Position 793: 0.17706109405979936
Position 4348: 0.17547812342942398
Position 28500: 0.16659601770226998
Position 8791: 0.16154233638789073
Position 28080: 0.11745330262127303
Position 32689: 0.1071211500711696
Position 4622: 0.0932310839703756
Position 26026: 0.08397903785890697
Position 24298: 0.08327297271752672
Position 28539: 0.07084613316857191
Position 25491: 0.06671932392540486
Position 27765: 0.062118829073754114
Position 32827: 0.04961947265291255
Position 27938: 0.047190957569194336
Position 33335: 0.045785056414186745
Position 24691: 0.04571870336270686
Position 3770: 0.04504414076247878
Position 5612: 0.028371126835764666
Position 40: 0.018801577717447067
Position 91: 0.016591143521237448
Position 33359: 0.008815761628047489
Position 2575: 0.008585736490094977
Position 23063: 0.00718924086577918
Position 34062: 0.005471330479778784
Position 2777: 0.004366948812493348
Position 35361: 0.004333054430472277
Position 33587: 0.0031592153939402337
Position 4339: 0.003117614815198919
Position 34071: 0.0021016290665790745
Position 354: 0.0015730318445719355
Position 27166: 0.0014320761045132314
Position 193: 0.0006721261454925243
Position 381: 0.00038740774543755536
Position 96: 0.00030788546912931876
Position 49: 0.0002864484968026878
Position 138: 0.000255929246096432
Position 3: 0.00017041532886677158
Position 70: 6.559496367423634e-05
Position 28: 4.271800004458403e-05
Position 156: 1.8314139458966308e-05
Position 14: 8.444828952916581e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 15666: 1.0000000000000004
Position 18976: 1.0
Position 32263: 0.9976606225297587
Position 35001: 0.9741069265761141
Position 4256: 0.9359583650685935
Position 28145: 0.9003104873089014
Position 7690: 0.8431851899932644
Position 26850: 0.8021324107004048
Position 33281: 0.7737055736424202
Position 22968: 0.6779731032256769
Position 24297: 0.5729120095727289
Position 190: 0.5475462845515665
Position 2614: 0.5078531708605021
Position 4493: 0.504772961248769
Position 4515: 0.49471336466452254
Position 28786: 0.3351412408934298
Position 22938: 0.3052193555523923
Position 240: 0.3051132284514667
Position 10609: 0.2605765924255681
Position 27868: 0.24564314284278504
Position 28361: 0.23744215087084194
Position 24167: 0.19566329988166659
Position 24135: 0.19421155980926405
Position 8730: 0.1615423363878907
Position 32577: 0.1343993856458835
Position 684: 0.11912022356247617
Position 25875: 0.07815480419666701
Position 27698: 0.062118829073754114
Position 25378: 0.05689805001708205
Position 2599: 0.05095222303455755
Position 622: 0.04979987074853328
Position 24529: 0.045406968640658844
Position 2436: 0.0450470276204994
Position 26701: 0.036698827764954756
Position 26825: 0.03532541530178774
Position 2578: 0.03459038847140617
Position 3533: 0.028658828722955866
Position 2635: 0.023715979256163068
Position 268: 0.022426329237413688
Position 28767: 0.02186121333617575
Position 32753: 0.019002718479536416
Position 3707: 0.0163853120395229
Position 33954: 0.012136360232334742
Position 5318: 0.011804543101249928
Position 28580: 0.011312926327422694
Position 5469: 0.010222406297518246
Position 25343: 0.009821273908322882
Position 26598: 0.009343373903953296
Position 655: 0.008061862521613092
Position 35996: 0.006970720897125129
Position 33041: 0.006411320022650741
Position 5548: 0.00634417743699649
Position 26000: 0.005824233662239954
Position 33470: 0.0052435955441984886
Position 32734: 0.005084128850934642
Position 274: 0.004940427333957174
Position 24241: 0.0045801048677645275
Position 2510: 0.003947299231914687
Position 27937: 0.0030984492207469633
Position 27895: 0.0025059742033620436
Position 33892: 0.0024722832112575323
Position 35918: 0.002281531320056119
Position 159: 0.0010860475090605315
Position 225: 0.0008099837092598743
Position 27098: 0.0007537666969740376
Position 26996: 0.0006783094075391939
Position 291: 0.0004372716843623865
Position 4378: 0.0001648308039200168
Position 761: 7.91372271767824e-05
Position 197: 4.0438735418832367e-05
Position 156: 3.964079591059024e-05
Position 279: 2.3333532351948126e-05
Position 32506: 1.722347356505917e-05
Position 276: 1.4361321318232325e-05
Position 220: 1.2583166065462164e-05
Position 222: 8.045418867385918e-06
Position 33334: 7.2588195900946085e-06
Position 254: 5.933827368625067e-06
