Gene = Uspl1
index = 1172
Annotated 5SS: [  247  3317  3914  9881 14199 17330 19835 25241]
Annotated 3SS: [ 3147  3784  9279 14084 17199 19708 25082 28791]
SMsplice 5SS: [  247  3914 14199 17330 19835 25241 28474 28963]
SMsplice 3SS: [ 3784 14084 17199 19708 25082 28346 28791 29462]
top_k =  100
Partition function (log Z): 6.388814901640176

Sorted 5' Splice Sites (High to Low Probability):
Position 3914: 1.0000000000000024
Position 17330: 1.000000000000002
Position 19835: 0.998535255233989
Position 14199: 0.9438950117115213
Position 28963: 0.9063745892017784
Position 247: 0.8843159815500572
Position 1102: 0.6248043305516925
Position 25241: 0.5615668545774564
Position 28474: 0.4727101377354341
Position 25186: 0.43706321567453155
Position 28503: 0.36090839167404026
Position 845: 0.2723536897126321
Position 29615: 0.22903144385558097
Position 16133: 0.20451785309068685
Position 3304: 0.19687456820163812
Position 1215: 0.19365139456876876
Position 3317: 0.18668445199457087
Position 3257: 0.17586259258070672
Position 3246: 0.1510561064806569
Position 3275: 0.14930696853607237
Position 20967: 0.14540079058548347
Position 29548: 0.10202650098685032
Position 25758: 0.06170138878589135
Position 21571: 0.04618177153166554
Position 1880: 0.046053795340656636
Position 1814: 0.04153703025862262
Position 18127: 0.03955513473126989
Position 29370: 0.032964585408542496
Position 28902: 0.02988236727899904
Position 7294: 0.02728980052827834
Position 821: 0.027192916985922168
Position 20910: 0.026333539769676385
Position 26083: 0.021940150749292234
Position 6397: 0.018665147895166483
Position 171: 0.018557374621564832
Position 29247: 0.018149351506880084
Position 19385: 0.013221291567488469
Position 508: 0.009139699511617113
Position 305: 0.00824188513759859
Position 217: 0.007630156192973831
Position 475: 0.007491698756605544
Position 154: 0.007217365404353883
Position 334: 0.004463814827567829
Position 841: 0.002519083781936034
Position 6356: 0.0021331301870314997
Position 25182: 0.0012428346210250382
Position 413: 0.0011316835625002843
Position 2762: 0.0009265984593661176
Position 6654: 0.0007611581961367408
Position 1632: 0.0005151239943902354
Position 6421: 0.0005058471689782529
Position 20374: 0.0003031358571168993
Position 26683: 0.00012927508584369512
Position 26077: 0.00012315239330810013
Position 360: 0.00011554907499220146
Position 398: 8.892679179875621e-05
Position 179: 4.6887208725972846e-05
Position 570: 3.029117865792978e-05
Position 373: 5.49804532017292e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3784: 1.0000000000000018
Position 25082: 0.999872904873013
Position 28791: 0.9770393018035359
Position 19708: 0.9755133546038437
Position 17199: 0.9644931682530371
Position 14084: 0.9438950117115213
Position 3147: 0.8597846877936454
Position 29462: 0.6252182430689174
Position 1007: 0.5569332408205995
Position 28411: 0.3205461159080943
Position 28390: 0.28525292879543807
Position 29729: 0.2480487293048189
Position 29189: 0.2381856230280379
Position 28346: 0.22781948470594227
Position 789: 0.22016833361871013
Position 16028: 0.20451785309068685
Position 976: 0.13174761957835376
Position 924: 0.09805278891370009
Position 1728: 0.08759082559927928
Position 20850: 0.07051078163596625
Position 30473: 0.06454645559878334
Position 25502: 0.05299692085564734
Position 20753: 0.049854223158558884
Position 30630: 0.04431642895675035
Position 20767: 0.04415578635891869
Position 29766: 0.04336809956052396
Position 17156: 0.0354631236708382
Position 21448: 0.028070503960843957
Position 7158: 0.027289800528278337
Position 30797: 0.02714187962599721
Position 25943: 0.02426439438396082
Position 17961: 0.021049143899015986
Position 511: 0.020842539035009603
Position 962: 0.01825907277870264
Position 21464: 0.018111267570821588
Position 29052: 0.017467876179481007
Position 29971: 0.016391980968124227
Position 29148: 0.014503128902302095
Position 19588: 0.013679142747003024
Position 6245: 0.012147942311869199
Position 717: 0.011481419451493845
Position 6299: 0.008962323871473263
Position 19668: 0.008935082276293879
Position 18064: 0.008783458279575435
Position 25575: 0.00851661936197338
Position 20791: 0.0072135392017160125
Position 19227: 0.005998603965320876
Position 17986: 0.0058997004434086465
Position 820: 0.0045198086100710026
Position 19291: 0.0038644871545714266
Position 649: 0.00374847221822201
Position 19208: 0.0033582004475961667
Position 17882: 0.0021840837263021875
Position 18073: 0.0016387483829676378
Position 702: 0.0013242615500026556
Position 2645: 0.0009265984593661176
Position 6480: 0.0007611581961367407
Position 1436: 0.0005151239943902359
Position 680: 0.000464199200192617
Position 19553: 0.00040767560684822296
Position 391: 0.00039263943688533647
Position 456: 0.0003564726523082947
Position 597: 0.00023260112397146724
Position 6223: 0.00019385906783378143
Position 25715: 0.00018784856827064732
Position 359: 0.0001799050893293989
Position 621: 0.00017284343299366813
Position 26581: 0.00012927508584369515
Position 402: 0.00012144196648390971
Position 20253: 0.00010964848954475097
Position 20300: 9.672308738582083e-05
Position 20203: 5.06377266341135e-05
Position 20241: 4.6126553552214244e-05
Position 16997: 4.370807612687328e-05
Position 1050: 5.679882530035113e-07
