Gene = 4931406C07Rik
index = 61
Annotated 5SS: [  235  5082  8606 11763 12017 14449 15782 19093]
Annotated 3SS: [ 4934  8506 11688 11914 14271 15631 18975 21456]
SMsplice 5SS: [  235   412  5082 11290 14449 15782 18419 19093]
SMsplice 3SS: [  318  4934 11196 14271 15631 18333 18975 21997]
top_k =  100
Partition function (log Z): -0.7890904928296603

Sorted 5' Splice Sites (High to Low Probability):
Position 15782: 0.9989865443094563
Position 235: 0.9931456079070584
Position 412: 0.971342804382779
Position 19093: 0.9530779079860844
Position 14449: 0.9110938924079377
Position 11290: 0.8755600106571947
Position 18419: 0.7054532699061198
Position 3651: 0.595188182811064
Position 5082: 0.5784901556331455
Position 5037: 0.42150984436685296
Position 12017: 0.27495487907481314
Position 9928: 0.12125099154855691
Position 4061: 0.07781694933553149
Position 18008: 0.037860819080703954
Position 21646: 0.0326487625029377
Position 21656: 0.013518211342461069
Position 19060: 0.007164228746985341
Position 249: 0.0037775257993578237
Position 245: 0.0024528215015555102
Position 239: 0.0004886560864774303
Position 261: 8.188383177595839e-05
Position 75: 1.236845986863728e-05
Position 270: 1.0544863886893764e-05
Position 255: 1.0005887469551362e-05
Position 149: 8.755484635959546e-06
Position 177: 5.653497032230288e-06
Position 120: 4.04981078986267e-06
Position 294: 2.1268700896177425e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 15631: 0.998986544309456
Position 18975: 0.966185913675013
Position 318: 0.9489628334065084
Position 4934: 0.9416758087588003
Position 14271: 0.9110938924079377
Position 11196: 0.8755600106571948
Position 18333: 0.5409802683585457
Position 21997: 0.410107325917585
Position 3478: 0.4070300528706289
Position 11914: 0.27495487907481314
Position 21456: 0.23135100304259998
Position 9835: 0.12125099154855701
Position 3520: 0.11328222310422321
Position 18373: 0.10358540954961046
Position 3566: 0.07487590683621198
Position 22820: 0.06990266218608471
Position 3927: 0.06953934953198466
Position 22475: 0.0649093887961201
Position 20159: 0.06162956065503266
Position 18156: 0.060887591997963716
Position 4907: 0.05832419124119812
Position 22783: 0.037055592325244385
Position 18940: 0.02827429963020731
Position 21494: 0.027656991604520287
Position 17901: 0.02124406732275844
Position 20191: 0.018314303439166287
Position 17950: 0.016616751757945525
Position 20760: 0.01477754770962623
Position 22030: 0.014453122782215708
Position 22900: 0.013953691951073034
Position 320: 0.01172040888692729
Position 19620: 0.010798031676829753
Position 19589: 0.010346981285334192
Position 3759: 0.008277599803546825
Position 20105: 0.007636820063680034
Position 21129: 0.007317538527169461
Position 340: 0.006262256795044985
Position 21168: 0.006198548616187561
Position 18982: 0.005539786694778578
Position 367: 0.0022345445282703786
Position 327: 0.0021627607660275276
