Gene = Rnf32
index = 910
Annotated 5SS: [  116   649  2024  2842  7201  9705 10302 10808 28288]
Annotated 3SS: [  582  1928  2576  7057  9671 10176 10698 28119 29045]
SMsplice 5SS: [   88  2024  2842  7201 10808]
SMsplice 3SS: [ 1928  2627  7057 10698 29045]
top_k =  100
Partition function (log Z): -14.313568995676164

Sorted 5' Splice Sites (High to Low Probability):
Position 10808: 0.8983866407260703
Position 2842: 0.8865243367307606
Position 2024: 0.884587062279234
Position 3098: 0.6073466524310815
Position 7201: 0.5959913904681411
Position 88: 0.5428521760544384
Position 649: 0.5076817168649438
Position 116: 0.3773644219193155
Position 11003: 0.2399352112547161
Position 884: 0.1559414845158263
Position 2094: 0.05118217099512433
Position 4394: 0.049925891617008035
Position 7235: 0.043635949524751874
Position 939: 0.0367320258483232
Position 749: 0.03610559318262476
Position 950: 0.0322740784921991
Position 3111: 0.030984506752691498
Position 693: 0.0212821193432669
Position 5636: 0.02022300647069547
Position 189: 0.004589912367987489
Position 207: 0.004446903194641111
Position 222: 0.0036807700257798417
Position 144: 0.003493252537856775
Position 226: 0.0030992825799248257
Position 120: 0.0009808692352275222
Position 113: 0.0008340303663049522
Position 318: 0.0005001734578223639
Position 502: 0.0004365839293804565
Position 77: 0.0004335095559840354
Position 519: 0.0003956743661599145
Position 157: 0.0002877808979450728
Position 460: 0.00023414392904182646
Position 709: 0.00020088335270301098
Position 401: 0.00017344981079340502

Sorted 3' Splice Sites (High to Low Probability):
Position 10698: 0.9999999999999969
Position 1928: 0.8628480853072058
Position 7057: 0.6396273399928919
Position 2627: 0.6058311383283176
Position 582: 0.4337214983810153
Position 3014: 0.3968647379884115
Position 14208: 0.2168501330952735
Position 13638: 0.20591474423405035
Position 2962: 0.188563199730025
Position 17454: 0.17380783609951087
Position 2576: 0.16236635550175427
Position 10884: 0.12940422144388422
Position 811: 0.111983928209163
Position 444: 0.0901294241591012
Position 15863: 0.08282477189668748
Position 10914: 0.08130824670232327
Position 1879: 0.05481355449254384
Position 2965: 0.052903221465336145
Position 11465: 0.052351709403069144
Position 2670: 0.05164663965806462
Position 4233: 0.04992589161700803
Position 2673: 0.047906768205144445
Position 12941: 0.04745476294862805
Position 872: 0.04346237640791408
Position 13533: 0.03999290408206668
Position 14248: 0.028584099752566306
Position 625: 0.02471032816274301
Position 13954: 0.02312456442435119
Position 12377: 0.021094977031853243
Position 5549: 0.020223006470695457
Position 1931: 0.018019293778078267
Position 11145: 0.016778193682565813
Position 720: 0.013536838823348532
Position 2447: 0.009699905646952157
Position 2418: 0.009073529390528103
Position 424: 0.008890182414039795
Position 11881: 0.007668701330513457
Position 10946: 0.006391401991823951
Position 11077: 0.004770583861620756
Position 684: 0.003610568649312668
Position 506: 0.0033304847349434875
Position 347: 0.0004334734975295748
Position 449: 0.00016915047825030063
Position 1757: 8.829969652999011e-05
Position 482: 4.2581911137020816e-05
