Gene = Sap25
index = 942
Annotated 5SS: [ 380  577  798 1002]
Annotated 3SS: [ 472  658  903 1085]
SMsplice 5SS: [ 120  380  577  798 1002]
SMsplice 3SS: [ 284  472  658  903 1085]
top_k =  100
Partition function (log Z): 6.166543461372604

Sorted 5' Splice Sites (High to Low Probability):
Position 120: 0.9904913059264777
Position 380: 0.9421435700518185
Position 1002: 0.8699697825789285
Position 577: 0.8400183314689167
Position 798: 0.8342945661790231
Position 609: 0.07514156919879507
Position 779: 0.06526181438214218
Position 391: 0.04522524342463784
Position 589: 0.02756025180676844
Position 912: 0.01161263955323117
Position 402: 0.0033731683830819205
Position 1008: 0.0029194557780584285
Position 203: 0.001998285386239363
Position 232: 0.001756312586297108
Position 251: 0.0016799828445244005
Position 574: 0.0016792618907624359
Position 1309: 0.0015814423177578165
Position 472: 0.0015748056505185978
Position 724: 0.0013551678040168078
Position 131: 0.0013178453853216123
Position 1207: 0.0010857825180345976
Position 1318: 0.0003136989838878485
Position 210: 0.00019686335462801728
Position 601: 0.0001923585658959059
Position 502: 0.00019101502120010732
Position 593: 0.00018082955149307346
Position 630: 0.00016819277630042895
Position 618: 9.40499788038408e-05
Position 214: 6.701770919978938e-05
Position 150: 4.9550236499893235e-05
Position 680: 1.4324589895096502e-05
Position 53: 1.1210822343084923e-05
Position 109: 7.840619843547952e-06
Position 435: 7.823717634373888e-06
Position 490: 6.010244386934397e-06
Position 153: 5.801801498270458e-06
Position 823: 7.393596019715116e-07
Position 519: 7.474947589804555e-08
Position 405: 1.8951274128274693e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 284: 0.970178151000757
Position 1085: 0.9577409770817351
Position 472: 0.8136646635945267
Position 903: 0.791100107662856
Position 658: 0.6416539959051555
Position 696: 0.32221206565784855
Position 501: 0.13016222608606495
Position 818: 0.020010707450592354
Position 1157: 0.01393505215026937
Position 1217: 0.012130276203102664
Position 291: 0.008661663733361927
Position 344: 0.005570953688851566
Position 1049: 0.005543435298824607
Position 1429: 0.0038276704733491433
Position 661: 0.003350364772102431
Position 297: 0.002626102660735935
Position 867: 0.002519277395515903
Position 927: 0.0022549499219123516
Position 1273: 0.0021611724690030493
Position 873: 0.0020380210112755344
Position 231: 0.001880774676824805
Position 1302: 0.0017399245028237398
Position 319: 0.0015447011952613443
Position 1180: 0.0012601540774093193
Position 305: 0.001179750961449525
Position 515: 0.001145497284412146
Position 965: 0.0006729948989006605
Position 1099: 0.0006021497243041488
Position 608: 0.0005414470899429644
Position 989: 0.00044183019407385257
Position 741: 0.00024410809253856136
Position 677: 0.0001991486408903048
Position 666: 0.0001959672041811882
Position 545: 0.0001598175267002503
Position 998: 0.00011143465220247664
Position 758: 9.355746206474103e-05
Position 1452: 5.293143051157897e-05
Position 242: 3.5016186346823055e-05
Position 424: 2.6709078490773368e-05
Position 323: 1.9616891566965854e-05
Position 236: 1.3098353383384067e-05
Position 330: 1.222309725023037e-05
Position 370: 9.126934697756582e-06
Position 327: 6.692192705785415e-06
Position 315: 5.362551828013761e-06
Position 255: 4.291921315267017e-06
Position 184: 2.982975115023273e-06
Position 250: 1.4431905444485726e-06
Position 263: 9.789431678969323e-07
Position 360: 8.913806996041016e-07
Position 379: 8.585220234426121e-07
Position 373: 6.730416012598525e-07
