Gene = Ttc14
index = 1151
Annotated 5SS: [ 605 1249 1559 3112 3373 3774 4240 4709 4931]
Annotated 3SS: [1123 1358 3026 3242 3617 4167 4588 4807 6983]
SMsplice 5SS: [ 222 1249 1559 3373 4709 4931]
SMsplice 3SS: [1123 1358 3242 4588 4807 5890]
top_k =  100
Partition function (log Z): -3.588870220817747

Sorted 5' Splice Sites (High to Low Probability):
Position 1559: 0.9659240184657781
Position 4709: 0.946823144607599
Position 1249: 0.9354986903095244
Position 3373: 0.8572015015668504
Position 4931: 0.6875264897876238
Position 605: 0.5573408795836247
Position 222: 0.5555199466146918
Position 4240: 0.43274051510684863
Position 3176: 0.322475527997629
Position 3112: 0.29364999510823053
Position 843: 0.16820046932558322
Position 3774: 0.11747434147274562
Position 4278: 0.08210327093748121
Position 4312: 0.05380166884842737
Position 2009: 0.03616373327273004
Position 2682: 0.03353201276264661
Position 5565: 0.033223719512784536
Position 7102: 0.031051134478336746
Position 2678: 0.02460304796466655
Position 1285: 0.024522160916554923
Position 787: 0.01944211626684875
Position 3336: 0.011046561540229951
Position 167: 0.01095045799466762
Position 1449: 0.00945082858544931
Position 1626: 0.008302582584245962
Position 374: 0.00774074003041644
Position 1892: 0.007485869604302774
Position 2778: 0.0072717771142695835
Position 3812: 0.005318745108862515
Position 3097: 0.0034078125777650494
Position 328: 0.0009581335185016261
Position 664: 0.00042348870863828084
Position 1446: 0.0002482406171663358
Position 241: 0.0001619990796910318
Position 226: 6.759896011118957e-05
Position 22: 5.0197162156089765e-05
Position 382: 3.4284675460361864e-05
Position 315: 1.5990085624298136e-05
Position 616: 3.550491679871734e-06
Position 783: 1.5585629078794574e-06
Position 26: 1.614801187625665e-09
Position 251: 3.6774978648363763e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1358: 0.9432937432724925
Position 4588: 0.9027549541587789
Position 1123: 0.899826384650997
Position 3242: 0.8666207361172233
Position 4807: 0.7148845394586278
Position 5890: 0.6724577257639895
Position 3026: 0.5789820362619775
Position 4167: 0.5597165876275435
Position 8946: 0.17525946030179043
Position 749: 0.17179166332654527
Position 470: 0.12316122293320438
Position 3697: 0.07426023258812631
Position 2502: 0.06540683784158272
Position 4616: 0.04781039760031276
Position 6983: 0.03875394819611008
Position 1385: 0.037301194603063616
Position 8853: 0.03557212904514345
Position 3043: 0.034028303431166085
Position 3617: 0.033883733376094474
Position 5454: 0.03322371951278455
Position 6023: 0.03216435215158684
Position 6331: 0.02429996399462473
Position 1176: 0.02318506623249973
Position 1891: 0.020466548147398726
Position 5756: 0.018603840241475586
Position 3672: 0.014649120617387367
Position 1209: 0.012660439580374664
Position 318: 0.012034198719740655
Position 4108: 0.011768325226332366
Position 1916: 0.010620762698480052
Position 1128: 0.009347141245740303
Position 1743: 0.006573412498484817
Position 1869: 0.005088206239457996
Position 2937: 0.00474078778802018
Position 831: 0.003745402963001237
Position 521: 0.0034825283826639456
Position 2987: 0.0034095351923182056
Position 431: 0.002810112075349184
Position 1230: 0.002733628314240826
Position 327: 0.002473637539622299
Position 411: 0.0024720144779182746
Position 286: 0.0023679676452561067
Position 1390: 0.002189703008214033
Position 675: 0.0019487967388789132
Position 524: 0.0014213170415716464
Position 391: 0.0011637568973283815
Position 1517: 0.0011410293688707052
Position 783: 0.0008435315798789777
Position 1700: 0.0007990799271506989
Position 728: 0.0007086413505694995
Position 378: 0.0006909730476443649
Position 751: 0.000582261902436357
Position 884: 0.0004985665192207739
Position 514: 0.00035955280460428507
Position 544: 0.0003193786916010097
Position 373: 0.00012915127691627174
Position 753: 0.00012202022520735094
Position 1896: 3.6514311312948534e-05
Position 1750: 3.323959067661196e-05
Position 1681: 3.183946407095144e-05
Position 343: 1.3374043591667007e-05
Position 263: 8.500434267015458e-06
Position 361: 7.3402862327754916e-06
Position 347: 6.983697604455424e-06
Position 597: 6.552960810379933e-06
Position 570: 3.713902007251075e-06
Position 337: 2.9642373680650216e-06
Position 604: 2.5142105606971617e-06
Position 566: 9.643337782873845e-07
