Gene = Dtl
index = 350
Annotated 5SS: [  196  4966  5878  7050  7254 12434 14120 17484 18761 19104 22557 27249
 29054 34841]
Annotated 3SS: [ 4839  5778  6987  7132 12367 14006 17409 18656 18998 22443 27158 28920
 34007 36202]
SMsplice 5SS: [  196   707  1307  4966  5878  7254 12434 14120 18761 19104 22557 27249
 29054 34841]
SMsplice 3SS: [  539  1196  4839  5778  7132 12367 14006 18656 18998 22443 27158 28920
 34745 36202]
top_k =  100
Partition function (log Z): 4.677621236910672

Sorted 5' Splice Sites (High to Low Probability):
Position 19104: 0.9999999999999994
Position 7254: 0.9999999999999992
Position 196: 0.9955952294287649
Position 14120: 0.9947979639918787
Position 27249: 0.9930893450017036
Position 1307: 0.9645670630462474
Position 4966: 0.9588751725838602
Position 29054: 0.9566038713873877
Position 5878: 0.9499181169982189
Position 18761: 0.8987454605148082
Position 12434: 0.7977471829733026
Position 22557: 0.75630447079444
Position 707: 0.4856175626475426
Position 1930: 0.3798536213064666
Position 15552: 0.3553701014717659
Position 752: 0.2795222155065824
Position 18398: 0.17483855462907133
Position 1750: 0.16944789280677394
Position 4770: 0.13163913179085523
Position 18740: 0.10125453611553079
Position 12554: 0.09363377311608165
Position 1725: 0.0844707485806219
Position 7050: 0.08038757724228685
Position 18331: 0.07882885377098163
Position 697: 0.07143078041707673
Position 20770: 0.043658991949970215
Position 406: 0.028006820406694076
Position 371: 0.02653979219163891
Position 722: 0.01647361454972042
Position 1311: 0.007744989473230117
Position 14655: 0.004558424085624259
Position 27379: 0.004040576171373217
Position 591: 0.002201916943157957
Position 560: 0.0021835710297842133
Position 424: 0.0019249328867712214
Position 159: 0.0014776780301268822
Position 460: 0.0011064105138163807
Position 482: 0.0010587398302436117
Position 419: 0.0006146988787856962
Position 447: 0.00045560153712417476
Position 200: 0.00041880160750616495
Position 288: 0.0003783974816693501
Position 340: 0.0001997686630809754
Position 387: 0.0001591025331560376
Position 1376: 0.00014202217564391836
Position 348: 0.0001177232881967848
Position 472: 0.0001072380715382028
Position 55: 7.296278715520134e-05
Position 564: 5.930728740765716e-05
Position 495: 5.8534548453639294e-05
Position 65: 3.0616123195470115e-05
Position 183: 7.223756261769815e-06
Position 24: 3.884230512780172e-06
Position 3: 6.139490094728883e-07
Position 33: 4.90401394489482e-07
Position 58: 4.840704674028702e-07
Position 110: 4.5782598974453886e-07
Position 83: 1.0087503608862734e-07
Position 225: 4.120415834512535e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 18656: 0.9999999999999991
Position 27158: 0.9942129622940602
Position 4839: 0.9588721682956131
Position 14006: 0.9429358181000783
Position 5778: 0.9238451698691089
Position 7132: 0.9140593924078607
Position 12367: 0.8913809560893843
Position 1196: 0.8259327388469204
Position 28920: 0.806849827296338
Position 22443: 0.7563666196986575
Position 18998: 0.6784350042490757
Position 36202: 0.615546604014358
Position 539: 0.5058536789725973
Position 1592: 0.4624961628233738
Position 641: 0.34123219650317316
Position 18132: 0.2536674084000528
Position 34007: 0.23222642697785034
Position 15465: 0.17417550863738596
Position 18928: 0.16257640853129673
Position 28816: 0.15303846103803262
Position 4656: 0.13164213607910188
Position 1176: 0.1293580193693883
Position 15335: 0.11597455394898679
Position 19019: 0.10700922812750271
Position 6987: 0.09872030072866331
Position 1859: 0.08885782260112367
Position 1818: 0.0805735736664698
Position 15438: 0.06522003888539318
Position 287: 0.06139939893368596
Position 7139: 0.0602163379181912
Position 13966: 0.05186214589180005
Position 31564: 0.04954130040094913
Position 18977: 0.03300924612789661
Position 28271: 0.03294939975165427
Position 29239: 0.027633498421421897
Position 5750: 0.02293287704909487
Position 29283: 0.021598038872213676
Position 20690: 0.02085638536199955
Position 20596: 0.01939204973793668
Position 19055: 0.018945213341208602
Position 1072: 0.015031479921057024
Position 27314: 0.007704432587363343
Position 6900: 0.007391546187570622
Position 29143: 0.004163434772091097
Position 14529: 0.0034463814502076204
Position 20632: 0.003409873631127662
Position 30982: 0.0032233303074536584
Position 5524: 0.0031400700800155654
Position 30312: 0.0026712376210485294
Position 591: 0.0022547022141045725
Position 547: 0.002183566832524195
Position 1702: 0.0016024763682300617
Position 14570: 0.0011120426354166385
Position 304: 0.0010913062647481143
Position 1014: 0.0010355484002207167
Position 575: 0.0009421954237910275
Position 28615: 0.0008110220824476856
Position 516: 0.0007397809074140877
Position 28074: 0.0006449645083645232
Position 1255: 0.00046977002373129844
Position 21127: 0.0004201823422101741
Position 985: 0.0002506715504346941
Position 1496: 0.00024222723466510953
Position 23015: 0.00021308950218050063
Position 849: 0.0001561020782349128
Position 1304: 0.000110119105747065
Position 908: 0.00010962539938650325
Position 23564: 0.00010347813646137492
Position 120: 6.376320055614338e-05
Position 19213: 3.8045634791139866e-05
Position 21290: 3.6191707310178966e-05
Position 22938: 3.3695811145501246e-05
Position 137: 3.181588485905803e-05
Position 18802: 2.489625335810116e-05
Position 248: 1.371833137422985e-05
Position 21077: 1.201957650057764e-05
Position 322: 6.541577215446563e-06
Position 143: 6.162747471040486e-06
Position 176: 2.9575413144266105e-06
Position 318: 2.1607658121659174e-06
Position 170: 1.2513581340219735e-06
Position 20554: 6.832189063385681e-07
Position 560: 6.042369425352153e-08
Position 665: 5.561955175756993e-08
