Gene = Map9
index = 660
Annotated 5SS: [  184  1053  1903  5543 13331 16130 19096 20936 22175 23912 25298 25590
 25906]
Annotated 3SS: [  902  1817  5218 13106 16035 18850 20864 22005 23821 25135 25443 25772
 33055]
SMsplice 5SS: [  243  1053  1907  5543 16130 19096 20936 23912 25298 25590 25906 33170
 35497]
SMsplice 3SS: [  961  1817  5218 16035 18850 20864 23821 25135 25443 25772 33055 35409
 36030]
top_k =  100
Partition function (log Z): -16.483654604179428

Sorted 5' Splice Sites (High to Low Probability):
Position 5543: 0.9986666228143931
Position 1053: 0.9814660302233507
Position 243: 0.7710749547077715
Position 1907: 0.6295879862055264
Position 8440: 0.5075362271972315
Position 1903: 0.36327043860039643
Position 3695: 0.14100051330181876
Position 13331: 0.119306073653519
Position 184: 0.08610604053519164
Position 6391: 0.0444622279853622
Position 100: 0.044278134911212345
Position 435: 0.03861294098149682
Position 1302: 0.03160806883672799
Position 5874: 0.026599062228345984
Position 1316: 0.021853502671180858
Position 2528: 0.017284234536974457
Position 1670: 0.015396179465482994
Position 202: 0.00822996463781077
Position 774: 0.006696569781104727
Position 2030: 0.005702447605460992
Position 458: 0.005470170742314786
Position 1427: 0.00534431645624855
Position 3637: 0.005257420042035582
Position 274: 0.005101003186597759
Position 2470: 0.002173662591624154
Position 859: 0.0008657927121007079
Position 412: 0.0004132572225795723
Position 437: 0.00040696722615959945
Position 391: 0.0003649555135560996
Position 1414: 0.0003254970829757416
Position 596: 0.00028590775595755015
Position 1380: 0.00026464965819087425
Position 441: 5.238089469009892e-06
Position 1911: 3.928014171993839e-06
Position 470: 3.2571504319787417e-06
Position 486: 3.2279850426301794e-06
Position 5: 9.415169593873505e-07
Position 682: 9.357748352789836e-07
Position 427: 9.218256389024976e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1817: 0.997462339001255
Position 5218: 0.685965218964042
Position 8351: 0.5211271217006783
Position 961: 0.471945193073303
Position 13106: 0.33426218357577875
Position 11805: 0.26186454655860614
Position 13769: 0.23887893673650243
Position 5384: 0.21517712803541095
Position 3543: 0.1445627834266941
Position 958: 0.12792007716199877
Position 902: 0.10296144144378391
Position 773: 0.09450728395713653
Position 933: 0.08777789973534166
Position 10742: 0.07878641383406254
Position 8993: 0.07509644148471908
Position 5343: 0.06398566171570451
Position 997: 0.048932611283892195
Position 9333: 0.04668260158658645
Position 1215: 0.042526897847431966
Position 8725: 0.032401492506251114
Position 6269: 0.031132928280039142
Position 5227: 0.022757302749403234
Position 5663: 0.020261156520445016
Position 2369: 0.017823084069026728
Position 5239: 0.012114688535438928
Position 1167: 0.008844743010725716
Position 6133: 0.007998936076032977
Position 1192: 0.007368069595075613
Position 1625: 0.006194155932596486
Position 7786: 0.006063127722397893
Position 969: 0.0057044663822307246
Position 6006: 0.005034913332222617
Position 5795: 0.004885847093516461
Position 6623: 0.004370570779115507
Position 5775: 0.004269861482725167
Position 6118: 0.004038622852059977
Position 5746: 0.004015044698337024
Position 963: 0.003974058218861303
Position 8518: 0.0036432129103211655
Position 8691: 0.003087274451489398
Position 1555: 0.003085735140955384
Position 7527: 0.002724129517159267
Position 1490: 0.002489745469854291
Position 562: 0.002186358294829947
Position 1600: 0.002156895789172303
Position 7935: 0.0020701834177213035
Position 3422: 0.0016951499171601687
Position 2405: 0.0016348130595718931
Position 7577: 0.0015797733344556485
Position 651: 0.001547876735805357
Position 6371: 0.0013420655563362643
Position 840: 0.0012745603231532141
Position 5801: 0.0009528278712934488
Position 1823: 0.0009527561189715663
Position 668: 0.0008288843787221524
Position 1244: 0.000639098474622521
Position 1285: 0.0006270950774107461
Position 1503: 0.000420229941153504
Position 1157: 0.00027506196871326314
Position 1799: 0.00013056426029579415
Position 1730: 7.709874485879851e-06
Position 1954: 2.4185841623832802e-06
