Gene = Cdcp1
index = 240
Annotated 5SS: [  211 26118 30986 32582 33874 36054 38351 40304]
Annotated 3SS: [25907 30622 32212 33651 35672 37984 40218 42111]
SMsplice 5SS: [  211 12553 23817 26118 33734 36054 40304]
SMsplice 3SS: [12432 23656 25907 33651 35927 40218 44122]
top_k =  100
Partition function (log Z): -29.086813111780582

Sorted 5' Splice Sites (High to Low Probability):
Position 211: 0.9998985574027949
Position 6490: 0.3779943294764064
Position 2868: 0.03255890786816252
Position 2498: 0.02413736396249022
Position 5312: 0.021699746701487013
Position 2780: 0.012291569043354609
Position 1488: 0.012285627010669346
Position 4225: 0.012083047745103475
Position 862: 0.00014730691164499492
Position 13: 0.00010140280675002173
Position 369: 3.97904571489804e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 12432: 0.7617105502321784
Position 6336: 0.43252087877884826
Position 6970: 0.06985998915873025
Position 2758: 0.030350768894614195
Position 5227: 0.028418439535880385
Position 6928: 0.02696370535389111
Position 2419: 0.014375059655169388
Position 4156: 0.013174831452142093
Position 7345: 0.01294962240692642
Position 2347: 0.01263088005897862
Position 2709: 0.0112279600106819
Position 8518: 0.008403136857866424
Position 7624: 0.008021845562733387
Position 6252: 0.005232590077035983
Position 7008: 0.003839827483058786
Position 6871: 0.003633261467150668
Position 1232: 0.003602596596733197
Position 4545: 0.003366827374880365
Position 1407: 0.0032962703713644583
Position 5400: 0.003295733603152532
Position 2640: 0.0032229644313485364
Position 3021: 0.0030149210800144866
Position 1291: 0.002719555745646564
Position 1450: 0.002663392744545306
Position 5507: 0.002656048932034167
Position 991: 0.0022544728279763355
Position 5424: 0.002066712845000285
Position 4836: 0.0020026624463126926
Position 2582: 0.0017313333432429274
Position 1092: 0.0013178650673265427
Position 4342: 0.0012161091787134311
Position 5028: 0.0012143663575988233
Position 3892: 0.0012013377909825733
Position 4614: 0.0011803266544940427
Position 1337: 0.0011586884720572804
Position 3232: 0.0009500281952867656
Position 3679: 0.0009074220712471255
Position 2197: 0.0008755698333530273
Position 1685: 0.0008304332087722024
Position 3105: 0.0004999498219289483
Position 2908: 0.0003950591056540558
Position 1701: 0.000338820913708167
Position 2856: 0.00033172583132671103
Position 2293: 0.0003234156258838967
Position 587: 0.00029482471744474446
Position 713: 0.0002915303159243674
Position 472: 0.0002158715057779013
Position 1186: 0.00018267827639856482
Position 289: 0.00012551308780366004
Position 575: 0.00010661107174181636
Position 753: 1.770771084057049e-05
Position 825: 5.882002721062365e-06
Position 799: 3.257207953152049e-06
Position 619: 1.8563578061028581e-06
Position 626: 1.6478561225609668e-06
Position 789: 1.3308428741941386e-06
Position 687: 1.2303094381981064e-06
