Gene = Hirip3
index = 540
Annotated 5SS: [ 545  749  955 2279 2514 2690]
Annotated 3SS: [ 627  845 1196 2347 2590 2761]
SMsplice 5SS: [ 545  749  955 1392 2690]
SMsplice 3SS: [ 627  845 1196 2590 2761]
top_k =  100
Partition function (log Z): 5.750695353490661

Sorted 5' Splice Sites (High to Low Probability):
Position 2690: 0.993279386750454
Position 749: 0.9817276651894378
Position 955: 0.9526200113259404
Position 1392: 0.8992444265162425
Position 545: 0.6254978408041114
Position 17: 0.44904981261648996
Position 2971: 0.1718113284722542
Position 2279: 0.11072046112333407
Position 2296: 0.07131023479220062
Position 2211: 0.040470829804221564
Position 2514: 0.03173773727039972
Position 2912: 0.030967176088392775
Position 119: 0.02859777445937985
Position 324: 0.027087289433009303
Position 1059: 0.024102100304767813
Position 932: 0.018187952706651984
Position 560: 0.016482139683644398
Position 2271: 0.015228213871530161
Position 1442: 0.014148008112919648
Position 1502: 0.009772160143088893
Position 1359: 0.008072997094348175
Position 782: 0.0067527889856179016
Position 751: 0.005851201882757623
Position 403: 0.00487635874387829
Position 470: 0.0048139980629387435
Position 27: 0.0027140895890076623
Position 69: 0.002099887608955078
Position 138: 0.0010921370144581079
Position 2891: 0.0007911901060606929
Position 371: 0.00038993507702218713
Position 896: 0.0003839306399618296
Position 755: 0.00037951858577748454
Position 722: 0.0003437226169968607
Position 950: 0.0001900440420127481
Position 262: 0.00013903382023656646
Position 2684: 0.00011667166929489617
Position 913: 0.0001031940544415542
Position 671: 9.55904233645128e-05
Position 123: 2.752844000482713e-06
Position 175: 2.3298363992132957e-06
Position 76: 2.2416735282107746e-06
Position 6: 2.1081832449598211e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 845: 0.9912092093223052
Position 2590: 0.9838122128781424
Position 627: 0.932021358397044
Position 2761: 0.9141877497739641
Position 1196: 0.9006752523187929
Position 3121: 0.13039395065551915
Position 2189: 0.11806960951214726
Position 347: 0.07701745089440833
Position 3237: 0.06841453476743733
Position 2797: 0.05974405999328368
Position 655: 0.049675792647497635
Position 2124: 0.03966638091099753
Position 388: 0.030658517698859498
Position 2347: 0.029691604725933463
Position 2146: 0.023793191466169445
Position 191: 0.020020822794039533
Position 433: 0.01861508317488744
Position 2130: 0.015970907715359705
Position 2102: 0.013051115825717175
Position 265: 0.01245218687510512
Position 1218: 0.01180331970296125
Position 2610: 0.00992842972835789
Position 2098: 0.009541600771148113
Position 2210: 0.008216613332077707
Position 3316: 0.007178872217491396
Position 1122: 0.00706653865858735
Position 1223: 0.005977997556328546
Position 246: 0.0056351434013363995
Position 3053: 0.005028674716947089
Position 2128: 0.004834286929017421
Position 271: 0.004770652794999893
Position 2249: 0.004586033128652001
Position 2815: 0.0042144588785359045
Position 3089: 0.0039078362445882754
Position 3200: 0.003730283694308037
Position 1251: 0.0028560084681779354
Position 3269: 0.0026458050036834418
Position 2454: 0.0025757365100749635
Position 913: 0.0021687871538319772
Position 3280: 0.00213750807210192
Position 163: 0.0015768099181288698
Position 1203: 0.0013092251935758414
Position 1149: 0.001287342946301975
Position 362: 0.0012532424003608212
Position 85: 0.00114076387218094
Position 220: 0.0007901773446109962
Position 862: 0.000684650282966354
Position 449: 0.0006829172318392349
Position 1040: 0.0004760646515087616
Position 3336: 0.0004245069490020199
Position 1015: 0.0004176375856909436
Position 304: 0.0003886501222815986
Position 698: 0.0003777972235091988
Position 2845: 0.0003488781128072137
Position 312: 0.00034221493955484666
Position 295: 0.0003247609993513997
Position 319: 0.00027951348422564754
Position 994: 0.00025514673491362696
Position 2774: 0.00015299716129882012
Position 1232: 0.00012096078314332189
Position 2848: 0.00010461708661469002
Position 948: 0.00010077783650569112
Position 867: 9.741228756943653e-05
Position 703: 8.935008978561357e-05
Position 1020: 6.416819604541871e-05
Position 1127: 5.190768784550054e-05
Position 1177: 4.792142295368402e-05
Position 2906: 4.488806027976954e-05
Position 1059: 3.96096156976591e-05
Position 2903: 3.588512648498162e-05
