Gene = Sumo1
index = 1042
Annotated 5SS: [  155 15377 26318 28417]
Annotated 3SS: [15301 26239 28344 30565]
SMsplice 5SS: [  155 15377 18063 22466 26318 28417]
SMsplice 3SS: [15301 17965 22371 26239 28344 30565]
top_k =  100
Partition function (log Z): -23.167465525394526

Sorted 5' Splice Sites (High to Low Probability):
Position 155: 0.9987354768224322
Position 4579: 0.1521716051382084
Position 1140: 0.020123456132638863
Position 4583: 0.0037528033883547692
Position 3644: 0.0035670419334775712
Position 645: 0.0012679663728110066
Position 127: 0.0007401331988637273
Position 81: 2.859536504454098e-05
Position 111: 2.8156690721085925e-05
Position 695: 2.079947746227857e-05
Position 409: 1.5354667251961785e-05
Position 86: 1.0552425972526051e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 12828: 0.25671518785354436
Position 4378: 0.19323140629237467
Position 8820: 0.17064277696711194
Position 1004: 0.07681003210183988
Position 5040: 0.04787730854470603
Position 7116: 0.04405634516872116
Position 8069: 0.041545051615871464
Position 4615: 0.03957531475815611
Position 5506: 0.030926106627384015
Position 7261: 0.030529295640172892
Position 3263: 0.029819731657926635
Position 8954: 0.028508762824647906
Position 3794: 0.025585030606367132
Position 6421: 0.02132390393142288
Position 5976: 0.020362167070085358
Position 4513: 0.01764750393239486
Position 3570: 0.016225611266851715
Position 3358: 0.014642319095101828
Position 6756: 0.009364228867595997
Position 961: 0.006507148032440723
Position 1267: 0.005521608463839484
Position 1069: 0.004242587636039753
Position 816: 0.004088845170997547
Position 427: 0.003896265052702597
Position 5366: 0.0031185148752055506
Position 2660: 0.0029941326186727524
Position 408: 0.0027655642222042037
Position 1007: 0.002614129287241641
Position 3838: 0.001905936817882086
Position 4303: 0.00188849003292186
Position 2960: 0.0017734144421309057
Position 3307: 0.0017689134415199855
Position 4250: 0.0017167094172154734
Position 2593: 0.0017038003743795782
Position 2397: 0.0016445413413070026
Position 2405: 0.0013550393811985945
Position 3145: 0.001335499737167928
Position 1418: 0.0011110227468656957
Position 1659: 0.0010994720297686374
Position 974: 0.001055603012949858
Position 1283: 0.0010307790614523377
Position 3086: 0.0010280944592119183
Position 3278: 0.0009939525240576885
Position 1432: 0.000860418755472997
Position 1328: 0.0008156996062860969
Position 1200: 0.0007771178698415906
Position 2631: 0.0007640934701528805
Position 2187: 0.0006239429984697959
Position 719: 0.000616113954109963
Position 457: 0.0005840574841217826
Position 358: 0.000566370222432468
Position 1627: 0.00048264544568705066
Position 2075: 0.0004807307113449552
Position 935: 0.00034933425599046453
Position 1129: 0.00034309413986523013
Position 1157: 0.00032435675471533323
Position 693: 0.00022484243693214848
Position 564: 3.4380593420826746e-05
Position 436: 2.469018435388938e-05
Position 459: 1.1569102382840498e-05
Position 463: 1.1462930633220168e-05
Position 506: 9.048435761063268e-06
Position 615: 3.7052670196299463e-06
Position 513: 3.1578234900910225e-06
Position 1028: 2.9601691053788847e-06
