Gene = Anapc5
index = 117
Annotated 5SS: [  360  1732  2486  3519  6791 14040 15095 18517 19210 20889 22001 26923
 27903 29513 29732 33038]
Annotated 3SS: [ 1651  2375  3334  6723 13937 14903 18434 19119 20706 21864 26847 27780
 29404 29583 32874 33320]
SMsplice 5SS: [  360  1732  2486  3519  6791 14040 15095 19210 20889 21621 22001 26923
 29513 29732 33038]
SMsplice 3SS: [ 1651  2375  3334  6723 13937 14903 19119 20745 21465 21864 26847 29404
 29583 32874 33320]
top_k =  100
Partition function (log Z): 24.564982247664513

Sorted 5' Splice Sites (High to Low Probability):
Position 14040: 1.0000000000000009
Position 29732: 0.9999137171355336
Position 22001: 0.9996425382095407
Position 3519: 0.9995872919903501
Position 29513: 0.9978824485800749
Position 15095: 0.9952126790150352
Position 6791: 0.9914563981515583
Position 33038: 0.9732996880002039
Position 19210: 0.9596089343124162
Position 360: 0.9558256609628378
Position 1732: 0.9361141271647514
Position 20889: 0.8800825554496963
Position 26923: 0.8260061465596285
Position 2486: 0.7656490782645853
Position 27903: 0.4987233917506121
Position 21621: 0.4970315260547968
Position 8816: 0.43984200912425436
Position 21556: 0.3671394037825242
Position 28432: 0.2592783465597911
Position 3013: 0.21747988679752017
Position 2797: 0.1706405920961837
Position 7614: 0.13555063013205343
Position 26965: 0.12412067382769094
Position 21613: 0.08847630018497264
Position 7889: 0.05934152833936902
Position 2527: 0.058620962718790366
Position 27942: 0.05552955222564976
Position 2482: 0.04854367220595668
Position 5754: 0.04513803399018536
Position 1821: 0.03724504491765667
Position 30349: 0.034477369083458165
Position 19826: 0.03127423870503463
Position 27978: 0.0301064236918757
Position 77: 0.0252629583444744
Position 5155: 0.02458670223618481
Position 24771: 0.023449501494759134
Position 26954: 0.021761299573879764
Position 30133: 0.019428164950814966
Position 1759: 0.018760882156247192
Position 3171: 0.018646589196564874
Position 1161: 0.015820072553010905
Position 21538: 0.013374620268163733
Position 28506: 0.01315925061903108
Position 1508: 0.012179451097425086
Position 204: 0.011660891614350301
Position 2982: 0.010839070214987439
Position 30706: 0.008646388910066156
Position 28529: 0.007338123765639041
Position 21627: 0.006005321684738616
Position 28540: 0.005631882354134948
Position 21570: 0.005387097332123541
Position 1786: 0.005304436585034511
Position 30141: 0.004976986900670123
Position 21591: 0.004140133879431408
Position 240: 0.003729861464249606
Position 32963: 0.003497062577178165
Position 33553: 0.003118949519350381
Position 33567: 0.002314478424363246
Position 33230: 0.0020198440365647285
Position 33071: 0.0014827139719851806
Position 2604: 0.0014765006134881756
Position 913: 0.0013865748668445736
Position 447: 0.0011457095019079295
Position 2464: 0.0008901268936107556
Position 1554: 0.0008111184397276908
Position 306: 0.0008093181479757222
Position 2762: 0.0008075488789208971
Position 71: 0.0008005808863725405
Position 1292: 0.0007952805656114359
Position 267: 0.0005812170390796876
Position 756: 0.000470385987693592
Position 19: 0.00043059271541112415
Position 3514: 0.00041270800964953846
Position 22005: 0.000357461790461068
Position 7121: 0.0003258229238842365
Position 33509: 0.000313333391789031
