Gene = Rnf25
index = 909
Annotated 5SS: [  73 2332 2705 2868 3036 5532 5767 6189 6838]
Annotated 3SS: [2256 2604 2799 2965 5459 5628 6095 6702 6994]
SMsplice 5SS: [  73 2332 2705 2868 3036 5532 5767 6189 6838]
SMsplice 3SS: [2256 2604 2799 2965 5459 5628 6095 6702 6994]
top_k =  100
Partition function (log Z): 3.0518707198290134

Sorted 5' Splice Sites (High to Low Probability):
Position 73: 0.9999686499817809
Position 2868: 0.9582014441988332
Position 6838: 0.9483814451647915
Position 5767: 0.9342764543060039
Position 5532: 0.8778854212697932
Position 6189: 0.86077877705219
Position 3036: 0.7430497839801398
Position 2705: 0.6638390189839638
Position 2332: 0.6419111400206926
Position 3054: 0.14478579368932995
Position 7287: 0.12107378650148506
Position 1857: 0.06639353249892704
Position 5691: 0.04400521648613124
Position 6474: 0.04061014449292446
Position 6407: 0.04021073795089129
Position 7182: 0.03644871599800254
Position 2872: 0.021023305964144017
Position 2312: 0.015938822247172243
Position 1674: 0.010296993693574659
Position 6441: 0.0072295018069196415
Position 1594: 0.003991620229711355
Position 7527: 0.0027703648602541995
Position 6106: 0.00041771253994935757
Position 6074: 0.0002140142752517521
Position 3751: 5.3864258916885725e-05
Position 6785: 4.213063001285977e-05
Position 976: 2.481425046315497e-05
Position 90: 2.687640402176645e-06
Position 966: 2.0456482318800123e-06
Position 203: 1.8024791207302465e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 6702: 0.9124920863423877
Position 2965: 0.8849019436145604
Position 5628: 0.8829331940960577
Position 6994: 0.8106382004744987
Position 2604: 0.7451484584973873
Position 2799: 0.7022695994448984
Position 6095: 0.5643185596206481
Position 5459: 0.5138967301894194
Position 2256: 0.4986040083127276
Position 5439: 0.36186757194721075
Position 5967: 0.18048574528258976
Position 7070: 0.13463481985414982
Position 7643: 0.12618918118819117
Position 2205: 0.11553746781380356
Position 6333: 0.10727052205131637
Position 5690: 0.08892013937297093
Position 6098: 0.07032811374130202
Position 2648: 0.06398146725403643
Position 2551: 0.05512374984640156
Position 1734: 0.044735978104434936
Position 6036: 0.041051424587216376
Position 6741: 0.03981354674957922
Position 2820: 0.03536143238109795
Position 7379: 0.030289244143619554
Position 2724: 0.021239986605198706
Position 2182: 0.019024801767511285
Position 7390: 0.014959229186797795
Position 1503: 0.01168617802635205
Position 2851: 0.01157382836388262
Position 1699: 0.011125771835018996
Position 7132: 0.010951506474302024
Position 1750: 0.00854328389263173
Position 2186: 0.008435418104881675
Position 2151: 0.008093338891565494
Position 7088: 0.006902287916182589
Position 6127: 0.004742957519142355
Position 2168: 0.004425242700423392
Position 2699: 0.0037139200960892692
Position 2975: 0.0029335225238890632
Position 5631: 0.002862924610939431
Position 7205: 0.0026029659372076345
Position 5302: 0.00238871470589481
Position 2424: 0.002365043547406792
Position 2491: 0.0022863946415626695
Position 2102: 0.002137175805260908
Position 5531: 0.002071304859297079
Position 1585: 0.0018302564221551276
Position 2051: 0.001592508871690852
Position 1370: 0.0013487461743826618
Position 5637: 0.0012265122801379611
Position 1617: 0.0006179541311491422
Position 1280: 0.0005635055829353542
Position 5853: 0.00024593135487049016
Position 5971: 0.00023777176162168863
Position 1778: 0.00023047225315305818
Position 3608: 5.386425891688573e-05
Position 6973: 2.3237087049296216e-05
