Gene = Fan1
index = 398
Annotated 5SS: [  146  1820  2562  5061  7526  9551 10949 12141 19710 20505 24046 24764
 25233]
Annotated 3SS: [  325  2420  4858  7291  9418 10839 12020 19544 20353 23941 24568 25103
 27184]
SMsplice 5SS: [   74   735  1820  2562  9551 10949 11369 12141 19710 20505 23288 24046
 24764 25233 26097]
SMsplice 3SS: [  574  1737  2420  9418 10839 11273 12020 19616 20353 23122 23941 24568
 25103 25946 27184]
top_k =  100
Partition function (log Z): 2.976374499128932

Sorted 5' Splice Sites (High to Low Probability):
Position 12141: 0.9999999999999987
Position 19710: 0.9999882131016102
Position 2562: 0.9903981762768342
Position 20505: 0.9620369919422476
Position 24046: 0.9138590415289145
Position 1820: 0.8526088494119153
Position 735: 0.8382050567228486
Position 25233: 0.7864342312363319
Position 74: 0.6923984551642839
Position 10949: 0.6537378022964369
Position 24764: 0.6328408367772711
Position 4942: 0.5704418876487785
Position 23288: 0.5679665923372653
Position 26097: 0.44629174674688676
Position 21819: 0.3816876718190827
Position 10942: 0.3462621977035617
Position 1474: 0.29493980414798243
Position 146: 0.16443561428801984
Position 7526: 0.16393657563937641
Position 5061: 0.16320769001095162
Position 7871: 0.08708326516864191
Position 26115: 0.08012761466534515
Position 26090: 0.07533784161781697
Position 203: 0.06829976553272979
Position 448: 0.06059500288838589
Position 1882: 0.053182372031618165
Position 7420: 0.050395746257581864
Position 4785: 0.050075190174630045
Position 217: 0.043468484729816764
Position 26752: 0.033862955711439525
Position 1267: 0.022979728236051548
Position 5095: 0.02058210714544834
Position 26078: 0.01809361614362029
Position 5266: 0.015228804992618559
Position 20538: 0.011069476415956443
Position 1803: 0.010837068933816871
Position 281: 0.010014492253887442
Position 2567: 0.009601823723164158
Position 394: 0.008459313017372346
Position 24680: 0.005155063519462984
Position 24908: 0.0037426158268100713
Position 1859: 0.003364380629060481
Position 497: 0.0027016512923437237
Position 246: 0.0019686170946276137
Position 287: 0.0017613234185187272
Position 98: 0.0014968735931088462
Position 407: 0.0014778287553718927
Position 388: 0.0008380973272881428
Position 507: 0.0008235766885888153
Position 20897: 0.0007460401508304482
Position 4952: 0.0005154156814025654
Position 231: 0.00021440263274239148
Position 78: 5.4594035533601445e-05
Position 125: 3.296440655470172e-05
Position 259: 1.074850785979076e-05
Position 6: 6.863767718175581e-06
Position 104: 5.227208150408504e-07
Position 88: 4.715351689279118e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2420: 0.9999999999999991
Position 10839: 0.9999999999999984
Position 19616: 0.9999882131016102
Position 20353: 0.9731064683582038
Position 23941: 0.9138590415289143
Position 25946: 0.8199471326246918
Position 574: 0.7704159901780536
Position 1737: 0.761933936269753
Position 27184: 0.7446205343894489
Position 24568: 0.6230031421166438
Position 12020: 0.6150280603857725
Position 23122: 0.5679665923372655
Position 4858: 0.5538472862780717
Position 25103: 0.5474622325134034
Position 21606: 0.23809799301083628
Position 25138: 0.23692429760346426
Position 1372: 0.23251961200924073
Position 12056: 0.21580552241731737
Position 7291: 0.21433232189695833
Position 4784: 0.1924749239087318
Position 12076: 0.1691664171969088
Position 1650: 0.12046937883646101
Position 21733: 0.09905779106902561
Position 7740: 0.08708326516864191
Position 325: 0.08125243477800101
Position 1345: 0.07339569337734232
Position 21714: 0.04453188773922092
Position 26602: 0.04251311258933791
Position 4661: 0.037011866350512374
Position 24597: 0.03205285379006441
Position 1673: 0.024716317852983994
Position 683: 0.020505480293709053
Position 27152: 0.01717715615751054
Position 5209: 0.015228804992618573
Position 4539: 0.01306332382411767
Position 590: 0.012167683277851839
Position 4911: 0.008424890299777627
Position 1151: 0.005431892261227022
Position 1171: 0.005003823357065823
Position 24214: 0.004800643326701143
Position 1125: 0.004759602676468585
Position 620: 0.004468596311004937
Position 26679: 0.003239526217876711
Position 25700: 0.0032160798091682014
Position 25890: 0.003034035238700777
Position 973: 0.002560809622442511
Position 611: 0.00252265446045057
Position 1061: 0.0023503828238356944
Position 24876: 0.0020477011194640887
Position 1844: 0.0018975368086122306
Position 24754: 0.0018362878501204751
Position 492: 0.0017702315596867318
Position 635: 0.0013698748587602871
Position 532: 0.0013583373981076064
Position 375: 0.0011733973993430812
Position 229: 0.000905276540957191
Position 20731: 0.0007460401508304488
Position 265: 0.000621107224764323
Position 202: 0.0005813832473749322
Position 171: 0.0004478728719826407
Position 847: 0.00014520650453806846
Position 1212: 0.0001279533121419037
Position 1014: 0.00010453697926337538
Position 329: 8.463735609212615e-05
Position 183: 7.819178606315644e-05
Position 175: 3.6667148799664085e-05
Position 13152: 1.1786898388428178e-05
