Gene = Brat1
index = 185
Annotated 5SS: [   65  1086  5282  6643  7867  8162  9374  9675  9936 10202 11784 12017
 12309]
Annotated 3SS: [  941  5126  6494  7493  8041  9281  9555  9748 10127 11680 11917 12132
 12890]
SMsplice 5SS: [   65  1086  5282  6643  7891  8162  9374  9675  9936 10202 11784 12017]
SMsplice 3SS: [  941  5126  6494  7522  8041  9281  9555  9775 10127 11680 11917 12132]
top_k =  100
Partition function (log Z): 14.578317264869087

Sorted 5' Splice Sites (High to Low Probability):
Position 1086: 0.9999994587545311
Position 11784: 0.9909991433544374
Position 12017: 0.9872311600975087
Position 9936: 0.9753644590657198
Position 5282: 0.9704400661282253
Position 9374: 0.9365265652887501
Position 8162: 0.9156177138844864
Position 9675: 0.8446757866301972
Position 6643: 0.7103600343500468
Position 10202: 0.6756450833179922
Position 65: 0.5445016237101961
Position 218: 0.4616446249581381
Position 10408: 0.4218643350142682
Position 7891: 0.4087440332729594
Position 10609: 0.38854766753548725
Position 7596: 0.3601982919391291
Position 12309: 0.23405361539508945
Position 2070: 0.21936159254755405
Position 7867: 0.19283219353413628
Position 9685: 0.12741745141791913
Position 10207: 0.1141919563200449
Position 441: 0.1054515135258759
Position 2448: 0.10516738974660055
Position 8243: 0.08438228611551307
Position 12326: 0.0624945557335994
Position 2271: 0.0581859817556932
Position 7703: 0.046039310803465544
Position 5000: 0.0434335390702176
Position 3928: 0.03432647375744025
Position 1903: 0.03384345090988448
Position 2377: 0.026892640449860325
Position 10151: 0.026364460089303193
Position 1898: 0.024749639802299564
Position 5201: 0.021962827602821762
Position 404: 0.02170872844662936
Position 776: 0.01571018021671358
Position 10011: 0.013469552120351266
Position 11965: 0.010212373822446082
Position 3945: 0.009371005400494003
Position 5660: 0.008025970020910793
Position 103: 0.005470105780761517
Position 449: 0.0036344506970373927
Position 501: 0.003254114533477828
Position 1745: 0.0012053494330514802
Position 456: 0.00032327844185069707
Position 1611: 0.00029352924816733315
Position 637: 0.00028874770079769695
Position 1336: 0.00015673162922482257
Position 10077: 4.567453115386544e-05
Position 2077: 3.906874300783562e-05
Position 133: 2.888612663277069e-05
Position 233: 2.8317596917452756e-05
Position 239: 1.8799770913302546e-05
Position 95: 1.3517441754725788e-05
Position 9881: 7.305064538414967e-06
Position 75: 7.283204769666946e-06
Position 53: 3.568309230365571e-06
Position 1434: 2.2432756758407354e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 5126: 0.9924028937310475
Position 8041: 0.9375718942324528
Position 9555: 0.9346118870848036
Position 11680: 0.9130214429076952
Position 9775: 0.8609977935863405
Position 10127: 0.7668732164707848
Position 11917: 0.7497607655993226
Position 941: 0.7438126852823185
Position 9281: 0.7420134809140984
Position 10338: 0.7388839416031106
Position 7522: 0.7174144969435444
Position 12132: 0.5315208587255597
Position 6494: 0.4406408183007019
Position 12191: 0.2827033412334369
Position 6497: 0.2697192160493446
Position 1010: 0.2532109942256646
Position 7702: 0.2363900810294931
Position 11937: 0.19672908534366482
Position 9288: 0.19451308437465128
Position 2198: 0.1842518291632837
Position 13149: 0.1698364381392888
Position 1826: 0.16788407912310555
Position 330: 0.11108800684177632
Position 9748: 0.10663831905492543
Position 12137: 0.09535225699004554
Position 13040: 0.0869928774219589
Position 12890: 0.08347006421452009
Position 1880: 0.08174739150470711
Position 11665: 0.07946459484341223
Position 8064: 0.062428105767545816
Position 7493: 0.054009251576652616
Position 10502: 0.04852619611039915
Position 10047: 0.04641454572967141
Position 3879: 0.043697479157934246
Position 4852: 0.04343353907021761
Position 11866: 0.03971359639630669
Position 1932: 0.027949730713892645
Position 136: 0.024172440269478495
Position 10010: 0.02209420403495645
Position 9463: 0.020522196569782724
Position 9827: 0.018115816458543457
Position 13629: 0.01604097469167266
Position 9614: 0.011161949224092797
Position 12933: 0.010628175885297254
Position 12749: 0.010043446392020632
Position 12168: 0.00898707999150966
Position 5537: 0.00802597002091079
Position 292: 0.007020181680620955
Position 604: 0.006708044616497963
Position 2360: 0.005963674066993984
Position 9641: 0.0058013862549026116
Position 11919: 0.00561757017064211
Position 11888: 0.004135622013348088
Position 10171: 0.0038670728593263506
Position 182: 0.002768856842204801
Position 636: 0.0024281020839250537
Position 968: 0.0023875117077393915
Position 718: 0.0019818861241969604
Position 170: 0.0018447381969143803
Position 9754: 0.0018443133399772863
Position 403: 0.0013930485568894517
Position 9791: 0.0012408927253587105
Position 496: 0.0010855911561454357
Position 1502: 0.0010221338968400956
Position 12171: 0.0009726574433782682
Position 690: 0.0009082812966392352
Position 978: 0.0005881362240954936
Position 161: 0.0003912524243995306
Position 1652: 0.0002496990714048948
Position 1517: 0.00020373974363865433
Position 1841: 0.00019259596976163164
Position 1744: 0.00016448925382661774
Position 141: 0.00015426725955786812
Position 302: 0.00014302076158055735
Position 1247: 0.00013680553685198953
Position 1546: 7.877140678746521e-05
Position 2123: 3.0508721876392985e-05
Position 1168: 1.4202383277102729e-05
Position 1257: 5.844895406195797e-06
Position 1320: 1.0314125711849858e-07
Position 192: 4.314166989520857e-08
Position 190: 3.395949216582115e-08
Position 294: 3.216321126506394e-08
Position 388: 2.4972672784706343e-08
Position 271: 1.201724048242549e-08
Position 433: 7.411295426761486e-09
