Gene = Prkrip1
index = 853
Annotated 5SS: [ 189 1184 4667 7064 9412]
Annotated 3SS: [ 1104  4565  6977  9343 17466]
SMsplice 5SS: [  189  1184  4667  7064  9412 11853 15549]
SMsplice 3SS: [ 1104  4565  6977  9305 11688 15339 17466]
top_k =  100
Partition function (log Z): -1.2799323413758446

Sorted 5' Splice Sites (High to Low Probability):
Position 9412: 1.0000000000000009
Position 189: 0.999905500254711
Position 7064: 0.9466844237376214
Position 4667: 0.8831594549336763
Position 1184: 0.8475331251409182
Position 15549: 0.7030710319687569
Position 11853: 0.5329442435605081
Position 7836: 0.14697778790115282
Position 17583: 0.12338239821449923
Position 442: 0.10705051766989675
Position 5439: 0.027638318326487707
Position 596: 0.02514540324234798
Position 13143: 0.024877324582312246
Position 540: 0.024434389482109534
Position 6887: 0.0198756351618008
Position 393: 0.019657539975473422
Position 683: 0.01829970884044442
Position 2077: 0.017015031532216136
Position 5380: 0.015389280450812436
Position 2218: 0.014153552631694884
Position 585: 0.009560561904835417
Position 426: 0.0030051857261326966
Position 706: 0.0027835415122021653
Position 881: 0.002636767048028775
Position 199: 6.462235737528623e-05
Position 87: 1.974574056807793e-05
Position 255: 4.165465343913056e-06
Position 126: 1.7695571865517713e-06
Position 214: 1.6189227917670053e-06
Position 49: 9.019812645036733e-07
Position 70: 8.448313542622175e-07
Position 41: 4.711400551477045e-07
Position 193: 3.5909485601981036e-07
Position 9: 5.9202297870563e-10
Position 294: 6.24694759190927e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6977: 0.9456215028499968
Position 4565: 0.8831594549336765
Position 1104: 0.8357457741168035
Position 15339: 0.8099101945380813
Position 17466: 0.7056492214504702
Position 9305: 0.5769170180464384
Position 11688: 0.5073444293408382
Position 9343: 0.42308298195356236
Position 328: 0.19494583094169907
Position 7760: 0.14430368694713766
Position 18810: 0.12466929643383307
Position 18034: 0.0907471462494567
Position 12936: 0.041063670124940874
Position 16697: 0.0388932999810611
Position 11658: 0.02810211604945871
Position 5329: 0.024122714958961643
Position 6743: 0.020938556049424947
Position 5305: 0.018904883818338502
Position 1983: 0.01718842005572811
Position 16153: 0.014166911798352938
Position 379: 0.010352196733515404
Position 2116: 0.009502447890198929
Position 10950: 0.00781021867879127
Position 1062: 0.00760746870948844
Position 11128: 0.004452562067211967
Position 1079: 0.004017150960965959
Position 11014: 0.003056732901569061
Position 10652: 0.002920025283028277
Position 7494: 0.0026741009540152127
Position 1942: 0.0020310345761318273
Position 623: 0.0015376385026716452
Position 10929: 0.0015278586666832373
Position 12628: 0.001495218392838842
Position 446: 0.001376977310506437
Position 1909: 0.0012606268729759833
Position 1946: 0.0011860547688761684
Position 644: 0.0011271129184529803
Position 9775: 0.0008346244781496416
Position 10760: 0.0006964810572489983
Position 450: 0.000652189717095635
Position 752: 0.0006044980016998363
Position 582: 0.0005879963350673417
Position 15280: 0.0005452327285867827
Position 553: 0.00035307098138949076
Position 693: 0.00026026543671769155
Position 775: 0.00024920273665591765
Position 778: 0.0002277075214046639
Position 10398: 0.00020761442000423078
Position 10104: 0.0001821436854716374
Position 540: 0.00016446835362992365
Position 333: 0.0001344599109651278
Position 1126: 8.709062434812979e-05
Position 948: 7.564072931226659e-05
