Gene = Odaph
index = 778
Annotated 5SS: [84]
Annotated 3SS: [7169]
SMsplice 5SS: [84]
SMsplice 3SS: [7169]
top_k =  100
Partition function (log Z): -8.985054859342094

Sorted 5' Splice Sites (High to Low Probability):
Position 84: 0.9719964583088839
Position 555: 0.6161690008447473
Position 2180: 0.06750311090461711
Position 803: 0.06283453973176961
Position 3251: 0.006359645531172523
Position 61: 0.00613689600860745
Position 68: 0.0061077362563807264
Position 150: 0.001899595606762471
Position 53: 0.0016959873281454474
Position 289: 0.0009508681079977745
Position 408: 0.0005371487613836132
Position 117: 0.0002908467169253278
Position 109: 0.0002234152135767897
Position 113: 0.00020881518275371537
Position 415: 0.00011334022351571925
Position 278: 0.0001114389651313631
Position 212: 5.647040258167775e-05
Position 46: 2.7033616089389964e-05
Position 396: 1.5214139402170885e-05
Position 90: 1.1370653586191232e-05
Position 65: 3.2833108684576126e-08
Position 38: 3.012633122079105e-08
Position 210: 2.4258082422843947e-08
Position 162: 1.1039085848265861e-08
Position 96: 7.181212585463387e-09
Position 111: 7.019929097010625e-09
Position 188: 2.950824725877681e-09
Position 179: 2.4157449468493904e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7169: 0.5268731779938276
Position 475: 0.290193943891518
Position 287: 0.2690979924022306
Position 667: 0.13677044923264292
Position 1781: 0.08853482240525316
Position 1810: 0.08830495348931336
Position 3367: 0.07306655373551667
Position 7135: 0.060888314788652434
Position 478: 0.055958300551330976
Position 932: 0.028996001858252563
Position 3250: 0.020890270579363473
Position 2972: 0.014968322885069094
Position 614: 0.013448316553860369
Position 449: 0.012554314404022536
Position 2131: 0.012118045677278564
Position 206: 0.010641543675534213
Position 1667: 0.009316775470348185
Position 3319: 0.006710700652947738
Position 1722: 0.004947856930909716
Position 1585: 0.00416289069737235
Position 1704: 0.0032108861231733084
Position 2374: 0.002981831809573264
Position 1747: 0.0029304745547893123
Position 1027: 0.0018798988756326635
Position 377: 0.0011901210525949648
Position 874: 0.0008515521574598012
Position 800: 0.0006777758053807745
Position 389: 0.0004747842830849231
Position 1927: 0.00027878083470315995
Position 335: 9.727742796314516e-05
Position 360: 6.503755861163071e-05
Position 430: 5.171460399140975e-05
Position 490: 3.053597346451104e-05
Position 227: 1.7887613050149016e-05
Position 482: 1.3248949535259445e-05
Position 337: 1.1811059064540455e-05
Position 354: 1.0299517569510054e-05
Position 697: 9.038809182828003e-06
Position 261: 8.902368945968288e-06
Position 248: 7.139993530968043e-06
Position 267: 6.25287789681921e-06
Position 149: 2.4802973498138626e-07
