Gene = Lipe
index = 637
Annotated 5SS: [ 1113 10593 13274 13531 13931 14338 15258 15560 18185]
Annotated 3SS: [10056 13182 13384 13744 14045 15029 15382 17753 18536]
SMsplice 5SS: [ 1113  3210  4577 10593 13274 13531 13931 15258 15560]
SMsplice 3SS: [ 3085  4416 10436 13182 13384 13744 15029 15470 18536]
top_k =  100
Partition function (log Z): 1.2384542081054661

Sorted 5' Splice Sites (High to Low Probability):
Position 13274: 0.982897474952957
Position 4577: 0.9773384936534907
Position 13531: 0.9739944874776668
Position 15560: 0.948934110295954
Position 3210: 0.924478327170619
Position 15258: 0.864844456354903
Position 13931: 0.8336968144937338
Position 10593: 0.7902938354219482
Position 1113: 0.6554984014991294
Position 179: 0.5253189861238577
Position 15942: 0.31651758781439554
Position 7997: 0.12384870883959999
Position 14338: 0.08953158462146929
Position 14055: 0.06764063919040973
Position 13778: 0.05324645058707275
Position 15072: 0.03178351708227751
Position 3218: 0.028150727526259384
Position 7784: 0.021901265145699324
Position 13522: 0.016645081262558876
Position 7820: 0.01244772198996184
Position 4548: 0.009628376920286114
Position 5950: 0.009035666618756487
Position 5861: 0.008332877237276999
Position 4219: 0.00742749890795019
Position 1999: 0.005891851852032606
Position 4320: 0.005719645993534047
Position 1053: 0.005105936883950908
Position 1285: 0.004726542385129238
Position 3994: 0.002785510403159936
Position 743: 0.0019515046605314682
Position 17654: 0.0018474820899276104
Position 13679: 0.0015440561583405063
Position 375: 0.00013664142113851507
Position 530: 4.2702199593251397e-05
Position 393: 1.4773372703413075e-05
Position 154: 1.4071108665363242e-05
Position 260: 1.1093259301995017e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 13384: 0.9912896782752838
Position 4416: 0.9869668705737766
Position 18536: 0.9463060370673134
Position 15029: 0.862826530108823
Position 15470: 0.8257484991703099
Position 13182: 0.7941680799636703
Position 13744: 0.7805263308687523
Position 3085: 0.7395688731219228
Position 10191: 0.5129632770219821
Position 10056: 0.2773305583999661
Position 15710: 0.23809601725116034
Position 13212: 0.1887293949892866
Position 14045: 0.1559005909076966
Position 7737: 0.15157412631140926
Position 2931: 0.14009094393215887
Position 15382: 0.12528109664839765
Position 13839: 0.07273660274759206
Position 3139: 0.06996755536045068
Position 970: 0.06499694287980014
Position 929: 0.06472038935388234
Position 15860: 0.03590232985378664
Position 14961: 0.033865264727522895
Position 15728: 0.03198374978758165
Position 13710: 0.026220255563750513
Position 17753: 0.019572616238572354
Position 5808: 0.01608239018985134
Position 18561: 0.015996247738330995
Position 955: 0.015318906212083426
Position 931: 0.013873486056860245
Position 4083: 0.013147144901484236
Position 874: 0.010351549833314256
Position 13620: 0.010226502918641838
Position 15678: 0.00782031150701882
Position 7493: 0.006623569663851921
Position 16475: 0.006596758440622854
Position 1018: 0.00646989629493343
Position 601: 0.006316696236774331
Position 1827: 0.005891851852032605
Position 16887: 0.004782190423752257
Position 975: 0.004676085697946019
Position 15757: 0.0045533195263165625
Position 2847: 0.0030016822823457235
Position 1205: 0.0028948153954001642
Position 3903: 0.0027855104031599353
Position 16334: 0.0021319539176095866
Position 17548: 0.0018474820899276102
Position 1253: 0.0018317269897290746
Position 877: 0.0013701579632784506
Position 5788: 0.0012861536661821528
Position 13721: 1.5901649945009998e-05
