Gene = 1110002E22Rik
index = 1
Annotated 5SS: [5398]
Annotated 3SS: [12111]
SMsplice 5SS: [ 489 1830 5398]
SMsplice 3SS: [ 1741  5202 12111]
top_k =  100
Partition function (log Z): -3.081036122015399

Sorted 5' Splice Sites (High to Low Probability):
Position 1830: 0.9999052668215814
Position 5398: 0.9956516248480696
Position 3240: 0.7091752689336133
Position 2872: 0.6074563056807112
Position 12227: 0.5978038589706377
Position 489: 0.5145808340581389
Position 1101: 0.43842500412945995
Position 8545: 0.3435468495006558
Position 439: 0.2977400431490654
Position 4176: 0.2924304621982821
Position 3288: 0.2815291546718311
Position 575: 0.18042563351100321
Position 1111: 0.15103357101133427
Position 9054: 0.13610503095511478
Position 12263: 0.07815688121042073
Position 984: 0.04867215164512729
Position 3504: 0.041569158107694716
Position 8148: 0.03556776322081836
Position 2035: 0.021512359489074446
Position 1001: 0.01130479974376739
Position 1368: 0.007818983887836285
Position 2601: 0.006486336584701676
Position 1569: 0.005556143387494051
Position 282: 0.0041876192459284175
Position 2124: 0.003891309187256527
Position 548: 0.0017260851227438615
Position 6340: 0.001043665091900764
Position 6285: 0.0008128679948397286
Position 763: 0.0006885701199832511
Position 313: 0.0005905742197644366
Position 261: 0.00037557822216687686
Position 53: 0.0001281634804384047
Position 587: 0.00010840006574349888
Position 727: 0.00010242493209557343
Position 94: 7.644798453227935e-05
Position 1800: 3.768800077254058e-05
Position 3961: 1.6438172061306196e-05
Position 30: 1.2417254627616475e-05
Position 3493: 5.170265078853228e-06
Position 323: 1.8380431878215062e-06
Position 9: 1.5881132919019261e-06
Position 338: 1.3785113281684338e-06
Position 264: 1.0829940419526994e-06
Position 279: 9.230016799423892e-08
Position 273: 1.524693230951054e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1741: 0.9965646619013031
Position 12111: 0.908134919411482
Position 5202: 0.7804358058817991
Position 894: 0.6490278158776307
Position 2954: 0.43994165376722044
Position 3017: 0.3867595817371221
Position 3858: 0.29244690037034343
Position 12349: 0.26820134699011244
Position 2664: 0.23333614973425534
Position 2786: 0.2201072474769537
Position 8385: 0.197478631529758
Position 5037: 0.18876845476949353
Position 2957: 0.1640031881011014
Position 8430: 0.14926949615624452
Position 8828: 0.13610503095511475
Position 12924: 0.13231112285312652
Position 15011: 0.1007398244635963
Position 13460: 0.07585800255458922
Position 2724: 0.06582803496580808
Position 6112: 0.061978160716190896
Position 2668: 0.06124195309659848
Position 16432: 0.05608940500028345
Position 8071: 0.04935228736215562
Position 5060: 0.026123546124822067
Position 3443: 0.02308970016857776
Position 12324: 0.022357434526394132
Position 1929: 0.022253908977162083
Position 3412: 0.018484628204195785
Position 2497: 0.018028267515519735
Position 2640: 0.014219982707147031
Position 12721: 0.011525166878579041
Position 1204: 0.010137931906664713
Position 12437: 0.008878436914376519
Position 8643: 0.004050109182648699
Position 1683: 0.0033689545407692505
Position 6134: 0.0031965542361962547
Position 2034: 0.00314227130562843
Position 1300: 0.0022288932309327577
Position 5744: 0.0019471915714167282
Position 7258: 0.001851440665105359
Position 5614: 0.0017446897769531882
Position 6050: 0.0010456334069134951
Position 5556: 0.0007883969767848227
Position 2362: 0.0007822166243404615
Position 758: 0.000780828967503558
Position 934: 0.0005566930356207115
Position 4773: 0.00045745288832109573
Position 2504: 0.00039879014478996024
Position 461: 0.00021192943920424282
Position 642: 0.0001237729186356905
Position 356: 0.00012041787141392028
Position 329: 9.989296717534459e-05
Position 570: 8.726430091629001e-05
Position 420: 5.202336310692616e-05
Position 504: 3.8080428523108994e-05
Position 520: 2.3111278930162692e-05
Position 597: 1.1135357114237403e-05
Position 552: 1.0963845534269357e-05
Position 515: 1.089630650423891e-05
Position 368: 1.0216537155028997e-05
Position 524: 9.751422493324392e-06
Position 647: 8.062788886916682e-06
Position 1897: 7.488393540461467e-06
Position 508: 6.904554383716779e-06
Position 545: 6.018557297310254e-06
Position 527: 3.8451672001706895e-06
Position 814: 2.3286376565259853e-06
