Gene = Smg9
index = 990
Annotated 5SS: [  273  3929  5983  6334  6514  8015 15432 16976 17388 20502 21065 21323
 21646]
Annotated 3SS: [ 3772  5907  6068  6415  7901 15319 16879 17301 20394 20956 21193 21500
 22680]
SMsplice 5SS: [  273  3929  5983  6205  6514  8015 15432 16976 17388 20502 21065 21323
 21646]
SMsplice 3SS: [ 3772  5907  6068  6415  7901 15319 16879 17301 20394 20967 21193 21500
 22221]
top_k =  100
Partition function (log Z): 11.817653298176086

Sorted 5' Splice Sites (High to Low Probability):
Position 15432: 1.0
Position 6514: 0.9999999999999999
Position 21323: 0.9949451848645746
Position 5983: 0.9947091223163395
Position 3929: 0.9893636376184213
Position 16976: 0.9843532089015355
Position 17388: 0.9747375666335114
Position 273: 0.9455172605255541
Position 21065: 0.8838623359452505
Position 20502: 0.775549528137577
Position 8015: 0.6768371676518323
Position 21646: 0.6654202385721094
Position 6205: 0.47865514489163163
Position 14043: 0.4408749591416612
Position 6334: 0.3664462937671182
Position 20478: 0.19531179300516277
Position 6154: 0.16606611069477475
Position 1548: 0.16339727235666543
Position 449: 0.13938194325934372
Position 4686: 0.13251438411780253
Position 7832: 0.10876947340680804
Position 10584: 0.04494129737455452
Position 3426: 0.03966398999247543
Position 18054: 0.037262805071932435
Position 5444: 0.036038382349291104
Position 17956: 0.033677643762497475
Position 7413: 0.030157593775512085
Position 1197: 0.028531363642248127
Position 21590: 0.026590078630676948
Position 5103: 0.0249781551114678
Position 19769: 0.02269205307875998
Position 5667: 0.0222100919602406
Position 7824: 0.02103723107177652
Position 503: 0.019709090725586333
Position 7828: 0.01637900779554686
Position 779: 0.012947279813046105
Position 17664: 0.007921944071263199
Position 970: 0.007403883723733606
Position 183: 0.004567405331627224
Position 419: 5.72469503054861e-05
Position 603: 4.86120551937737e-05
Position 380: 1.4070175351272366e-05
Position 618: 9.804031315398914e-06
Position 124: 5.719141868073049e-06
Position 154: 5.5560665458212596e-06
Position 49: 3.3335302024497986e-06
Position 438: 3.03029249694937e-06
Position 103: 1.0967124873721015e-06
Position 32: 9.97430374833587e-07
Position 222: 3.2251430268494725e-07
Position 189: 1.582314430284459e-07
Position 54: 1.506797456401598e-07
Position 39: 6.580734016470913e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 15319: 0.9999999999999999
Position 6415: 0.9966421753148506
Position 3772: 0.9893636376184214
Position 16879: 0.9843532089015355
Position 20394: 0.9708613211427408
Position 6068: 0.9436357545258482
Position 5907: 0.9264807477612244
Position 20967: 0.6833465156909284
Position 7901: 0.6764137692343254
Position 21500: 0.5176446671281744
Position 17301: 0.499501119919517
Position 13838: 0.4408749591416609
Position 21193: 0.42615045023832415
Position 21229: 0.3751365884492379
Position 22221: 0.36693645794269636
Position 21434: 0.31761519486083606
Position 17279: 0.25021310836150995
Position 23006: 0.22766831601452645
Position 7712: 0.13548814799486555
Position 21161: 0.1285131137063603
Position 1417: 0.12623301854545058
Position 20850: 0.11984625306548566
Position 379: 0.11868539955598172
Position 17255: 0.1128939239161894
Position 4586: 0.09398162238355812
Position 17231: 0.08515826500505437
Position 20956: 0.08104623863112091
Position 17875: 0.07094044883442988
Position 22666: 0.06982631906847715
Position 21213: 0.048737194604073227
Position 6245: 0.04570290700419386
Position 22680: 0.04491242341347588
Position 5753: 0.043504499820260195
Position 21750: 0.042117266232252634
Position 21419: 0.04041926369892255
Position 3249: 0.03966398999247543
Position 5325: 0.03654790279498315
Position 22458: 0.03599352489011333
Position 10484: 0.03160825598495697
Position 1464: 0.026844430907342134
Position 17310: 0.025535168562772173
Position 5789: 0.025225288235036912
Position 4572: 0.023184112405509084
Position 19703: 0.02269205307875998
Position 5521: 0.021700571514548586
Position 703: 0.01971008370653021
Position 7198: 0.017372552851066248
Position 5020: 0.014975938904153328
Position 21825: 0.01466989237821395
Position 21154: 0.014577336686090559
Position 21545: 0.014206991575097066
Position 10383: 0.013333041389597507
Position 894: 0.012832949097317055
Position 7632: 0.011120962696772761
Position 4949: 0.01000221620731447
Position 4531: 0.009323297956350238
Position 7268: 0.007832380582306278
Position 6204: 0.006982738638413754
Position 4598: 0.006025351372384961
Position 6287: 0.005868218769579897
Position 1351: 0.005676423559935156
Position 7214: 0.004597301566918939
Position 17578: 0.004209745274796478
Position 6077: 0.00395683817166272
Position 1035: 0.003782626498664178
Position 17492: 0.003432125657021796
Position 1112: 0.003019155161451103
Position 6429: 0.0027842075997071393
Position 6254: 0.0020531826745667815
Position 1391: 0.0020279139875923257
Position 1398: 0.0016506971179381191
Position 21141: 0.0014538297382042707
Position 6074: 0.001093758860574887
Position 1323: 0.0009647882384071428
Position 6088: 0.0008996837062396139
Position 6350: 0.0005656967187707023
Position 17207: 0.00048151968377496674
Position 17128: 0.00047921544113610606
Position 6093: 0.0004730535022625955
Position 7337: 0.00035535877522061894
Position 17459: 0.00028007313944492564
Position 17358: 0.0002774600504669082
Position 17077: 0.0001977856930907767
Position 1115: 6.160412646741503e-05
Position 844: 5.2789607480436863e-05
Position 353: 2.9225094296624737e-05
Position 896: 2.012312416692085e-05
Position 916: 1.4434667751212776e-05
Position 6448: 7.920366671223244e-06
