Gene = Rint1
index = 902
Annotated 5SS: [  172   625  6777 13126 17773 18010 19485 22184 22484 23324 24199 28156
 29209 29443]
Annotated 3SS: [  578  6591 12883 17598 17859 19327 22072 22257 23185 23998 27940 29027
 29323 31676]
SMsplice 5SS: [  172  6777 17773 17946 19485 22184 22484 23324 23571 24132 29209 29443]
SMsplice 3SS: [ 6591 17598 17859 19409 22072 22257 23185 23407 23998 29027 29323 31676]
top_k =  100
Partition function (log Z): 3.8759453218857294

Sorted 5' Splice Sites (High to Low Probability):
Position 6777: 1.0000000000000004
Position 17946: 1.0000000000000004
Position 19485: 1.0000000000000004
Position 22184: 0.9950550687922051
Position 29209: 0.9939972392894282
Position 23324: 0.9934856116464219
Position 172: 0.9897014800533032
Position 29443: 0.9012130822284392
Position 24132: 0.8796884659146614
Position 22484: 0.6976632968715065
Position 23571: 0.5719790578471043
Position 908: 0.5615726208154705
Position 28156: 0.5545324280014204
Position 3506: 0.38394071119690243
Position 28683: 0.2916600813773261
Position 3047: 0.1827195245725559
Position 9629: 0.18006962532578474
Position 22363: 0.1238647232727065
Position 24094: 0.11616737117657229
Position 2599: 0.10231663525871851
Position 625: 0.09202908670381
Position 23029: 0.08923420923686336
Position 29639: 0.06443329231776788
Position 25786: 0.019990405057177158
Position 26062: 0.019416210128346344
Position 30968: 0.005428160219229335
Position 320: 0.004074073093817755
Position 2528: 0.0035426898302238488
Position 24199: 0.0034082770960312597
Position 422: 0.0028236850953058594
Position 1458: 0.0011993711321440406
Position 443: 0.000774924054358187
Position 994: 0.0007710146730237469
Position 208: 0.0006670948867271387
Position 2405: 0.000648404804561646
Position 1510: 0.0006352618062495465
Position 221: 0.000435720179169832
Position 990: 0.0004123707597231136
Position 23533: 0.00035566758926486303
Position 402: 0.00030667254081883657
Position 24137: 0.00022574373506016246
Position 389: 0.00018054847421573885
Position 254: 3.783797520840419e-05
Position 157: 9.912036182978362e-07
Position 179: 6.447058736275226e-07
Position 97: 3.2253776074955666e-07
Position 42: 2.4684787859283534e-07
Position 11: 2.439523622416099e-07
Position 59: 7.30468901550514e-08
Position 47: 4.07596967788586e-08
Position 117: 2.526013486716124e-08
Position 55: 1.6775163387704396e-08
Position 28: 1.1369391460418785e-08
Position 5: 8.31374377087093e-09
Position 269: 2.9459671991845776e-09
Position 61: 2.79512281440538e-09
Position 277: 2.2184644707133193e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6591: 1.0000000000000004
Position 17859: 1.0000000000000004
Position 19409: 1.0000000000000004
Position 22072: 0.9950550687922051
Position 23185: 0.9939242248997201
Position 29323: 0.8736663354988468
Position 23998: 0.7913151032610948
Position 22257: 0.7668890348410086
Position 29027: 0.696715212883285
Position 31676: 0.6476568184881345
Position 23407: 0.557828882624263
Position 27940: 0.411636288135553
Position 3400: 0.38394071119690254
Position 28608: 0.2916600813773259
Position 844: 0.2891355559568415
Position 803: 0.25312143433565104
Position 29049: 0.2145877950250119
Position 24022: 0.18304691248223556
Position 9394: 0.18006962532578474
Position 2727: 0.1524561470353967
Position 27952: 0.14289613986586724
Position 31151: 0.12254083672887903
Position 30863: 0.0869617748560976
Position 29156: 0.08269423138113123
Position 29272: 0.06978317500000429
Position 29514: 0.062183907771917964
Position 22763: 0.05819773201165205
Position 2396: 0.045011825740646716
Position 2357: 0.04306286842946436
Position 22337: 0.042086597728211605
Position 29546: 0.04051332980494747
Position 22894: 0.03214939131478039
Position 544: 0.031041993947913873
Position 2964: 0.03026337753715925
Position 25748: 0.026210073452967584
Position 578: 0.025981840203898755
Position 24002: 0.02291140360700769
Position 501: 0.021396352927379656
Position 2444: 0.01843303572339291
Position 29695: 0.01630805857447141
Position 26013: 0.01430897082117666
Position 29520: 0.013061721446009231
Position 23419: 0.012954315469239117
Position 22299: 0.012552387574992989
Position 757: 0.012450968233135835
Position 31230: 0.01036988123016546
Position 253: 0.009230454022282638
Position 32204: 0.0072287988100250625
Position 30859: 0.007093842761804752
Position 29797: 0.00522631195344506
Position 31133: 0.0037364862544252853
Position 30967: 0.0036308264976422215
Position 349: 0.002229444957814112
Position 24039: 0.002216438571987424
Position 661: 0.0022062324355752645
Position 817: 0.002026885021890738
Position 352: 0.0017742183762739388
Position 400: 0.0015555653785164982
Position 1241: 0.0015074157104812457
Position 483: 0.000685041451487067
Position 849: 0.0003476440169827586
Position 1407: 0.0003272172279123411
Position 442: 0.0001519859523770255
Position 430: 0.00013895759796183472
Position 296: 8.043536034207202e-05
Position 299: 7.381547650073596e-05
Position 475: 6.580071127909582e-05
Position 449: 3.9960614814783126e-05
Position 647: 3.8439324137978125e-05
Position 590: 1.6735733962466906e-05
