Gene = Pifo
index = 817
Annotated 5SS: [  219 13549 14275 15119 16375]
Annotated 3SS: [13402 14175 14987 16256 17446]
SMsplice 5SS: [  219 13549 16375]
SMsplice 3SS: [13402 16256 17446]
top_k =  100
Partition function (log Z): -15.771457714304807

Sorted 5' Splice Sites (High to Low Probability):
Position 219: 0.9124822102907431
Position 4987: 0.14979628503925663
Position 2417: 0.10450729071813863
Position 463: 0.07782101332361825
Position 4777: 0.0267775882378582
Position 137: 0.02068952166276094
Position 2386: 0.01129279996475919
Position 3294: 0.006239029300709804
Position 2529: 0.006041807340703409
Position 1223: 0.0035155548117747413
Position 275: 0.0010952905492691675
Position 1308: 0.0010686643580142823
Position 474: 0.000261121442593841
Position 97: 1.73313350647337e-05
Position 81: 1.1332230564842628e-05
Position 31: 5.712342240132781e-06
Position 65: 1.6422640030299978e-06
Position 241: 1.4511983875336773e-06
Position 336: 9.622463749505153e-07
Position 313: 7.487910683590613e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4848: 0.48487786804633504
Position 2327: 0.22964938811834767
Position 5143: 0.21275997209969177
Position 4670: 0.05364261416148044
Position 3892: 0.044223108658981145
Position 1250: 0.03326713984862658
Position 2799: 0.03311237657887464
Position 6756: 0.02783747861055647
Position 2416: 0.020460664386582166
Position 613: 0.020257102468165155
Position 3732: 0.019633515177676295
Position 3386: 0.01824691842494283
Position 1034: 0.017388135206881247
Position 1794: 0.010324455105713951
Position 3212: 0.009502709369417283
Position 4128: 0.00796084305959106
Position 3680: 0.007444612785743471
Position 4296: 0.007362940401402527
Position 3463: 0.007309156495025782
Position 3182: 0.006471499010519895
Position 3044: 0.005756982895827344
Position 1698: 0.004884787596366773
Position 278: 0.004633314417656651
Position 1013: 0.003474297069097301
Position 3543: 0.003370178899930912
Position 300: 0.0032601243445714422
Position 1810: 0.002866075028145917
Position 855: 0.0026200973103391906
Position 3358: 0.002471499916742115
Position 407: 0.0019499004384630168
Position 4893: 0.0019483443740538461
Position 350: 0.001696800552985905
Position 1741: 0.0016684387175431184
Position 1306: 0.0015686776785585129
Position 2533: 0.0014395789600827897
Position 1964: 0.0013943653301725972
Position 4907: 0.0012375587487870033
Position 2331: 0.0011469921546588002
Position 533: 0.0007205245205800045
Position 323: 0.0005760695811611081
Position 880: 0.0004947759819724065
Position 368: 0.00016168414216396576
Position 305: 9.574206803253035e-05
Position 335: 8.141351711543614e-05
Position 364: 7.856779121371226e-05
Position 416: 6.871296118134457e-05
Position 377: 6.149211828553387e-05
Position 328: 5.985386286264292e-05
Position 307: 4.815455169346411e-05
Position 380: 1.4296635888052556e-05
Position 294: 1.3713509023112783e-05
Position 241: 1.273513665259803e-05
Position 353: 8.13637943700461e-06
Position 296: 3.1367730047185445e-06
Position 391: 2.8001220262592185e-06
Position 325: 2.2688247117380738e-06
Position 457: 1.5366743558293377e-06
Position 460: 1.2298479953379397e-06
