Gene = Xrra1
index = 1195
Annotated 5SS: [  115  3242  8329 12342 16111 17175 20352 27021 38504 39472 43631 47461
 51946 52797 55375 56990 57698 57972]
Annotated 3SS: [ 3173  8230 12165 16038 17101 20253 26886 38374 39265 43589 47334 51851
 52680 55050 56793 57581 57865 58263]
SMsplice 5SS: [  115  3242  8329 12342 12728 16111 17175 20352 20584 27021 33224 38002
 38504 39472 51946 52159 52797 55375 56928 57698 57972]
SMsplice 3SS: [ 3173  8230 12165 12520 16038 17050 20253 20463 26886 33123 37898 38374
 39265 51851 52019 52680 55274 56825 57581 57865 58263]
top_k =  100
Partition function (log Z): -9.309748450196256

Sorted 5' Splice Sites (High to Low Probability):
Position 16111: 1.0000000000000067
Position 115: 0.996367872408534
Position 12342: 0.9692270174898219
Position 20584: 0.9532565535478347
Position 8329: 0.935010580093504
Position 3242: 0.9274090150774176
Position 20352: 0.6377327570673806
Position 27021: 0.6274511924839633
Position 12728: 0.6042659134837514
Position 21844: 0.5912047143819159
Position 17175: 0.5910062649397465
Position 6038: 0.4144807381486528
Position 20363: 0.362267242932622
Position 10476: 0.29084531319551243
Position 13267: 0.16481405923277997
Position 12732: 0.13323404546810008
Position 1720: 0.08702844369432926
Position 13431: 0.07746681294789229
Position 27392: 0.06774343448610204
Position 8334: 0.05622897810280503
Position 12544: 0.05430868808947721
Position 20616: 0.04674344645216743
Position 3174: 0.04082678864175111
Position 21419: 0.03929221926342362
Position 19073: 0.02551181631663914
Position 1761: 0.024276083926027488
Position 1869: 0.02338126840470854
Position 12235: 0.022222956118336218
Position 3186: 0.02212764339896844
Position 1530: 0.020515449200610453
Position 21423: 0.01806529377787945
Position 2225: 0.01611696818867058
Position 1210: 0.01477194750047139
Position 2922: 0.012209131695264228
Position 273: 0.0073166723740204645
Position 4563: 0.005890718429663418
Position 12255: 0.0035053746863317027
Position 224: 0.0019577372906881265
Position 188: 0.0016416170180489614
Position 12211: 0.0007874141889107245
Position 12364: 0.0007344515868738093
Position 32: 3.1461884972465642e-06
Position 150: 1.1100217082300543e-06
Position 117: 1.0574986630252407e-06
Position 47: 3.105469700817482e-08
Position 10: 4.3741158959871265e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 16038: 1.0000000000000062
Position 8230: 0.9779341328312403
Position 12165: 0.9714129356207101
Position 20463: 0.92583991351021
Position 3173: 0.8249083523509184
Position 20253: 0.7735199351898051
Position 27851: 0.7130437642186082
Position 12520: 0.6761665308387385
Position 26886: 0.6347686906233454
Position 17050: 0.4538355384512176
Position 5988: 0.4144807381486525
Position 21761: 0.4018159189070818
Position 10321: 0.29084531319551243
Position 20274: 0.22486571628491664
Position 13204: 0.2052658561141493
Position 21722: 0.18923557810735295
Position 3070: 0.12566408275499816
Position 17101: 0.1251808790914074
Position 1644: 0.10254570901636981
Position 27176: 0.09331213352008177
Position 27062: 0.06859226180971689
Position 25660: 0.0677282933288465
Position 12543: 0.06735263160826346
Position 2993: 0.039791012012220184
Position 21257: 0.03738023403893653
Position 20496: 0.036980333029950345
Position 25008: 0.029210001680037123
Position 1422: 0.026768479704651217
Position 12125: 0.02506427844956308
Position 25032: 0.02465897912021872
Position 12527: 0.024546932448014716
Position 12570: 0.02374255214631341
Position 28902: 0.020295156802961463
Position 13184: 0.020226515749713875
Position 20440: 0.01975304893242213
Position 20493: 0.017372221953453046
Position 13147: 0.01678850031680878
Position 1709: 0.016777492141763866
Position 1086: 0.014744523355414893
Position 18971: 0.013883797980383927
Position 28041: 0.013486166064953165
Position 8298: 0.013305425365067996
Position 2004: 0.012388140665373618
Position 2733: 0.012209131695264221
Position 17011: 0.011952954012233544
Position 19019: 0.011628018336255212
Position 21235: 0.01081222704224149
Position 27603: 0.010662284614697646
Position 223: 0.0073166723740204585
Position 1580: 0.006173415720043444
Position 21661: 0.005871141226493083
Position 21370: 0.005638928237474826
Position 25088: 0.005339012170129234
Position 22938: 0.004611861713720405
Position 4472: 0.004083589918414368
Position 2162: 0.0037288275232969423
Position 21210: 0.0035261237226502447
Position 1791: 0.0029361486428474397
Position 23302: 0.0019774372033823703
Position 4385: 0.0018071285112490432
Position 22255: 0.0017906602403561073
Position 19995: 0.0016143485252827208
Position 20421: 5.448257396681125e-05
Position 17030: 3.6893384887863755e-05
