Gene = Syne4
index = 1053
Annotated 5SS: [ 271  585 1558 1952 2276 3227 3916]
Annotated 3SS: [ 445 1413 1756 2026 3151 3856 4007]
SMsplice 5SS: [ 271  585 1558 2276 3227 3916]
SMsplice 3SS: [ 445 1478 2026 3151 3856 4007]
top_k =  100
Partition function (log Z): 6.306200039245556

Sorted 5' Splice Sites (High to Low Probability):
Position 3227: 0.9926425700812661
Position 271: 0.9806941112367218
Position 1558: 0.9453753474089344
Position 3916: 0.9166448772566321
Position 585: 0.8998373737112706
Position 2276: 0.7625857844803358
Position 3701: 0.35435214915492846
Position 1952: 0.34066011065521695
Position 2326: 0.12652159379707195
Position 3619: 0.04258255782137853
Position 1815: 0.04120732708638402
Position 2347: 0.033322537844581494
Position 47: 0.0314460879269982
Position 1122: 0.027944582915582595
Position 2124: 0.026709886752178627
Position 694: 0.026090563908040137
Position 871: 0.022015013334714853
Position 2226: 0.01379807446757987
Position 3744: 0.004523085857517827
Position 4072: 0.003055479751942913
Position 1836: 0.0028289440085196614
Position 2097: 0.0022310136103398446
Position 3260: 0.0017112522732284365
Position 1577: 0.0017082710605750145
Position 1868: 0.0016860895875761331
Position 168: 0.0015287430137922791
Position 188: 0.0013558470051043552
Position 133: 0.0008694261072880853
Position 324: 0.0006831847321692985
Position 3872: 0.00037188066932713424
Position 580: 0.00026723157381882643
Position 294: 0.00022425842427415942
Position 291: 0.0001113088161304365
Position 374: 9.703203498421766e-05
Position 152: 7.68917001955676e-05
Position 224: 6.60522497834171e-05
Position 28: 5.186358485786942e-05
Position 51: 1.5094596784170402e-05
Position 1604: 1.4801929607668996e-05
Position 1726: 1.2451494216829983e-05
Position 73: 1.018757233262746e-05
Position 82: 1.0826519990125713e-06
Position 101: 8.15046587705635e-07
Position 195: 1.269709960216987e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4007: 0.9517837147433753
Position 3151: 0.9302416694246763
Position 3856: 0.9222483026701541
Position 445: 0.8711073853632791
Position 2026: 0.7249360269727344
Position 1478: 0.5311038069846833
Position 3514: 0.3421125671770124
Position 1435: 0.21957026730260137
Position 2192: 0.12904443188011602
Position 1756: 0.11906221154649028
Position 2144: 0.10978472157976979
Position 1665: 0.08994937238531549
Position 1867: 0.0864390707515278
Position 1497: 0.08592185600716737
Position 1765: 0.08247146175015045
Position 1413: 0.061493528628701256
Position 3045: 0.04822964348243161
Position 3553: 0.041400139959671255
Position 417: 0.03973282949917094
Position 1190: 0.03628856036456424
Position 3409: 0.028662458802803083
Position 1050: 0.020295674478430132
Position 3861: 0.016549870046263328
Position 3092: 0.01588250944738639
Position 4015: 0.011677581269955885
Position 767: 0.010026769329568074
Position 133: 0.009728705272509925
Position 1026: 0.008012942231985072
Position 1248: 0.006685292173302388
Position 206: 0.00617916207165301
Position 653: 0.005323332719521179
Position 450: 0.005223479239222852
Position 1829: 0.004124152382994075
Position 839: 0.003803528917126757
Position 1921: 0.0032735131282180373
Position 357: 0.0029685616307217654
Position 808: 0.0024054350187001443
Position 611: 0.0020659581480645716
Position 4157: 0.0018363329579249078
Position 182: 0.0017125005403423358
Position 4136: 0.0016948496023978712
Position 1271: 0.0014098611111521843
Position 2216: 0.0013110569175334575
Position 360: 0.0012444687741248156
Position 1195: 0.0011813883511907469
Position 1927: 0.001075140887217261
Position 718: 0.0010718181811762198
Position 452: 0.0009769528981091117
Position 818: 0.0009661519122269365
Position 1064: 0.0008805285756227206
Position 3590: 0.0008555899031112546
Position 3581: 0.0008235658731123303
Position 564: 0.0006945544725656506
Position 523: 0.0006361928263092702
Position 1031: 0.0005661043643432695
Position 1217: 0.000518319491999166
Position 3531: 0.00046171168914330493
Position 899: 0.00043713519007140334
Position 3630: 0.00043227620751723955
Position 3348: 0.00037385203427098306
Position 3662: 0.00031901842443073525
Position 4029: 0.0002981991505840952
Position 184: 9.613810443527703e-05
Position 213: 7.863291920750294e-05
Position 2244: 4.848261559953765e-05
Position 2056: 4.4170986333520994e-05
Position 557: 2.6188600494676557e-05
Position 532: 1.7332837259878527e-05
Position 455: 1.5954715708272182e-05
Position 482: 6.357872287247118e-06
Position 503: 3.5290359362151654e-06
Position 256: 2.307826895755133e-06
Position 398: 2.0179761666411583e-06
Position 512: 1.9318812261148157e-06
Position 369: 6.270429703373041e-07
Position 784: 3.7158070754210444e-07
Position 862: 2.768356271719608e-07
Position 374: 2.0782148226043213e-07
Position 389: 1.9132419029253898e-07
Position 92: 2.703391596918989e-08
Position 262: 2.1191745612045927e-08
Position 233: 1.8569182405103212e-08
