Gene = Cytl1
index = 313
Annotated 5SS: [ 191 1888 2192]
Annotated 3SS: [1842 2062 3692]
SMsplice 5SS: [ 191 2192]
SMsplice 3SS: [2062 3692]
top_k =  100
Partition function (log Z): 1.1885551787098716

Sorted 5' Splice Sites (High to Low Probability):
Position 2192: 0.9999917477652264
Position 191: 0.9999577699146747
Position 1906: 0.18586650169424887
Position 3805: 0.1253021261028797
Position 1888: 0.11290432557165592
Position 1910: 0.06815290974706026
Position 600: 0.05503479151534797
Position 1857: 0.04536590266531503
Position 1919: 0.034420363180073556
Position 3781: 0.03150943624913325
Position 1197: 0.02962582866155846
Position 749: 0.028955045809869056
Position 682: 0.021545728381165113
Position 3568: 0.01586368780058993
Position 3857: 0.011743840329571683
Position 624: 0.011307793254713374
Position 3371: 0.007072386052282744
Position 3272: 0.006451013489673596
Position 3428: 0.006285745645435143
Position 2404: 0.005754680813553588
Position 3512: 0.005290381373918212
Position 1914: 0.004915772559927711
Position 2642: 0.00022397620960027775
Position 144: 3.648342121933714e-05
Position 2196: 8.252234774812838e-06
Position 375: 2.5310055011256492e-06
Position 74: 1.7114667868863734e-06
Position 388: 1.504191820096737e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3692: 0.8107816958038828
Position 2062: 0.7939257906127143
Position 1842: 0.3762592237464754
Position 3949: 0.1620153593383452
Position 2039: 0.11030241004764979
Position 2110: 0.09146931882214701
Position 497: 0.06475282057428143
Position 1654: 0.06146522842567713
Position 4132: 0.0520914045733842
Position 3711: 0.04600098466289154
Position 3325: 0.03706762953687155
Position 4195: 0.024058384505729884
Position 2330: 0.021057440732684434
Position 3402: 0.018956744805189295
Position 1095: 0.01803672775562275
Position 463: 0.01342421356852546
Position 3068: 0.012599636995171217
Position 522: 0.012440671868201955
Position 562: 0.011343540779916431
Position 4266: 0.011000311808036737
Position 1126: 0.010216714728689513
Position 1782: 0.009695098804363993
Position 649: 0.009308461114710955
Position 3899: 0.005635202579407911
Position 3586: 0.005235241854736728
Position 1732: 0.0049967686615230026
Position 446: 0.004396375393193796
Position 3565: 0.003559227059916117
Position 2083: 0.0033617312300292124
Position 2366: 0.0014359697102205205
Position 3132: 0.0013154368991920738
Position 1053: 0.001165506288685414
Position 3300: 0.0010635230194281917
Position 3183: 0.0007845733743187616
Position 2277: 0.0006076676418664555
Position 652: 0.0003507051991451454
Position 575: 0.00032395818432530416
Position 1159: 0.00020687988856078434
Position 694: 0.00017534758037007997
Position 296: 0.0001664545254791535
Position 1578: 0.0001485510870159534
Position 609: 0.00014799013527157898
Position 3644: 0.00014052445185921785
Position 2545: 9.031471350536197e-05
Position 568: 6.226968336168074e-06
Position 728: 2.97393815835129e-06
Position 433: 2.531294108254562e-06
Position 2187: 1.6539806875366812e-06
Position 345: 1.0878370714608743e-06
