Gene = Spcs2
index = 1011
Annotated 5SS: [  214 10002 10679 14278]
Annotated 3SS: [ 9917 10517 14142 19093]
SMsplice 5SS: [  214 10002 14278]
SMsplice 3SS: [ 9917 14217 19093]
top_k =  100
Partition function (log Z): -7.848638808717013

Sorted 5' Splice Sites (High to Low Probability):
Position 10002: 0.9995501078106647
Position 214: 0.889356737006931
Position 14278: 0.8873641056741663
Position 11198: 0.5182172095409253
Position 2794: 0.19742929541338128
Position 12278: 0.184432913920852
Position 2798: 0.16047261606873148
Position 2784: 0.12565769718932096
Position 12587: 0.10937882531567253
Position 268: 0.10913189223348745
Position 17382: 0.06302351012218083
Position 17387: 0.05798018806367723
Position 2565: 0.04586245789063494
Position 11937: 0.028167082232514178
Position 1275: 0.02060061059707872
Position 2779: 0.015433233840810624
Position 571: 0.013827146079625666
Position 2823: 0.012954239284650308
Position 3732: 0.009817240714828876
Position 10667: 0.0063182196388503874
Position 200: 0.0013998354377726047
Position 122: 8.958270027194778e-05
Position 10252: 6.775897459353416e-05
Position 67: 6.034395617520678e-06
Position 70: 4.397666483542963e-06
Position 137: 1.9203314389919793e-06
Position 409: 1.8803103769459086e-06
Position 114: 1.8488718956528864e-06
Position 226: 1.6757452432929453e-06
Position 348: 1.1720388904988397e-06
Position 149: 9.822369356414017e-07
Position 108: 5.261372275025169e-07
Position 327: 3.6197428095252224e-07
Position 418: 3.5515731114405627e-07
Position 395: 3.02407693641568e-07
Position 392: 2.784950894097796e-07
Position 197: 2.168530484207651e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 9917: 0.9999949812602216
Position 14217: 0.8936520084737942
Position 19093: 0.7799334203375463
Position 2709: 0.4634575233553624
Position 11056: 0.3352282745404762
Position 12172: 0.18892233810557885
Position 17293: 0.14073005220031495
Position 12479: 0.10937882531567238
Position 11115: 0.10861825554725832
Position 2462: 0.0832210231265839
Position 10994: 0.07701584843194134
Position 17576: 0.0692026882185254
Position 14380: 0.03946435190863207
Position 11788: 0.02816708223251419
Position 18272: 0.02629759574168814
Position 16877: 0.017121516858117837
Position 16581: 0.012874518642702008
Position 1100: 0.011931124036954774
Position 492: 0.011399828911544256
Position 2731: 0.011112047456414814
Position 3625: 0.009817240714828876
Position 10517: 0.009789521992220765
Position 16121: 0.00753548079300854
Position 15524: 0.005439735470268986
Position 13644: 0.005128406483837673
Position 1058: 0.0045749645736858115
Position 1214: 0.004008809843803773
Position 392: 0.0023033790735785256
Position 437: 9.787132728525468e-05
Position 1115: 5.536450278077259e-05
Position 1153: 3.115829480091368e-05
Position 405: 2.8198142009962075e-05
Position 2635: 1.6807339574217785e-05
Position 2642: 4.215119629979769e-06
