Gene = Ppp1r35
index = 846
Annotated 5SS: [318 642 859]
Annotated 3SS: [397 721 949]
SMsplice 5SS: [318 859]
SMsplice 3SS: [721 949]
top_k =  100
Partition function (log Z): -6.662379962231456

Sorted 5' Splice Sites (High to Low Probability):
Position 859: 0.7387946061495322
Position 318: 0.6944305272811748
Position 642: 0.4670227381145959
Position 790: 0.11490775877241902
Position 274: 0.05850302557146441
Position 398: 0.0465566859913973
Position 763: 0.0368256144372653
Position 578: 0.03254516030608688
Position 428: 0.019243832725362783
Position 298: 0.003621738345019313
Position 147: 0.0034469422744177395
Position 18: 0.0019546036458573984
Position 775: 0.0016944607654751803
Position 598: 0.0012585168555885777
Position 1120: 0.0004581958581880981
Position 456: 0.00023679353772253326
Position 247: 0.00012470639657061498
Position 545: 8.284416449275145e-05
Position 37: 7.831901769765066e-05
Position 24: 6.511394851208364e-05
Position 433: 3.149564881636795e-05
Position 11: 4.614033425565069e-06
Position 61: 2.452914121508105e-06
Position 119: 1.8265446432675822e-06
Position 113: 2.535673520874285e-07
Position 107: 2.0862578908187906e-07
Position 327: 1.690223946766862e-07
Position 21: 3.6841549370516086e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 949: 0.9423194053638985
Position 721: 0.8438101241647751
Position 397: 0.35737579953476384
Position 552: 0.021733989531617776
Position 774: 0.010484273725251493
Position 499: 0.00861601769779236
Position 559: 0.00829421725626904
Position 995: 0.007193750972500278
Position 1028: 0.00563131452534781
Position 744: 0.0036959715453793
Position 1183: 0.003546838606463935
Position 529: 0.0013748499183109009
Position 952: 0.0012529345133978362
Position 686: 0.0011793167454801651
Position 837: 0.0011761281388083782
Position 439: 0.00109437973386007
Position 371: 0.0006322979378327134
Position 789: 0.0005729804029373666
Position 574: 0.000521999502291814
Position 504: 0.00039682266592682715
Position 971: 0.0003052330170799573
Position 523: 0.000209479263748208
Position 484: 0.0001589898225029938
Position 354: 0.00014356142765919465
Position 174: 6.120618246062912e-05
Position 117: 5.6613298451014595e-05
Position 167: 1.5310274994870324e-05
Position 195: 9.882911169475592e-06
Position 247: 8.36281928752024e-06
Position 83: 6.742365736353818e-06
Position 119: 4.078127038808554e-06
Position 226: 2.812501191133247e-06
Position 220: 1.7526240463644177e-06
Position 254: 1.5096625540693536e-06
Position 135: 1.188910062312139e-06
Position 189: 8.6780172262257e-07
Position 89: 7.918876912578254e-07
Position 203: 6.608200526746281e-07
Position 129: 6.37348748274654e-07
Position 197: 1.1465043507095374e-07
