Gene = Med29
index = 667
Annotated 5SS: [ 258 1619 1897]
Annotated 3SS: [1559 1811 5683]
SMsplice 5SS: [ 258 1619 1897]
SMsplice 3SS: [1559 1811 5683]
top_k =  100
Partition function (log Z): -4.974851094985611

Sorted 5' Splice Sites (High to Low Probability):
Position 258: 0.9452262658894552
Position 1897: 0.9248551261122492
Position 1619: 0.5494777141026995
Position 2251: 0.3511071442473095
Position 5172: 0.25733584932393677
Position 2366: 0.08566850121464199
Position 5876: 0.05448686250604763
Position 91: 0.0506551058826188
Position 982: 0.03343749050629851
Position 807: 0.025303257741750972
Position 2498: 0.016248559376875568
Position 2271: 0.0124684697189002
Position 2574: 0.01189868418742685
Position 1005: 0.007791094615533348
Position 2869: 0.007319051091655089
Position 156: 0.006874038468860129
Position 353: 0.006697384587857104
Position 1303: 0.00493245346801353
Position 417: 0.0032745076891857058
Position 250: 0.002436376172560589
Position 938: 0.0005526289318762354
Position 764: 0.0004533128204622267
Position 106: 0.0002597269824993459
Position 75: 0.00022240105922833277
Position 118: 0.00017342217340596193
Position 2514: 0.00010197580109341452
Position 95: 4.347076720598295e-05
Position 93: 1.656240919119864e-05
Position 86: 1.2960818617900642e-05
Position 124: 9.563160714329812e-06
Position 29: 5.668800177115459e-06
Position 152: 2.45427848433307e-06
Position 160: 8.493083283542453e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5683: 0.9706002339430957
Position 1811: 0.8123007319812416
Position 1559: 0.5224969374122176
Position 2144: 0.42274078392260417
Position 5063: 0.25733584932393677
Position 1757: 0.10927913123877424
Position 6008: 0.0328557947949817
Position 2392: 0.03229013584128243
Position 869: 0.031060991760957623
Position 6266: 0.021631067711065866
Position 1486: 0.021351718838578473
Position 2088: 0.01814880455862455
Position 170: 0.01808753574362059
Position 610: 0.012969316115287675
Position 2057: 0.012835408617217854
Position 2702: 0.007797783703463355
Position 5800: 0.0068985999605905984
Position 185: 0.006815962816450282
Position 4204: 0.00586333548966618
Position 654: 0.005199221675591756
Position 1724: 0.004574628845684876
Position 172: 0.0036372227651914318
Position 1578: 0.002799528480293348
Position 1187: 0.0025452057830075065
Position 1692: 0.0025356923577417186
Position 1100: 0.0016783745577149396
Position 702: 0.0016265790744669762
Position 188: 0.0013434702453886424
Position 1836: 0.0010946989781679614
Position 1571: 0.0010803644791465088
Position 845: 0.0010427563418960797
Position 1595: 0.0009362205083312858
Position 1815: 0.0008337496271014664
Position 191: 0.0006661289355256348
Position 3372: 0.0006571039019847544
Position 831: 0.0005437077749587438
Position 215: 0.0005243165651951179
Position 194: 0.00042155352000896473
Position 767: 0.00039784749331156163
Position 625: 0.0002621355997022659
Position 960: 0.0002609141825579934
Position 796: 0.00024466164592520457
Position 802: 0.00021622184706332132
Position 659: 0.00017204047271649118
Position 2063: 0.00016123266988354754
Position 827: 0.00015346729102382915
Position 1263: 0.00012779890130988828
Position 197: 0.00010626369603478785
Position 676: 0.00010603878779173655
Position 2146: 3.176023335439013e-05
Position 1654: 3.663436622659601e-06
Position 606: 1.0400182975707157e-06
Position 464: 9.857902309578287e-07
Position 245: 7.692225479163774e-07
Position 716: 5.962767133113703e-07
