Gene = Apoc1
index = 130
Annotated 5SS: [ 52 250 773]
Annotated 3SS: [ 173  624 3023]
SMsplice 5SS: [ 52 270 548]
SMsplice 3SS: [173 410 624]
top_k =  100
Partition function (log Z): -4.041305377654042

Sorted 5' Splice Sites (High to Low Probability):
Position 52: 0.9573941516062919
Position 270: 0.6010290402509405
Position 548: 0.5529222197031348
Position 250: 0.3914761405804537
Position 773: 0.32328909619169266
Position 555: 0.007206166271678022
Position 802: 0.006374260394337221
Position 68: 0.0010044517284144468
Position 534: 0.0005961142727093029
Position 411: 0.0004939851499017307
Position 472: 0.00043147736370711167
Position 432: 0.00042453607217278125
Position 105: 0.00018491987549250087
Position 158: 6.436949150590852e-05
Position 70: 6.388195205265636e-05
Position 56: 3.8514835970940615e-05
Position 231: 3.39670489348495e-05
Position 102: 2.6767462779532346e-05
Position 129: 6.016048823603725e-07
Position 126: 4.6500926798689163e-07
Position 116: 2.541207243399015e-07
Position 289: 3.4561265805085324e-08
Position 144: 2.4857875197400985e-08
Position 291: 1.8404125494312077e-08
Position 296: 1.3451803498501277e-08
Position 162: 1.1291678816921212e-08
Position 350: 7.822375520555228e-09
Position 175: 6.7228543073044415e-09
Position 228: 1.2429656111777342e-09
Position 216: 1.1855880545055044e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 173: 0.9437024250837539
Position 624: 0.6835032180367285
Position 410: 0.5420967064284276
Position 3023: 0.28716142464120353
Position 2899: 0.09470949627485242
Position 2573: 0.07661106755183975
Position 432: 0.05937444149128302
Position 1088: 0.04342731525593331
Position 641: 0.0352154136938253
Position 2915: 0.020994571880109218
Position 630: 0.011515803461918403
Position 190: 0.009606456173371912
Position 319: 0.00819513733579794
Position 1822: 0.005772197387848022
Position 1966: 0.005640189686458215
Position 3037: 0.005134452014633577
Position 911: 0.005052091965978918
Position 466: 0.0010929439322582685
Position 139: 0.0008780147271571345
Position 234: 0.0008459047702517254
Position 461: 0.0006960207627504918
Position 487: 0.0005703845693001854
Position 521: 0.00033514189035595087
Position 196: 0.0003293294895364497
Position 444: 0.0002522394041467243
Position 349: 0.0001284372513070606
Position 524: 9.657382655118576e-05
Position 472: 4.159295355432502e-05
Position 325: 2.6174347194868867e-05
Position 447: 2.6025800821218165e-05
Position 249: 9.048456223080255e-06
Position 254: 8.516368597406818e-06
Position 121: 4.940253421425105e-06
Position 599: 1.5761856710890321e-06
Position 260: 1.1370768790739834e-07
Position 258: 1.1346682610001122e-07
