Gene = Polr3c
index = 833
Annotated 5SS: [  280  1795  3832  4115  5089  8168  8395 10962 11200 11995 12509 13370
 13534 14148]
Annotated 3SS: [ 1628  3575  3928  5002  8062  8301 10880 11147 11933 12357 13267 13483
 13997 15567]
SMsplice 5SS: [  280  1795  4115  5089  8168  8395 10962 12509 13370 13550 14148]
SMsplice 3SS: [ 1628  3928  5002  8062  8301 10880 12357 13085 13483 14049 15567]
top_k =  100
Partition function (log Z): 17.330940439627835

Sorted 5' Splice Sites (High to Low Probability):
Position 10962: 0.9984264994566029
Position 8395: 0.9940261824081437
Position 12509: 0.9877299502344099
Position 4115: 0.9109113915138931
Position 1795: 0.8897670800661985
Position 14148: 0.863798913104393
Position 5089: 0.8358709730524767
Position 13370: 0.8226898174464994
Position 8168: 0.8221975959817248
Position 13550: 0.7911110299652115
Position 280: 0.46265530495691554
Position 516: 0.4569044514063199
Position 15484: 0.39765432165106945
Position 3832: 0.2994870087055133
Position 6016: 0.2793851251784239
Position 13534: 0.20845619956897338
Position 8210: 0.13815977838239854
Position 11995: 0.11701499840992403
Position 11200: 0.10937213206817659
Position 3672: 0.10629663020428509
Position 6143: 0.09006919497436092
Position 3698: 0.06171845365034674
Position 3689: 0.04802117836181572
Position 13360: 0.0479943031123416
Position 3955: 0.04775806611926858
Position 166: 0.040011849214777274
Position 2029: 0.04001036727532817
Position 14569: 0.033457792353641505
Position 1354: 0.03272415968410023
Position 1700: 0.03175664301812552
Position 8179: 0.028809304326477485
Position 7157: 0.028053504150052457
Position 3727: 0.02755416657149561
Position 179: 0.024930421129118408
Position 1913: 0.020705902326621634
Position 7197: 0.015025231088018107
Position 12976: 0.014949602438622873
Position 3722: 0.014531740352971728
Position 2080: 0.014301471352530687
Position 485: 0.01400759782501413
Position 15404: 0.013948019691272028
Position 11480: 0.006627871137322437
Position 15801: 0.0064871068455096366
Position 4533: 0.006194085135735403
Position 3801: 0.0054862487843446404
Position 7347: 0.005450821188578313
Position 1157: 0.005346520566652748
Position 6611: 0.004884516678947766
Position 1886: 0.004548130850136675
Position 8138: 0.004298585076241709
Position 13233: 0.003985634799333619
Position 12425: 0.003970370113465061
Position 3782: 0.0035614642609160486
Position 422: 0.002972579101748204
Position 8183: 0.002583881030278931
Position 1164: 0.002253067135636717
Position 424: 0.001956734317022371
Position 2277: 0.0019294479348750744
Position 131: 0.0019162425859826256
Position 15520: 0.0014971710356031123
Position 1365: 0.001453176310159823
Position 1408: 0.0008719291832863523
Position 74: 0.0008056190431871885
Position 1087: 0.0007238964105079882
Position 10923: 7.772351113025909e-05
Position 335: 1.1174203593477416e-05
Position 148: 8.895048501777712e-06
Position 11880: 5.376500270147895e-06
Position 109: 9.483300106985577e-07
Position 764: 4.6144910043950656e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 8062: 0.9948821980609022
Position 8301: 0.9940243920035425
Position 13483: 0.9669968767079141
Position 3928: 0.9574098713679903
Position 1628: 0.945853305208278
Position 10880: 0.9177606791702656
Position 15567: 0.8748873521692357
Position 5002: 0.7762113886820081
Position 12357: 0.7330751027552938
Position 13085: 0.5826886279059145
Position 3575: 0.550327431970148
Position 15403: 0.45876175957858195
Position 14049: 0.44553042608610155
Position 13997: 0.40193789174000766
Position 5898: 0.36183973235293326
Position 13267: 0.25832039842078536
Position 12400: 0.24387629782075873
Position 11933: 0.10362035507926493
Position 10860: 0.07750862142793112
Position 11055: 0.060621972688137175
Position 5008: 0.05965958437046851
Position 11147: 0.05537803051736187
Position 15320: 0.05395016950380256
Position 7038: 0.048529556426648905
Position 1231: 0.030991034329376606
Position 13446: 0.030922339962310436
Position 1988: 0.02588158110047411
Position 14405: 0.024087585219547934
Position 13150: 0.018935123289831577
Position 3688: 0.01758904518671145
Position 12378: 0.014748919771820971
Position 11549: 0.01340001983092928
Position 15508: 0.012872343777393366
Position 13904: 0.010284075410307025
Position 1956: 0.009496444579503605
Position 1882: 0.009253601638024357
Position 999: 0.009200122631506172
Position 12803: 0.00824489908110416
Position 15857: 0.0077650936698848184
Position 13302: 0.007672640333714814
Position 5874: 0.00761458779985181
Position 13337: 0.007056646897844092
Position 15906: 0.0064871068455096366
Position 14265: 0.005753847420891921
Position 12833: 0.005342895187208917
Position 419: 0.0053405400641369895
Position 14062: 0.005008080433235556
Position 6455: 0.004884516678947766
Position 4415: 0.003994272094126071
Position 14462: 0.003926233423133201
Position 2029: 0.003845601930868638
Position 1917: 0.0033865919401418333
Position 10822: 0.0029931867289272715
Position 14496: 0.0021102522928981558
Position 13425: 0.002077101839858508
Position 1203: 0.0019744787861268364
Position 1430: 0.0016677495793528585
Position 12827: 0.001361808170309797
Position 15293: 0.0013239245614676263
Position 4441: 0.0013177341368644127
Position 1851: 0.0012413738810143756
Position 1864: 0.0012018424093543727
Position 7941: 0.0011669467362190225
Position 13817: 0.0010384394347416764
Position 4351: 0.0008820789047449233
Position 266: 0.000728580698399204
Position 14518: 0.0006859726489332665
Position 1589: 0.0006555458017616012
Position 2219: 0.00046225016328127423
Position 279: 0.00039311674304379196
Position 359: 0.0003643695790434478
Position 320: 0.0002904839896798228
Position 386: 0.0002748769124117829
Position 10888: 0.0001557512099564325
Position 10922: 8.598443065310601e-05
Position 1578: 4.9067726711141455e-05
Position 1457: 2.1511032965198786e-05
Position 8306: 1.7904046008109729e-06
