Gene = Rrp15
index = 937
Annotated 5SS: [  195  9755 11771 13243]
Annotated 3SS: [ 9494 11672 13043 27811]
SMsplice 5SS: [  195  9755 11771 13243]
SMsplice 3SS: [ 9494 11587 13043 27811]
top_k =  100
Partition function (log Z): -12.373231561015562

Sorted 5' Splice Sites (High to Low Probability):
Position 9755: 0.9972160440096013
Position 195: 0.9971019649163864
Position 11771: 0.9482059420040853
Position 13243: 0.42228408251398647
Position 4890: 0.33181153823235116
Position 13202: 0.22847126154550493
Position 4849: 0.1660646452831794
Position 916: 0.11455953825504625
Position 11966: 0.09943753969000818
Position 524: 0.09366615050454175
Position 4780: 0.07788103414154131
Position 6100: 0.07739689961730037
Position 13196: 0.06904539130426815
Position 12180: 0.04400298545226312
Position 920: 0.04046176182405731
Position 2268: 0.006639691149195666
Position 1246: 0.005847122003084791
Position 3438: 0.004845778102289625
Position 4484: 0.004810230440830191
Position 867: 0.0034393450147780944
Position 11978: 0.0010383607480613296
Position 170: 0.0008862852439443568
Position 11928: 0.0008517606993259681
Position 77: 0.0003834988736978163
Position 489: 0.0001989728078292031
Position 134: 0.00019073885036145104
Position 330: 0.00011170178460748157
Position 281: 3.674668466958433e-05
Position 200: 2.42968892864936e-05
Position 252: 1.7208583658100575e-05
Position 405: 1.513212547999046e-05
Position 286: 1.500635335403086e-05
Position 268: 7.150243176690607e-06
Position 28: 5.282898666264302e-06
Position 247: 8.660233235012143e-09
Position 263: 7.15015221849653e-09
Position 75: 2.7560420606834623e-10
Position 62: 2.3271350038355612e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9494: 0.9996585860859174
Position 11587: 0.6943524695942747
Position 13043: 0.6452990504186714
Position 15597: 0.5997249673314489
Position 4678: 0.5267888505512707
Position 11672: 0.2538534724098091
Position 13498: 0.1532555255548509
Position 13074: 0.14634127007224185
Position 643: 0.1217332636971203
Position 12062: 0.10782495988439517
Position 11849: 0.10659637659809168
Position 13559: 0.1026739598140676
Position 352: 0.08213318188108239
Position 5975: 0.07739689961730037
Position 4704: 0.049103920305235194
Position 716: 0.02181885753574231
Position 817: 0.014899065835943994
Position 2187: 0.006639691149195666
Position 394: 0.005906508499591985
Position 3348: 0.0048664620330575
Position 4377: 0.004810230440830191
Position 1229: 0.004774965284037265
Position 488: 0.0038724634675486227
Position 1152: 0.001196337491131093
Position 356: 0.0006656909448203493
Position 12975: 0.000631316289251404
Position 1411: 3.723087231822085e-05
Position 313: 3.044841112508576e-05
Position 268: 2.6979772234273913e-05
Position 405: 1.5227247914985661e-05
Position 410: 9.485080500358242e-06
Position 426: 8.199287855649694e-06
Position 505: 5.11835620700748e-06
Position 416: 3.047992650959004e-06
Position 448: 2.575329299715812e-06
Position 443: 2.414651624500946e-06
Position 477: 1.980864352294542e-06
Position 508: 1.7433094414147115e-06
Position 456: 1.6360436212340416e-06
Position 430: 1.6229773466032462e-06
Position 367: 1.3749570066120633e-06
Position 285: 1.3092896699490337e-06
Position 414: 1.2278393482974925e-06
Position 450: 9.954035180817805e-07
Position 901: 7.15062624162744e-08
Position 537: 3.8649661594070965e-08
Position 662: 3.44802420282697e-08
