Gene = Bud31
index = 191
Annotated 5SS: [  81 1075 2206 4660 6248]
Annotated 3SS: [ 942 2085 4536 6080 7472]
SMsplice 5SS: [  81 1075 2206 4660 6248]
SMsplice 3SS: [ 942 2085 4536 6080 7472]
top_k =  100
Partition function (log Z): 2.513906433894078

Sorted 5' Splice Sites (High to Low Probability):
Position 4660: 0.9905017313804351
Position 81: 0.94654048333164
Position 2206: 0.9431382961513842
Position 1075: 0.9333028681789087
Position 6248: 0.7176614731856965
Position 3197: 0.19333636934834875
Position 3638: 0.10616155920407186
Position 6736: 0.06109612274649598
Position 3758: 0.0580762125938174
Position 4239: 0.048509987973412855
Position 555: 0.04622851262722004
Position 202: 0.04383979879146298
Position 3432: 0.039257914509288505
Position 999: 0.032568343314108746
Position 484: 0.03203963285012252
Position 3808: 0.029461842367726393
Position 1695: 0.02648325375567318
Position 7222: 0.01893127857704084
Position 6036: 0.018889267868796748
Position 1319: 0.008373005185600068
Position 6261: 0.006940427215828736
Position 469: 0.006695129728148814
Position 6841: 0.005566701022439337
Position 6367: 0.004362003243148772
Position 495: 0.0035223173973899795
Position 5096: 0.003182468554610776
Position 5179: 0.0030383218773838497
Position 66: 0.0029966000467304514
Position 3405: 0.0024052291822839666
Position 113: 0.0016618863513044545
Position 2757: 0.0014851002709604414
Position 6272: 0.0013415253263497266
Position 148: 0.00133060417932451
Position 474: 0.0012421796358680543
Position 6026: 0.0012358694779482226
Position 3417: 0.001199255331927215
Position 2405: 0.00116167258941164
Position 176: 0.0008182277369844244
Position 640: 0.0008162688816780206
Position 597: 0.00041094965249168695
Position 514: 0.00034850282728858377
Position 108: 0.0002595734124770247
Position 74: 0.0002472210081616585
Position 385: 0.0001433380234942034
Position 341: 0.00012286610497770232
Position 1025: 2.3969488086293967e-05
Position 236: 2.1674092178145053e-05
Position 1031: 1.0489659424390762e-05
Position 128: 5.414199714787633e-06
Position 234: 5.3980322247678725e-06
Position 100: 4.387740002482554e-06
Position 1080: 4.328014924816035e-06
Position 995: 3.9142893442864244e-06
Position 969: 1.3770282213023398e-06
Position 87: 4.0730979404946096e-07
Position 85: 6.9727508672673024e-09
Position 23: 3.089483045559652e-09
Position 628: 2.2407160909436285e-09
Position 19: 2.1845934738677408e-09
Position 41: 1.762495832998594e-09
Position 146: 1.1673372063741235e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 942: 0.9629262821794435
Position 4536: 0.9298810614183256
Position 7472: 0.9082858757353028
Position 2085: 0.8863845344031392
Position 6080: 0.728796272335922
Position 3589: 0.19397907603487047
Position 3063: 0.18346027668571432
Position 6590: 0.08556144300392032
Position 4594: 0.05389321177281928
Position 2120: 0.04970478100574529
Position 305: 0.048638847680510196
Position 4109: 0.04850998797341284
Position 392: 0.0360573440298972
Position 3317: 0.026904194417859538
Position 5967: 0.023421619195463435
Position 4997: 0.023215933814054165
Position 7089: 0.021591245756671658
Position 7319: 0.017630755911987744
Position 1638: 0.01695273227914108
Position 3285: 0.015514129981691046
Position 6019: 0.013850388780337175
Position 1214: 0.013093507929605343
Position 4493: 0.007034532919581462
Position 2983: 0.006818493544322783
Position 5880: 0.006057101981382438
Position 6184: 0.005513292385997771
Position 6104: 0.004292112384869575
Position 1749: 0.0035030287700652013
Position 510: 0.0020270521256971516
Position 790: 0.001669621913479158
Position 195: 0.0013881143174316042
Position 2646: 0.001280750397078784
Position 1976: 0.0011697871576463951
Position 2334: 0.00116167258941164
Position 1591: 0.0011354051499067727
Position 2015: 0.001074208483381184
Position 2904: 0.0010620860269034925
Position 3103: 0.0010181907437407526
Position 6777: 0.001013939306577532
Position 6863: 0.0009436495630691543
Position 5432: 0.0008711410901921437
Position 1560: 0.0008272923527931029
Position 1610: 0.0007872892586206524
Position 2187: 0.0006938760803983176
Position 483: 0.0006841682912524233
Position 1585: 0.0006776045317176412
Position 1862: 0.0006075622396495959
Position 889: 0.0005698600459765854
Position 3006: 0.0005557233025482812
Position 1340: 0.0005369113519353455
Position 1541: 0.0004801191457506816
Position 3341: 0.0004440746239491138
Position 856: 0.0004163128948926293
Position 1647: 0.00036591495316146144
Position 2929: 0.00036512796054452025
Position 982: 0.0003232055129124708
Position 458: 0.0003220086637945307
Position 4750: 0.0002971312404160818
Position 5039: 0.00028736422292202055
Position 167: 0.00018385626947194688
Position 2697: 0.0001422280771599124
Position 2427: 6.212179672174519e-05
Position 2958: 5.6471084574689546e-05
Position 4297: 2.9655787107247516e-05
Position 805: 7.595453576057779e-06
Position 809: 1.8012502795954764e-06
Position 769: 6.107224579498138e-07
