Gene = Tdo2
index = 1066
Annotated 5SS: [  544   879  1882  4566  6713  8118  9218 12281 13478 14770 15733]
Annotated 3SS: [  772  1790  4494  6584  7930  9109 12168 13419 14689 15641 17257]
SMsplice 5SS: [  544   879  1882  4566  6713  8118  9218 12281 13478 14770 15733]
SMsplice 3SS: [  772  1790  4494  6584  7930  9109 12168 13419 14689 15641 16840]
top_k =  100
Partition function (log Z): 4.5046445767471255

Sorted 5' Splice Sites (High to Low Probability):
Position 8118: 1.0000000000000004
Position 6713: 0.996229254584479
Position 14770: 0.981778868936969
Position 12281: 0.9663460282127013
Position 879: 0.9221944705517767
Position 4566: 0.8448721478990138
Position 1882: 0.8341749300712634
Position 9218: 0.7461345296964526
Position 15733: 0.7324353215516939
Position 13478: 0.6997146278247544
Position 544: 0.5316483870666076
Position 1256: 0.3946215812930717
Position 4817: 0.30153910458125405
Position 381: 0.2816589218034967
Position 12612: 0.1627635906772192
Position 1895: 0.09377786866821577
Position 8932: 0.08742188141210726
Position 7436: 0.055767157374472395
Position 1909: 0.031032836158869474
Position 1319: 0.020136113568723742
Position 8906: 0.011781051519454378
Position 7473: 0.011579526758153002
Position 1354: 0.01034876662506361
Position 7477: 0.00888608505299069
Position 354: 0.008209586945323597
Position 1481: 0.007475882262431835
Position 15755: 0.005959433385490502
Position 1192: 0.005658361682967749
Position 6657: 0.0022564367475050116
Position 454: 0.0019688569124683367
Position 266: 0.0019277220334405483
Position 883: 0.001523502747128083
Position 442: 0.0014889246951290908
Position 513: 0.0011229012157337036
Position 180: 0.0011205749723844202
Position 539: 0.001113668934321108
Position 390: 0.0010184385358935823
Position 109: 0.0009374085718930074
Position 190: 0.000823879404609656
Position 49: 0.0008017882642017065
Position 274: 0.0005868455775763434
Position 183: 0.00038394497152009944
Position 622: 0.00028422438793113776
Position 504: 0.00026393227507818433
Position 83: 4.281198945304014e-06
Position 196: 3.3679401858408576e-07
Position 188: 2.411847737804809e-07
Position 72: 1.1442855727882642e-07
Position 230: 1.1048964700368704e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 6584: 0.9984782191429267
Position 7930: 0.9980871754876651
Position 14689: 0.9831997919452294
Position 12168: 0.9663460282127014
Position 1790: 0.8677859551395672
Position 4494: 0.7972266710919207
Position 772: 0.7212903986190647
Position 13419: 0.6696000508399849
Position 9109: 0.6410756432638425
Position 16840: 0.4489055377155406
Position 15641: 0.43272578454441285
Position 1022: 0.38075317688502486
Position 15582: 0.2978485312101534
Position 4655: 0.2740013289957803
Position 12465: 0.12206020767451145
Position 8998: 0.105056977933389
Position 18670: 0.09808846251203716
Position 17314: 0.08798917027541894
Position 1747: 0.07892381162390076
Position 18050: 0.062034304874326755
Position 7355: 0.06068984788924177
Position 4454: 0.05738317916808422
Position 17364: 0.0542700074204543
Position 17257: 0.05326287619492209
Position 8852: 0.05161842104779463
Position 15198: 0.04619102132765425
Position 8844: 0.04193588459382251
Position 16787: 0.0396880992604745
Position 13168: 0.031129749823247607
Position 12402: 0.029636905527817205
Position 15906: 0.026736958441539678
Position 1081: 0.023901285878910675
Position 800: 0.023040539783019825
Position 18315: 0.017694907343523792
Position 4431: 0.016839240106036473
Position 14720: 0.015583442655803076
Position 16008: 0.015080560378863832
Position 15821: 0.015046498075272302
Position 12437: 0.011066477474890576
Position 15400: 0.011009945299193627
Position 987: 0.010044145143761852
Position 15065: 0.009895819395653314
Position 1121: 0.009824298279566955
Position 7181: 0.009109474672628086
Position 1657: 0.008744749091316426
Position 644: 0.0069587147103794605
Position 1390: 0.0066976488878406695
Position 7230: 0.005110816603083317
Position 475: 0.0042057528977291056
Position 8869: 0.0038418446850541823
Position 15883: 0.003714836181916833
Position 1703: 0.003531119043564526
Position 838: 0.0020485190989749133
Position 7826: 0.001815610725389378
Position 1084: 0.0016916963308845141
Position 1339: 0.0014833728387012137
Position 1101: 0.0013560365144314852
Position 7288: 0.0013226300206629045
Position 1283: 0.0012620247057860798
Position 990: 0.0012193159893214912
Position 8639: 0.0011492933831075676
Position 4533: 0.0009608331184460813
Position 8603: 0.0006584707930292489
Position 810: 0.0003115620487257756
Position 530: 0.00028333833843394125
Position 668: 0.00023363845927660559
Position 9360: 0.0001918959832846196
Position 417: 0.0001808805763855113
Position 813: 0.00014254390670861633
Position 292: 0.00010290554511042108
Position 7740: 9.721378694563156e-05
Position 672: 5.950412884825095e-05
Position 453: 4.373325173904238e-05
Position 537: 3.5655344143020264e-05
Position 495: 3.367992978903518e-05
Position 335: 2.6351932008360827e-05
Position 572: 2.479274011140588e-05
Position 584: 1.7859236343665646e-05
Position 622: 1.4316469873306831e-05
Position 504: 1.1051772587636625e-05
Position 143: 8.741966995813616e-06
Position 1124: 7.703978028983525e-06
Position 6245: 7.472189056827931e-06
Position 252: 6.643835805420143e-06
Position 270: 1.8240949141394174e-06
Position 9188: 9.269279745385389e-07
Position 878: 1.1527548684862227e-07
