Gene = Coa4
index = 279
Annotated 5SS: [93]
Annotated 3SS: [1971]
SMsplice 5SS: [93]
SMsplice 3SS: [1971]
top_k =  100
Partition function (log Z): -6.880289137268735

Sorted 5' Splice Sites (High to Low Probability):
Position 93: 0.8200906276159252
Position 497: 0.12241313298005463
Position 1876: 0.11327602455578896
Position 166: 0.10357134764199837
Position 2074: 0.025479227526607178
Position 759: 0.006433464684843628
Position 1660: 0.005466693193417305
Position 850: 0.004568651950238343
Position 1155: 0.0035052242354549467
Position 1499: 0.0013528168017918664
Position 2024: 0.001328281817969117
Position 773: 0.0012598012055496251
Position 775: 0.0008698770572213358
Position 130: 0.0008572508059821059
Position 190: 0.0008541083917119994
Position 145: 2.5510086604008234e-05
Position 502: 4.886093855925537e-06
Position 320: 4.7350281603764876e-06
Position 362: 3.3346876220104645e-06
Position 389: 1.4131177613215551e-06
Position 391: 1.17825806937348e-06
Position 304: 7.01603800746554e-07
Position 353: 6.890629491588902e-07
Position 387: 6.849740937375543e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1971: 0.9278739450716541
Position 1775: 0.07690367040309669
Position 654: 0.04983742993722715
Position 1791: 0.034388903854877986
Position 301: 0.030961881965827637
Position 2797: 0.013239819010832557
Position 1384: 0.009408299648505009
Position 275: 0.00894732712784102
Position 1012: 0.008407950040214612
Position 1659: 0.007687955431272706
Position 2580: 0.0058853890653251155
Position 1514: 0.004140813126099999
Position 451: 0.0039666291622675355
Position 228: 0.0038331208890101465
Position 3193: 0.003173926002813687
Position 2801: 0.002467526001768681
Position 2499: 0.002429658551174459
Position 494: 0.002329113102556531
Position 2547: 0.0023228621840626637
Position 2943: 0.0022968378356330427
Position 2267: 0.0016077116861767933
Position 1994: 0.0015832204666225281
Position 2102: 0.0013828792174132424
Position 1919: 0.0012381796494222404
Position 2886: 0.0009832257341353065
Position 1359: 0.000868834603403505
Position 2003: 0.0007478731835223077
Position 1491: 0.0005639284023714858
Position 895: 0.0005099821072833791
Position 1663: 0.0004974445981899453
Position 786: 0.00030968303570014043
Position 561: 0.00021740802871593606
Position 1037: 0.0002128919946759559
Position 304: 8.001191878553888e-05
Position 231: 2.6750661621432787e-05
Position 249: 8.783517114857012e-06
Position 459: 7.888000353671985e-06
Position 257: 6.1614341395134005e-06
Position 311: 5.9794782857498164e-06
Position 339: 3.124928232534716e-06
Position 353: 2.386212035812713e-06
Position 174: 2.256107206205263e-06
