Gene = Tcaim
index = 1062
Annotated 5SS: [  150  3298  6355  9050 13488 19047 20752 21400 26320 28119]
Annotated 3SS: [ 3227  6218  8892 13234 18923 20653 21307 26080 27986 29196]
SMsplice 5SS: [  150  3298  9050 13488 18380 19047 20752 21400 26320]
SMsplice 3SS: [ 3227  8892 13310 18241 18923 20653 21307 26080 29196]
top_k =  100
Partition function (log Z): -3.9380559143785856

Sorted 5' Splice Sites (High to Low Probability):
Position 9050: 0.9999999999999998
Position 19047: 0.9999999999999989
Position 3298: 0.9958796620081913
Position 20752: 0.9744253027823624
Position 13488: 0.9458252447447265
Position 150: 0.732996887430286
Position 21400: 0.7093647088460049
Position 6355: 0.481130516037394
Position 18380: 0.4647945360231141
Position 13653: 0.37339252036017984
Position 3669: 0.3034838977550812
Position 248: 0.24776402665581054
Position 3641: 0.15917849582379126
Position 6474: 0.12109871992525481
Position 7061: 0.09245242744206628
Position 22152: 0.07478849223221797
Position 3552: 0.0447210033095498
Position 1699: 0.04406069556503311
Position 1691: 0.04304319511901803
Position 16353: 0.02533034557717215
Position 4173: 0.02016188469265769
Position 7082: 0.020089596576090763
Position 4433: 0.018659547673947705
Position 275: 0.01816419612332149
Position 2763: 0.017812133666647648
Position 418: 0.01551106602335163
Position 2528: 0.005452946713993958
Position 2523: 0.0035730661311688876
Position 1327: 0.0034535196388818562
Position 3335: 0.0012768712950501741
Position 174: 8.50476771939043e-06
Position 111: 3.538224673203573e-06
Position 109: 5.7439638048019675e-08
Position 88: 3.4751209439314963e-08
Position 45: 2.2340847993832077e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8892: 0.9999999999999996
Position 18923: 0.9999999999999989
Position 3227: 0.8335925776010973
Position 20653: 0.7737803079706863
Position 13310: 0.7089517170995884
Position 6218: 0.6022292359626489
Position 21307: 0.5408265769212259
Position 18241: 0.4647945360231141
Position 3404: 0.4282265209795117
Position 21328: 0.39659047294201816
Position 13554: 0.3660385653380455
Position 13234: 0.2368735276451382
Position 20555: 0.19773382871865566
Position 22376: 0.16997900449597247
Position 21906: 0.15811162861405845
Position 3202: 0.14197907437841892
Position 22915: 0.11817391046355799
Position 6979: 0.11254202401815702
Position 1568: 0.08710389068405115
Position 3373: 0.07302771234512286
Position 24589: 0.06514995694683473
Position 25201: 0.06504981570256085
Position 25418: 0.05994793644384609
Position 24964: 0.05900550326168879
Position 22043: 0.057662048018213244
Position 24877: 0.044809575355633235
Position 16105: 0.02533034557717215
Position 3129: 0.019733268243074902
Position 2617: 0.01640802968465618
Position 22334: 0.01279105557181423
Position 22632: 0.011821760499811148
Position 2402: 0.009026012845162835
Position 231: 0.008749387273833049
Position 3966: 0.008675980897023329
Position 21804: 0.008000878233792363
Position 13608: 0.007353955022134261
Position 4269: 0.0073237774531373185
Position 4114: 0.006834864182008425
Position 22636: 0.006129407294592998
Position 4295: 0.005812319103977406
Position 240: 0.005698946483025408
Position 4054: 0.0046510396136259366
Position 22151: 0.004106791701812221
Position 19969: 0.003109577983625141
Position 3595: 0.0029676217931707046
Position 20359: 0.002911166093020751
Position 4214: 0.0028951850049937894
Position 4373: 0.002628266111839192
Position 1218: 0.0026009225045768854
Position 20867: 0.0019440989212912065
Position 3043: 0.0018516130806502484
Position 3408: 0.0015957241045587516
Position 3573: 0.0015658176660581784
Position 2690: 0.00140410398199147
Position 21275: 0.0009432017058734678
Position 1190: 0.0008525971343049711
