Gene = Ibtk
index = 555
Annotated 5SS: [  204  5960 11867 14360 16704 18251 20659 20929 22725 25288 27060 28591
 29472 30322 30440 30974 31784 34036 35147 35738 38959 41311 42891 45684
 46320 52216 58641 59126]
Annotated 3SS: [ 5274 11769 14234 16592 18079 20540 20747 22600 25109 26881 27987 29384
 30238 30401 30876 31681 33917 35085 35615 38845 41161 42729 45590 46175
 52068 58568 58992 60819]
SMsplice 5SS: [  204  5960 11867 14360 16704 18251 20659 22725 25288 29472 30974 31784
 34036 35738 38959 41311 42891 45684 46320 52216 59126]
SMsplice 3SS: [ 5754 11769 14234 16592 18079 20540 22600 25109 29384 30876 31681 33917
 35615 38845 41161 42729 45590 46175 52068 59030 60819]
top_k =  100
Partition function (log Z): 19.123312634164712

Sorted 5' Splice Sites (High to Low Probability):
Position 52216: 1.0000000000000013
Position 59126: 0.9998064477574028
Position 14360: 0.9993838221738097
Position 5960: 0.9966039823782149
Position 42891: 0.9957616978876631
Position 38959: 0.9956733376311621
Position 204: 0.9941726084982323
Position 29472: 0.9939595753960969
Position 20659: 0.9793273057093582
Position 31784: 0.9725167903403715
Position 25288: 0.9707955185479503
Position 30974: 0.9417327302262664
Position 18251: 0.9182277232431049
Position 41311: 0.891211872759326
Position 46320: 0.8857857424814044
Position 22725: 0.8125353297063488
Position 11867: 0.7776197827195821
Position 45684: 0.7507873299001174
Position 35738: 0.73478422534225
Position 34036: 0.7266552924406734
Position 16704: 0.6423122212055429
Position 27060: 0.619575133310659
Position 30440: 0.5991679811038375
Position 35147: 0.5075789881330245
Position 55197: 0.5035684919955205
Position 20929: 0.4332403552211193
Position 19380: 0.3520531768257559
Position 43936: 0.3366096007611282
Position 41683: 0.33555017616313315
Position 60338: 0.2893342453217748
Position 58780: 0.240778818759415
Position 30322: 0.20066722615807306
Position 58641: 0.16495422201050094
Position 27017: 0.15876266618161577
Position 16673: 0.13184915298518038
Position 41305: 0.10082345369212707
Position 31223: 0.07695761936182263
Position 36472: 0.07039497258359585
Position 11900: 0.0613432944822183
Position 35697: 0.059084034523465584
Position 26714: 0.05093668222345707
Position 16728: 0.04708143247279024
Position 31398: 0.04571096368379701
Position 31572: 0.043731947382777844
Position 33016: 0.03375799038260961
Position 29762: 0.03138316885006537
Position 31122: 0.030823068614708148
Position 16778: 0.030279461906079316
Position 32910: 0.027031488003373537
Position 40539: 0.02183905330067746
Position 14535: 0.021451576976438062
Position 20837: 0.021192429427086653
Position 22684: 0.020606559210383034
Position 39942: 0.019739716372095588
Position 31071: 0.018579374558266602
Position 45280: 0.018018150537035635
Position 34748: 0.017875067690485767
Position 46809: 0.01678206445500092
Position 59869: 0.0164703421052125
Position 24941: 0.01633678015404422
Position 23810: 0.016112190134360948
Position 25173: 0.01497131844572738
Position 25339: 0.014233163006331328
Position 20847: 0.014221814032268291
Position 14645: 0.012293153654340003
Position 26218: 0.011964260869901069
Position 32879: 0.010564356165459686
Position 35369: 0.009588313423945612
Position 24375: 0.009457488834762988
Position 35212: 0.00943556322923009
Position 30447: 0.009078394614096982
Position 14669: 0.008638685114907854
Position 22882: 0.008579030868293328
Position 41345: 0.004924178321583216
Position 18738: 0.004178010649659581
Position 12204: 0.004107548454679209
Position 807: 0.001982041076923241
Position 15485: 0.0016450800781448028
Position 122: 0.0015489538658707079
Position 803: 0.0012173335408223196
Position 41315: 0.0009441233144593912
Position 550: 0.0002098391376623972
Position 592: 0.00020775678712183757
Position 425: 0.00014981275506912
Position 434: 0.0001250261866958678
Position 738: 0.00011395380274448487
Position 224: 0.00011122090662307345
Position 90: 8.65927292447276e-05
Position 642: 7.486071299077742e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 52068: 1.0000000000000013
Position 59030: 0.9998064477574041
Position 14234: 0.9994014926692153
Position 38845: 0.9956733376311616
Position 25109: 0.9942038030721867
Position 42729: 0.9882643503669335
Position 20540: 0.9793273057093577
Position 5754: 0.9780709097388615
Position 29384: 0.9485391986265109
Position 31681: 0.9368037613067437
Position 41161: 0.919418417069134
Position 30876: 0.9134696208608587
Position 18079: 0.8899884374248104
Position 22600: 0.841720919785024
Position 11769: 0.8389630772018017
Position 16592: 0.8363761296441378
Position 46175: 0.8273843177535704
Position 60819: 0.8155721594635074
Position 35615: 0.793868259865717
Position 45590: 0.7466603122006874
Position 33917: 0.7218060946527467
Position 35085: 0.5266028647862006
Position 26881: 0.46174935755354357
Position 20747: 0.4534749976910958
Position 30238: 0.42610472436996816
Position 54986: 0.3971922322385361
Position 30401: 0.38280887750604004
Position 19240: 0.35205317682575604
Position 41535: 0.33555017616313293
Position 58630: 0.2833593755953805
Position 60136: 0.25349054933802867
Position 43671: 0.21109043712762418
Position 26884: 0.1911733491157613
Position 43813: 0.12551916363350402
Position 58568: 0.12237366517453549
Position 55054: 0.10656981199958095
Position 36373: 0.07039497258359585
Position 60099: 0.0701542200895642
Position 26845: 0.06895074329777061
Position 41206: 0.06736211676507008
Position 30843: 0.05764813026321467
Position 32770: 0.05748316354963673
Position 26604: 0.05093668222345723
Position 31155: 0.0482545355625071
Position 29278: 0.04542037676958592
Position 31176: 0.03995600955101819
Position 31453: 0.03876139028679658
Position 46209: 0.0371730872054854
Position 60708: 0.03508523608156308
Position 26917: 0.03139634228893032
Position 29676: 0.03138316885006536
Position 18087: 0.02823928581829305
Position 31709: 0.02677166172968124
Position 59304: 0.02662052733187564
Position 14449: 0.026614626880692265
Position 61804: 0.025405572909475517
Position 26990: 0.025068007236268904
Position 31314: 0.02479585726063143
Position 59717: 0.02292418079541008
Position 60732: 0.022222778699057817
Position 46179: 0.021228337522348116
Position 5274: 0.018533072639353422
Position 40392: 0.018379531649288218
Position 45194: 0.018018150537035635
Position 34602: 0.017875067690485764
Position 46715: 0.016782064455000904
Position 59751: 0.016727521839719595
Position 24813: 0.01633678015404426
Position 23638: 0.016112190134360917
Position 14604: 0.015205795805535695
Position 20840: 0.015179600989377883
Position 16631: 0.015146138925454678
Position 39750: 0.015081574537659043
Position 32928: 0.013870671001806101
Position 41221: 0.01112309425329229
Position 30739: 0.010933653713602711
Position 31051: 0.009579539941513554
Position 24259: 0.009457488834762988
Position 30792: 0.009166409291515812
Position 31683: 0.00886516536667979
Position 42563: 0.007497347520730848
Position 26108: 0.007358063800127693
Position 25226: 0.0057961969278231915
Position 31513: 0.0049705570959813
Position 59632: 0.004922992962534669
Position 33997: 0.004849197787925882
Position 59780: 0.004396119673412492
Position 59523: 0.0042280033278248655
Position 18405: 0.004178010649659589
Position 45620: 0.004127017699429314
Position 11952: 0.004107548454679209
Position 59677: 0.003861172672418413
Position 40328: 0.0034595216513892413
Position 26060: 0.002778181027656415
Position 39771: 0.0023398528534131257
Position 39842: 0.0023182889810234165
Position 26142: 0.0018280160421169616
Position 15350: 0.0008920672136814473
Position 15402: 0.0007530128644633555
Position 14510: 0.00031381573930114293
Position 14433: 0.00023150682475085664
Position 31731: 7.620193726787216e-05
