Gene = Cdv3
index = 242
Annotated 5SS: [ 787 1866 5965 9561]
Annotated 3SS: [ 1788  5821  9400 10526]
SMsplice 5SS: [ 787 1866 5965]
SMsplice 3SS: [ 1788  5821 11552]
top_k =  100
Partition function (log Z): -10.297207986727438

Sorted 5' Splice Sites (High to Low Probability):
Position 1866: 0.88630405187389
Position 5965: 0.8470656435626258
Position 787: 0.6989930651757063
Position 6209: 0.4872443148913217
Position 4035: 0.4565503454894222
Position 3342: 0.3248698977951195
Position 224: 0.21110861594329536
Position 5937: 0.11173545723147632
Position 8944: 0.11081163545047808
Position 1693: 0.09169790769807853
Position 1378: 0.08037194148410674
Position 2656: 0.06438851256508103
Position 3491: 0.058868296528807595
Position 3507: 0.055766822181937625
Position 5349: 0.045324713263640445
Position 1893: 0.038572445286819725
Position 4109: 0.03837976875521485
Position 678: 0.03323360428483209
Position 642: 0.02453268129167673
Position 7505: 0.02092111496383529
Position 5914: 0.014563467295021438
Position 738: 0.008723298871286738
Position 987: 0.0035632108267519033
Position 714: 0.003476269045073415
Position 548: 0.0005065284078352982
Position 300: 0.0002982841976671762
Position 1054: 0.0002819863416668372
Position 116: 0.00012592563124798743
Position 635: 3.5654330967196006e-05
Position 284: 1.9715723565444653e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5821: 0.9966966618706969
Position 1788: 0.789106674408246
Position 6072: 0.5639004214556403
Position 3233: 0.39481779866038924
Position 3919: 0.24973854192136521
Position 10526: 0.22282898703297577
Position 7331: 0.21169189907095196
Position 3984: 0.20234433055958298
Position 10277: 0.1475349680917729
Position 8829: 0.1248864742838485
Position 7877: 0.11711908158911477
Position 1740: 0.10125718099026636
Position 6106: 0.08404105557544812
Position 1597: 0.06616512062559478
Position 2431: 0.06090635695812
Position 1248: 0.05826564351718302
Position 7089: 0.054140074129049864
Position 5236: 0.04532471326364043
Position 3286: 0.04527182188281397
Position 3867: 0.04378423449844495
Position 8059: 0.03768774019945205
Position 6288: 0.028510931966504737
Position 1770: 0.024204126713199305
Position 1450: 0.014681515271651709
Position 677: 0.013527460083063414
Position 713: 0.0041020851210718376
Position 2577: 0.0039665900148480775
Position 1169: 0.0031522025836013103
Position 1227: 0.0030671028177428794
Position 1053: 0.0012847263541454943
Position 1705: 0.0011714749720002698
Position 641: 0.0010464067365805864
Position 1280: 0.0007310633600637263
Position 2000: 0.0005408598183849987
Position 2412: 0.00043914408397993193
Position 2075: 0.0003173030469570855
Position 1119: 3.506368203088487e-05
Position 386: 1.690798117985825e-05
Position 1552: 1.0735189004939512e-05
