Gene = Nosip
index = 760
Annotated 5SS: [   76 11109 11632 12232 13773 13973 14284 14474]
Annotated 3SS: [11033 11525 12149 13612 13853 14095 14364 14855]
SMsplice 5SS: [   76 11109 11632 12232 13773 13973 14284 14474]
SMsplice 3SS: [11033 11525 12149 13612 13853 14095 14364 14855]
top_k =  100
Partition function (log Z): 14.877014621869321

Sorted 5' Splice Sites (High to Low Probability):
Position 76: 0.9967115040691733
Position 14474: 0.9931413231637052
Position 11632: 0.9929992689093401
Position 14284: 0.9446276797378405
Position 11109: 0.9310917167728792
Position 13973: 0.8913189790072341
Position 13773: 0.8175793073287967
Position 12232: 0.5230704807340505
Position 12226: 0.46028044404319385
Position 12015: 0.34975671510608264
Position 13718: 0.13389176050334822
Position 13386: 0.06356025270640932
Position 11158: 0.049196397870300904
Position 14211: 0.038990139996103054
Position 13685: 0.01836961975759581
Position 15012: 0.010685171265142868
Position 12656: 0.007627142523361344
Position 11795: 0.006229396938608103
Position 13354: 0.005494337030922475
Position 12025: 0.003992506386105592
Position 14980: 0.003792373678640574
Position 90: 0.003264826727227429
Position 314: 0.0031680902675415234
Position 375: 0.0028276873805238
Position 14263: 0.0023117549427524183
Position 11850: 0.0018268429433001346
Position 11662: 0.001642372274840508
Position 12346: 0.0014523677099530705
Position 14008: 0.0013536449665714997
Position 14222: 0.0010549621670140161
Position 14152: 0.0008914138938335858
Position 14945: 0.000724292052837712
Position 11790: 0.0007105722846471557
Position 11736: 0.000641968138676409
Position 14951: 0.0005160121963291442
Position 11627: 0.00020884699572237957
Position 11931: 0.00020481807753595411
Position 110: 1.030884451726819e-05
Position 12669: 9.373097816820817e-06
Position 149: 9.265200696978186e-06
Position 12309: 6.297811076128259e-06
Position 12291: 5.597478354934733e-06
Position 102: 2.4027948721692072e-06
Position 12306: 2.137605858161458e-06
Position 97: 1.1926068825791622e-06
Position 14478: 4.613432086188988e-07
Position 121: 3.1646964551918467e-07
Position 28: 1.1901471410844619e-07
Position 159: 5.065389040553365e-08
Position 137: 1.3618379951659969e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11525: 0.9959106733937371
Position 12149: 0.9831933632890613
Position 14855: 0.9822473784928054
Position 11033: 0.9802881146431802
Position 14364: 0.9739321555779525
Position 14095: 0.9129955035629403
Position 13612: 0.836314475252106
Position 13853: 0.6905779513170583
Position 13889: 0.18887237845978452
Position 11735: 0.18548268108612143
Position 13596: 0.14288567877875108
Position 11833: 0.09536470412536106
Position 13126: 0.04483850248426545
Position 14170: 0.04332895361532414
Position 11874: 0.03829285500526657
Position 11813: 0.026473672298954292
Position 14128: 0.020748313837557777
Position 13194: 0.01955262321891181
Position 15093: 0.014987436820856462
Position 14787: 0.012895740656053114
Position 14156: 0.010603540388516453
Position 12451: 0.007636515621178166
Position 14386: 0.0074942174409051735
Position 14410: 0.0074655062650558265
Position 11881: 0.0057469798046599005
Position 11841: 0.004900665151377554
Position 210: 0.0042933857736878675
Position 13154: 0.0031468648275365958
Position 11795: 0.001824250950555193
Position 13945: 0.00176598735266236
Position 13837: 0.00171878970749152
Position 11741: 0.0017005052657588372
Position 12154: 0.0016134125279070287
Position 11975: 0.001585813317533796
Position 13027: 0.0015165992066178973
Position 15099: 0.001397437899271544
Position 193: 0.0013886588946826412
Position 14470: 0.0012681183703185373
Position 14231: 0.0011598646618623631
Position 13894: 0.0010030404867277269
Position 15220: 0.0008155989218268395
Position 14983: 0.000713785276962878
Position 15334: 0.0006943652730819239
Position 14395: 0.0006750928029685606
Position 15657: 0.0006673767341037803
Position 11608: 0.0006672824975564278
Position 14697: 0.0005459186938748943
Position 13772: 0.0004895416799176364
Position 15232: 0.00046479039490912686
Position 14447: 0.0003356888893610812
Position 11311: 0.0002639174827483026
Position 236: 0.00022208662480272293
Position 15184: 0.00018426838994732467
Position 275: 9.164635489208724e-05
Position 12112: 5.330289425588454e-06
Position 12122: 3.358157741949117e-06
Position 12089: 1.1687935834322507e-06
