Gene = Pif1
index = 816
Annotated 5SS: [  92 1235 1978 2181 2445 2668 2895 4700 5071 6190 6443 7419]
Annotated 3SS: [ 423 1844 2054 2290 2552 2787 4559 4963 6101 6296 7226 7620]
SMsplice 5SS: [ 139 1235 1978 2181 2445 2668 2895 4700 5071 6190 6443 7419]
SMsplice 3SS: [1102 1844 2054 2290 2552 2787 4550 4963 6101 6296 7312 7620]
top_k =  100
Partition function (log Z): 19.294411945643745

Sorted 5' Splice Sites (High to Low Probability):
Position 5071: 0.9985235671708912
Position 6190: 0.998329415317486
Position 2895: 0.99636096750788
Position 1978: 0.9826082374288232
Position 2668: 0.9786502606675833
Position 2445: 0.9093982204933865
Position 7419: 0.905092467872398
Position 2181: 0.8593133614513182
Position 139: 0.7764438452466838
Position 1235: 0.7701486322251692
Position 4700: 0.7573782180859442
Position 6443: 0.6732382635504216
Position 840: 0.6050064588082241
Position 390: 0.46131032628929197
Position 5498: 0.29942012781213784
Position 92: 0.1408664437939254
Position 5458: 0.1184785573754206
Position 586: 0.0748389226423245
Position 4739: 0.07004635734601171
Position 5965: 0.06894563883490075
Position 2206: 0.029291687726700676
Position 5476: 0.026782359264075926
Position 189: 0.018665411465730065
Position 7784: 0.018652753776067097
Position 7046: 0.015954424704062775
Position 4827: 0.015676050585150567
Position 4609: 0.00982345134669391
Position 2449: 0.009369316011711858
Position 8197: 0.006399414722982813
Position 1230: 0.006084022085320084
Position 149: 0.003954545814454531
Position 2886: 0.0036390324921228368
Position 5465: 0.0034910223836525107
Position 153: 0.0023387578733065273
Position 3289: 0.0009151092042689871
Position 6594: 0.0008806392777303796
Position 41: 0.0002383961283574079
Position 356: 0.00022461822487922909
Position 120: 0.00021757355502782628
Position 2629: 0.00019987465756561514
Position 2109: 9.282783117601129e-05
Position 275: 4.9871544154723726e-05
Position 74: 2.8108701446195744e-05
Position 1997: 1.8106163490001047e-05
Position 394: 1.0730244115451444e-05
Position 262: 2.3465661385619766e-06
Position 2805: 9.949946667802342e-08
Position 11: 2.1507694921016374e-11
Position 2348: 1.3355469248440889e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2787: 0.9990028973745811
Position 4963: 0.9984217664794667
Position 6101: 0.9951354992191923
Position 1844: 0.946713288236801
Position 2054: 0.855642142055065
Position 2552: 0.839786765723038
Position 7312: 0.8256717492040394
Position 6296: 0.6539485756580128
Position 2290: 0.5906355169246389
Position 7620: 0.560371954369365
Position 677: 0.4498135756778758
Position 5373: 0.4402834314809858
Position 1102: 0.39419594234352656
Position 306: 0.37964570103166556
Position 4550: 0.36538509106248
Position 1140: 0.35358354652507723
Position 8293: 0.347188460418809
Position 4559: 0.243752016404562
Position 2347: 0.23621365718704357
Position 4526: 0.17203895121712603
Position 7226: 0.07866675212093237
Position 2532: 0.07008601526896213
Position 5899: 0.06539249029805802
Position 524: 0.04665858245055834
Position 4653: 0.04588423575511455
Position 496: 0.041901441558104074
Position 451: 0.04112566337165808
Position 2180: 0.03925884508972233
Position 2322: 0.038346598512323006
Position 2501: 0.02867907643213847
Position 2060: 0.027612327736007695
Position 1848: 0.02742094577223492
Position 8119: 0.026062656662308746
Position 699: 0.025250331452814943
Position 613: 0.023332109660390232
Position 4608: 0.02166130989694011
Position 2554: 0.019693327493515884
Position 7276: 0.01957107336083367
Position 7822: 0.019549127156168175
Position 225: 0.018935132212484006
Position 1021: 0.01800384173660205
Position 7866: 0.017311627634692434
Position 6693: 0.015300884132203338
Position 2264: 0.012922716943765546
Position 562: 0.012169072661691444
Position 423: 0.012134311371809276
Position 1788: 0.011922147438914645
Position 6364: 0.011730681488834136
Position 2619: 0.01111660111546559
Position 6359: 0.010208870193335101
Position 6334: 0.009223271203298428
Position 310: 0.009154165428215656
Position 499: 0.00854750501196978
Position 2568: 0.008179689851757824
Position 5157: 0.00785806916406433
Position 704: 0.007666431966250899
Position 8643: 0.007198614675420378
Position 8299: 0.005753845701714227
Position 6965: 0.005077532092521241
Position 945: 0.004740460541507345
Position 271: 0.004730102875499727
Position 2358: 0.004712231002775412
Position 6719: 0.004622876588817845
Position 5807: 0.003909317081958188
Position 359: 0.00362091858093531
Position 4801: 0.0032462814021042867
Position 5727: 0.002845790254156113
Position 812: 0.00269096202776984
Position 7777: 0.0023251755927690136
Position 679: 0.002018493422074148
Position 4319: 0.001057992316900645
Position 2793: 0.0009968660864410396
Position 3109: 0.0005051653544747987
Position 474: 0.00045133236677410575
Position 6509: 0.00042619294860907995
Position 3041: 0.00040994384979418886
Position 188: 2.5920719370470103e-05
Position 5397: 2.4931206154019544e-05
Position 362: 2.1755100878699976e-05
Position 289: 7.970106600210518e-06
Position 5201: 4.637733845985557e-06
Position 283: 3.7410279573587243e-06
Position 5328: 9.972502364895853e-07
Position 2877: 3.3569938851562466e-07
