Gene = Ndufb3
index = 737
Annotated 5SS: [ 287 4866]
Annotated 3SS: [4705 9264]
SMsplice 5SS: [ 287 4473 4866]
SMsplice 3SS: [4355 4705 9264]
top_k =  100
Partition function (log Z): -2.832785887179619

Sorted 5' Splice Sites (High to Low Probability):
Position 4866: 0.9996562284555842
Position 287: 0.8234415598091879
Position 4473: 0.6810419905030697
Position 7293: 0.12249172551004467
Position 1345: 0.09832320955171207
Position 242: 0.07917693199640369
Position 271: 0.0781802621820194
Position 6487: 0.015983806762745034
Position 3854: 0.011022883842950384
Position 428: 0.008094128509011339
Position 196: 0.005857229730553189
Position 570: 0.005821221291145666
Position 955: 0.005563927057151303
Position 247: 0.003889446587592131
Position 1083: 0.002932201661674221
Position 2975: 0.001953151571911453
Position 2769: 0.0017102046319462916
Position 945: 0.0014982351884141206
Position 229: 0.00028042284463984673
Position 218: 0.00019368891589914612
Position 232: 7.792523338267451e-05
Position 222: 7.737139058146508e-05
Position 90: 6.86457835949436e-05
Position 759: 6.441156231229557e-05
Position 650: 6.20698305084098e-05
Position 159: 4.8587983145590574e-05
Position 303: 2.393746393780192e-05
Position 169: 1.308140776883032e-05
Position 259: 1.166451221742927e-05
Position 137: 3.7336546054540384e-06
Position 92: 3.68367171265284e-06
Position 261: 1.8810201293801938e-06
Position 126: 7.868115546492279e-07
Position 193: 6.614355806640947e-07
Position 282: 5.381453050633225e-07
Position 13: 5.001688005544879e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4705: 0.9980683875351305
Position 9264: 0.7496829157682807
Position 4355: 0.6248944365169743
Position 7193: 0.07544191931035804
Position 7526: 0.05574303165333677
Position 4298: 0.043586041957730214
Position 1074: 0.04292110723758601
Position 7230: 0.04040904890742091
Position 898: 0.03860845194008773
Position 8502: 0.03728860126163974
Position 6910: 0.030309220669845902
Position 6603: 0.015338907783226548
Position 1244: 0.015277903249667069
Position 6344: 0.014896335218632942
Position 7678: 0.012881138040903694
Position 4245: 0.012561829014819023
Position 3679: 0.011022883842950384
Position 6378: 0.009422229026056952
Position 6757: 0.008443445422886418
Position 7142: 0.007643758182016645
Position 7833: 0.007592380300565947
Position 344: 0.007492693961954091
Position 7470: 0.007187273627516177
Position 4960: 0.006095966048918034
Position 9365: 0.005985814293885407
Position 9397: 0.005430525498128785
Position 6214: 0.005366807390892408
Position 1281: 0.005227431505238198
Position 8542: 0.0047829530993246374
Position 8957: 0.004614492939698576
Position 1113: 0.004114896085059982
Position 5013: 0.00410639240258356
Position 8425: 0.0036839462781364097
Position 9299: 0.0035614692487888535
Position 8845: 0.0035391243886287245
Position 5234: 0.002556466045586661
Position 5027: 0.0023681851828794296
Position 8072: 0.002204911811486801
Position 7322: 0.0020827170525803958
Position 2860: 0.001953151571911453
Position 4777: 0.0019312954784129685
Position 5278: 0.0017565800632178504
Position 2570: 0.0017102046319462916
Position 5176: 0.0016744238873294738
Position 5069: 0.0015971156849901465
Position 4931: 0.0011646359310512186
Position 5800: 0.0008216740350280182
Position 5873: 0.0006616468932853989
Position 5830: 0.0006438045112640522
Position 5761: 0.0006201936740911611
Position 5080: 0.0004666095324913519
Position 6323: 4.309099023231327e-05
Position 353: 2.3763671329683805e-05
Position 7035: 2.2008671188712177e-05
Position 520: 1.741558757187174e-05
Position 495: 1.1786783377241702e-05
Position 449: 7.893913859634148e-06
Position 568: 5.149984522862826e-06
Position 459: 3.4514802897375894e-06
