Gene = Pbxip1
index = 797
Annotated 5SS: [   75  2896  6543  6811  7050  8974  9110  9468  9706 11560]
Annotated 3SS: [ 2810  6415  6745  6889  8745  9085  9384  9573 10339 11966]
SMsplice 5SS: [  75 2896 3113 6543 6811 7050 8974 9182 9468 9706]
SMsplice 3SS: [ 2810  2972  6415  6745  6889  8745  9085  9358  9573 11966]
top_k =  100
Partition function (log Z): 6.637997773401336

Sorted 5' Splice Sites (High to Low Probability):
Position 3113: 1.0000000000000053
Position 9706: 0.99189727544786
Position 75: 0.9785908883529435
Position 6543: 0.9770650348258142
Position 6811: 0.9306109717368958
Position 2896: 0.929465337418275
Position 9468: 0.928053048039476
Position 9182: 0.9210738888233165
Position 8974: 0.9168739664442692
Position 7050: 0.48554088565973125
Position 7745: 0.393973699998296
Position 11560: 0.37858205749020596
Position 1680: 0.3012114040223693
Position 2074: 0.2506575433897184
Position 1754: 0.18849663572038464
Position 7008: 0.14334614962011152
Position 1803: 0.12306233404120774
Position 2294: 0.1097014670699919
Position 1957: 0.09619792845355192
Position 7755: 0.07555386085488874
Position 8887: 0.0584952353915118
Position 9489: 0.04946728707502637
Position 12965: 0.03453962681987437
Position 9110: 0.03300402512299063
Position 6833: 0.021880517209809075
Position 7891: 0.019479842703987078
Position 8850: 0.010970503020515401
Position 6816: 0.01075950796974742
Position 285: 0.009434119310891578
Position 11087: 0.008264079238305118
Position 534: 0.0065734355209403775
Position 11630: 0.005779751115338488
Position 9150: 0.005269749837361289
Position 8415: 0.004689172040758149
Position 8893: 0.003158288582037694
Position 10523: 0.0015379407415507056
Position 269: 0.001383255493782546
Position 433: 0.0013816095833567173
Position 70: 0.001225047953530466
Position 1700: 0.0012073498845102191
Position 642: 0.0006548563399640436
Position 1126: 0.000626937902229574
Position 40: 0.0001298495423654417

Sorted 3' Splice Sites (High to Low Probability):
Position 2810: 1.000000000000005
Position 8745: 0.991033114902265
Position 6415: 0.9775455178602488
Position 9573: 0.9451137874768136
Position 9085: 0.9346788083463912
Position 2972: 0.9294653374182759
Position 11966: 0.8781053360851608
Position 1579: 0.6203476424041442
Position 6745: 0.6180836450349022
Position 6889: 0.5574563648870127
Position 9384: 0.40018075124435226
Position 9358: 0.38232783413192234
Position 6633: 0.34549715962275807
Position 11427: 0.2323093371430777
Position 7624: 0.20246399245226598
Position 7674: 0.15354656702924263
Position 7659: 0.1170188231841679
Position 9267: 0.11384163987548407
Position 2169: 0.1097014670699919
Position 1948: 0.0886792430167573
Position 1988: 0.0676103375381333
Position 6922: 0.06648087899982338
Position 11393: 0.06542215932745621
Position 1896: 0.05911605620421089
Position 12834: 0.05908003732847189
Position 11429: 0.05573852196761976
Position 1843: 0.05277055564576283
Position 1639: 0.04940065779854282
Position 10339: 0.04221896060147277
Position 9366: 0.04127719465467111
Position 9613: 0.022890436664930004
Position 9058: 0.02231702392693046
Position 11449: 0.021278837824567395
Position 13107: 0.020883134129368097
Position 9264: 0.02025319927608682
Position 7712: 0.01597802089149535
Position 11248: 0.013290792888504415
Position 1928: 0.013160633625216077
Position 9633: 0.010579937703761994
Position 1751: 0.00839647657211038
Position 9294: 0.007797803846754275
Position 9617: 0.007605033074278054
Position 9215: 0.007349158163197513
Position 13683: 0.006495710820850706
Position 13048: 0.006219612554489346
Position 9068: 0.005310720149187416
Position 10792: 0.0050075846380678935
Position 8320: 0.004689172040758148
Position 11931: 0.004435170540477522
Position 11350: 0.004332693804193743
Position 6902: 0.004139500617363654
Position 14158: 0.0032634717130851946
Position 9545: 0.0028488055263263877
Position 9594: 0.0027764705381420635
Position 13008: 0.0021291680765283746
Position 10172: 0.0018502230883181798
Position 10783: 0.0017570849719970062
Position 10824: 0.001499409628240217
Position 9829: 0.00110894077221955
Position 1650: 0.000733533426547751
Position 11215: 0.0007236581576721649
Position 9541: 0.000593468161488249
Position 9626: 0.00043775290485707926
Position 1679: 0.0004096682980899891
Position 9909: 0.00033615705012870974
Position 9948: 0.00023897401433327933
Position 1720: 0.00020839098222679838
Position 9488: 2.880549550143862e-05
