Gene = Gpi1
index = 519
Annotated 5SS: [  245  1054  1409  3219  9494  9723 11306 12039 14381 22087 22480 22731
 24531 24769 26308 27522 27700]
Annotated 3SS: [  962  1339  3098  9409  9575 11233 11993 14326 22025 22435 22577 24400
 24691 26178 27445 27632 27786]
SMsplice 5SS: [  245  1054  1231  1409  3219  9494  9723 11306 12039 14381 17688 22087
 22480 22731 24531 24769 26308 27522 27700]
SMsplice 3SS: [  962  1128  1339  3098  9409  9575 11233 11993 14291 17603 22025 22435
 22577 24400 24691 26178 27445 27632 27786]
top_k =  100
Partition function (log Z): 41.02872520097291

Sorted 5' Splice Sites (High to Low Probability):
Position 9723: 0.9999999999999957
Position 22731: 0.999999999999991
Position 3219: 0.9964709988977429
Position 1409: 0.9943502198384335
Position 9494: 0.9928222403201934
Position 12039: 0.9715120975538148
Position 27522: 0.9679155390246739
Position 22480: 0.9670152135783124
Position 24769: 0.9447524014602857
Position 26308: 0.9424079043739209
Position 27700: 0.8924870887722021
Position 11306: 0.8632667939881099
Position 1054: 0.7893474434547759
Position 245: 0.6670171383745915
Position 14381: 0.6377824727515183
Position 22087: 0.5786674289034619
Position 24531: 0.5743832321228831
Position 15680: 0.5679558964770265
Position 1231: 0.5069396557819535
Position 17688: 0.4612119724761515
Position 17659: 0.44261669456211605
Position 24571: 0.40969525372089066
Position 3435: 0.3587207357715331
Position 4469: 0.3498139999045832
Position 19492: 0.32610338982247383
Position 797: 0.2657143322303082
Position 10743: 0.25591336670282366
Position 14455: 0.21918426301556598
Position 1030: 0.20707550192983515
Position 19618: 0.18312001342280332
Position 2561: 0.14276034078788832
Position 567: 0.11689775328742048
Position 26605: 0.11612132331521986
Position 14450: 0.11331952771531253
Position 26609: 0.08461185381335688
Position 17675: 0.08154999583554144
Position 22128: 0.05988299419171681
Position 10760: 0.051135707376739725
Position 3425: 0.0423100756348052
Position 1821: 0.03730319200807387
Position 11339: 0.031565115679310744
Position 26613: 0.028779120405974523
Position 13604: 0.026465063782357155
Position 25497: 0.025981706787559893
Position 1214: 0.025184658875452483
Position 11344: 0.024393698687066822
Position 26769: 0.023956432973846857
Position 1254: 0.02352374829258188
Position 12947: 0.020194217632665087
Position 11330: 0.020168929401809168
Position 11660: 0.019673330241907636
Position 2629: 0.01641044114649
Position 14645: 0.016093692153981425
Position 563: 0.015456312399712539
Position 39: 0.015232189282138747
Position 899: 0.013949554288067548
Position 2616: 0.013102448265297197
Position 2693: 0.010806078359705856
Position 10739: 0.009754590496058846
Position 258: 0.009358124712796257
Position 3603: 0.007158993662755007
Position 1522: 0.004853309546216636
Position 27526: 0.004484257000069002
Position 3180: 0.003529001102257163
Position 3835: 0.002952741356681418
Position 270: 0.0023192919014270496
Position 553: 0.0016951717554054184
Position 1146: 0.0011407195185644213
Position 1045: 0.0010501808254248797
Position 6788: 0.0008978555423721904
Position 24610: 0.0008961921356321823
Position 24555: 0.0008907090656061806
Position 643: 0.0008560989406660444
Position 27560: 0.0007883620798403389
Position 1135: 0.0005580074200138115
Position 789: 0.0005566122857026786
Position 113: 0.00045181161456386967
Position 343: 0.00044215077691479534
Position 682: 0.00042623427847902337
Position 2208: 0.000249332523889841
Position 1059: 0.0002178487952374229
Position 1018: 0.0001949215693126927
Position 90: 7.357398354790155e-05
Position 688: 5.269252367638929e-05
Position 102: 1.016382258536328e-06
Position 361: 7.426395642191395e-07
Position 100: 1.1280659524177148e-10
Position 149: 9.646820664593485e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 9575: 0.9999999999999958
Position 3098: 0.9996187141131099
Position 9409: 0.9928222403201946
Position 17603: 0.985378662873806
Position 27632: 0.9835208545328131
Position 22577: 0.9832725463010449
Position 27445: 0.9767084415749542
Position 24400: 0.9668406391289617
Position 22435: 0.9616148294153085
Position 962: 0.9285364792283023
Position 24691: 0.9276606063236829
Position 11993: 0.9142946695979249
Position 11233: 0.9105906648169242
Position 1128: 0.8346718078757386
Position 26178: 0.8034584656697314
Position 27786: 0.7144447840466802
Position 1339: 0.7134512840467738
Position 22025: 0.6439508072581853
Position 15595: 0.5679558964770273
Position 14326: 0.5181968304922057
Position 19436: 0.5092234032452785
Position 14291: 0.4082285285809598
Position 4415: 0.34981399990458467
Position 10649: 0.26934350498186976
Position 3318: 0.19888672915569663
Position 28003: 0.13535069235873312
Position 3297: 0.12173798296733315
Position 26431: 0.09479676114619463
Position 26205: 0.08761216649226342
Position 2448: 0.08746552700496785
Position 26410: 0.08693698128539173
Position 3324: 0.08205018200943164
Position 26477: 0.07173498807681195
Position 14267: 0.05995459656321218
Position 898: 0.05715558318347923
Position 721: 0.05502351287258234
Position 11945: 0.05464764160694389
Position 26073: 0.05059023343978346
Position 2560: 0.039688184515987567
Position 10530: 0.03757715474184426
Position 2462: 0.03596535442377327
Position 1750: 0.03437728799982983
Position 442: 0.03209162757263574
Position 11248: 0.028803872939376855
Position 13507: 0.026465063782357155
Position 12807: 0.02019421763266509
Position 24732: 0.017033651129598013
Position 22542: 0.014664904912425442
Position 28628: 0.013607760337553551
Position 25441: 0.012072577578509118
Position 11601: 0.011492720626305958
Position 2432: 0.010461149069384421
Position 2530: 0.009499093545267786
Position 10578: 0.0094115880872522
Position 28681: 0.008901385624964727
Position 11422: 0.008180609615601691
Position 25288: 0.007716931042765433
Position 27793: 0.007611985631824767
Position 28968: 0.0073027987936753695
Position 27788: 0.00656605533157384
Position 25366: 0.006192198166285362
Position 24363: 0.006131880420435635
Position 487: 0.005111579106880173
Position 943: 0.004740631218142376
Position 24376: 0.004661897020733725
Position 1154: 0.004429735994823874
Position 3424: 0.004346403288579951
Position 28566: 0.0040073729297791585
Position 24171: 0.003637633495712775
Position 543: 0.003291539200648016
Position 940: 0.0029390603811397416
Position 1521: 0.002904905814225069
Position 149: 0.002828622437287661
Position 606: 0.002798568394209651
Position 11723: 0.002569786348945335
Position 28152: 0.0025099164995066622
Position 1345: 0.002505649168488903
Position 916: 0.0023737872045657975
Position 801: 0.0023722722769760627
Position 27316: 0.002351014907154461
Position 3676: 0.002094923381554152
Position 22583: 0.0020625487865220215
Position 24304: 0.001939245352575403
Position 620: 0.0019071464079734397
Position 661: 0.0016503100588590345
Position 724: 0.0015316745932456664
Position 24221: 0.0015055236372585085
Position 27885: 0.001470268482102803
Position 1285: 0.0012596820751186435
Position 24252: 0.0011485679893323921
Position 508: 0.0011007659664654414
Position 6692: 0.0008978555423721909
Position 28097: 0.0008598779000911585
Position 3679: 0.0008578179751272612
Position 26007: 0.0007470387721412802
Position 448: 0.0007265028710469345
Position 3386: 0.0006764257594326323
Position 3299: 0.0004920818886207184
Position 10495: 0.0004714167646567138
Position 28293: 0.00046203792537421036
Position 664: 0.00035981009691540665
Position 807: 0.0003596268001248792
Position 481: 0.0003589973295858585
Position 460: 0.0003198873915658367
Position 561: 0.00029174041181139864
Position 2954: 0.0002561093039231016
Position 2101: 0.000249332523889841
Position 367: 0.00023304695974255465
Position 1164: 0.00021400285032571552
Position 490: 0.00015608132941810518
Position 903: 9.145512398050868e-05
Position 3011: 8.895050119958519e-05
Position 24653: 5.814400700352445e-05
Position 2928: 3.4393601815284734e-05
Position 1184: 1.5623882239399414e-05
Position 627: 1.3542858335948097e-05
Position 484: 9.459422790574386e-06
Position 1500: 7.93328727228076e-06
Position 343: 7.371516214833551e-06
Position 1635: 6.416435592400902e-06
Position 1760: 4.8039887409443065e-06
Position 396: 4.802711894054668e-06
Position 1677: 4.377862131067609e-06
Position 3044: 1.8324799544661724e-06
Position 155: 7.446002704802482e-07
Position 291: 2.562952649845966e-07
Position 197: 1.9039851653062665e-07
Position 288: 1.290199491211157e-08
Position 158: 8.934908429280732e-09
Position 215: 2.1158443259208325e-10
Position 167: 7.623789320462564e-11
