Gene = Cwc15
index = 307
Annotated 5SS: [ 165 1438 2310 3070 4324 7353]
Annotated 3SS: [1298 2196 2980 4215 7233 9582]
SMsplice 5SS: [ 127 1438 2310 3070 4324 7353]
SMsplice 3SS: [1298 2196 2980 4215 7233 9582]
top_k =  100
Partition function (log Z): 2.0702408956965073

Sorted 5' Splice Sites (High to Low Probability):
Position 4324: 1.0000000000000009
Position 1438: 0.9118521235401098
Position 3070: 0.8986267634447144
Position 7353: 0.8838109280440194
Position 2310: 0.8483696761784798
Position 127: 0.3562940477204738
Position 685: 0.3072383710307975
Position 6203: 0.23931647689063748
Position 3997: 0.21107579937041385
Position 141: 0.18674752367839756
Position 5420: 0.08512962093128926
Position 308: 0.06071480095345885
Position 4138: 0.053243578884529054
Position 7392: 0.04708970951621149
Position 2368: 0.046776230307457714
Position 8707: 0.04337802430146191
Position 8402: 0.038417392225343766
Position 5550: 0.035081099957547046
Position 165: 0.03315954968126273
Position 2572: 0.03188499244765836
Position 344: 0.026612766173359084
Position 3529: 0.026183780912010884
Position 5594: 0.02308253901470679
Position 7375: 0.021447078342847953
Position 3780: 0.021432566644299583
Position 644: 0.021128209773966542
Position 5184: 0.016252629429587894
Position 185: 0.016174880782775125
Position 3372: 0.013873780097569744
Position 4023: 0.012087333274818238
Position 9709: 0.01188326565667367
Position 2321: 0.010462176266486904
Position 7342: 0.009401223017461461
Position 9271: 0.008303081695499015
Position 1605: 0.007966505251871871
Position 3363: 0.007426232637111035
Position 2436: 0.004950370055042196
Position 8414: 0.004251101564142285
Position 2854: 0.0037869016345113008
Position 2360: 0.0037676339157931343
Position 7369: 0.003737914284917193
Position 2561: 0.001773159349805747
Position 1898: 0.0011620842177134097
Position 2841: 0.0009830287622957581
Position 383: 0.0003475727191297775
Position 301: 0.00019056512248737093

Sorted 3' Splice Sites (High to Low Probability):
Position 7233: 0.969939077045591
Position 4215: 0.9320914999167669
Position 9582: 0.9178320502550228
Position 2196: 0.8686539386017572
Position 2980: 0.8470912389222364
Position 1298: 0.8426854296212056
Position 3843: 0.17122030119793968
Position 5988: 0.09892824253464293
Position 5886: 0.0727812234386033
Position 4114: 0.0688504098466857
Position 6139: 0.06760701091739124
Position 5470: 0.058163638972253844
Position 5235: 0.05274401009268922
Position 8471: 0.051265154209472655
Position 3258: 0.040083590780704566
Position 1183: 0.03771277800323506
Position 5331: 0.03225057483565431
Position 3001: 0.031263184961938126
Position 4218: 0.030158989342104224
Position 8178: 0.026991359029812183
Position 8206: 0.025336023310990153
Position 2088: 0.023799350589613466
Position 2481: 0.02316670440080452
Position 3828: 0.023000925197012842
Position 4222: 0.020087834700766808
Position 3861: 0.019850831029945313
Position 9190: 0.019810807047058197
Position 7458: 0.01778369060766133
Position 2939: 0.017073415817760056
Position 5089: 0.016387665432533633
Position 2209: 0.014590141197546279
Position 3620: 0.013840122786854652
Position 524: 0.0126471857849685
Position 450: 0.010861454451714558
Position 8943: 0.010439303222491144
Position 3937: 0.009091075220334234
Position 9607: 0.008802586157092928
Position 9792: 0.0073493373468024896
Position 538: 0.006197656099487465
Position 2422: 0.0057522619052573455
Position 1537: 0.0055276015419921855
Position 2244: 0.005509913176721682
Position 7158: 0.005425330713759979
Position 9821: 0.004533928309871186
Position 2714: 0.00403009926546062
Position 3586: 0.003889991325956006
Position 3653: 0.0037024525314889247
Position 477: 0.0032998406251082374
Position 4689: 0.0032992965766305334
Position 8315: 0.002911774816322402
Position 3351: 0.002872720773402412
Position 2982: 0.0028592106904138633
Position 482: 0.002492053847808399
Position 559: 0.0023143264348625446
Position 3285: 0.002285819424415649
Position 3290: 0.0022416626681690324
Position 2046: 0.0019526489482151813
Position 4276: 0.0018978128946371563
Position 1025: 0.001590029686325013
Position 2446: 0.0014209676156313462
Position 2149: 0.0013308489263909279
Position 2741: 0.0010795441837125616
Position 2123: 0.0009575960947490587
Position 1468: 0.0008530783914144113
Position 2012: 0.0008383386929843508
Position 1604: 0.0007630158197366562
Position 564: 0.0006776973325890418
Position 1825: 0.0003990683979767529
Position 1544: 0.0003760427845444416
Position 252: 0.0003579238924879422
Position 1561: 0.00029226877140747705
Position 234: 0.0002844141505462091
Position 656: 0.0002545022258789216
Position 4264: 0.00015703218357017665
Position 1982: 1.1528371052612608e-05
Position 966: 1.8083827453952738e-06
Position 1051: 8.243997674789607e-07
