Gene = Gtf3c1
index = 527
Annotated 5SS: [  324  3950  8437  8832 11320 14642 26679 28955 30480 31298 33724 35096
 37306 38198 38632 38927 39787 40469 40757 44373 44822 45204 45522 48724
 50295 51937 53314 55918 56718 59384 60441 61307 62266 63907 64455 65334]
Annotated 3SS: [ 3739  8259  8687 11222 14517 26516 28838 30163 31094 33586 34941 37201
 38012 38361 38780 39688 40371 40578 44233 44685 45124 45332 48565 50151
 51854 53200 55854 56623 59210 60152 61046 61975 63407 64414 65140 66046]
SMsplice 5SS: [  324  3950  8437  8832 11320 14642 21114 26679 28955 31298 33724 35096
 37306 38198 38927 39793 40469 44373 44822 45204 48724 50295 50872 51937
 53314 55918 56718 59384 61307 62266 65334]
SMsplice 3SS: [ 3739  8259  8687 11222 14517 21017 26516 28838 31094 33586 34941 37201
 38012 38780 39688 40371 44233 44685 45124 48565 50178 50784 51854 53200
 55854 56623 59210 61046 62140 65140 66046]
top_k =  100
Partition function (log Z): 47.49820186091018

Sorted 5' Splice Sites (High to Low Probability):
Position 48724: 1.0000000000000073
Position 14642: 1.0000000000000002
Position 26679: 0.9999999999999964
Position 8832: 0.9999999999999905
Position 33724: 0.998830441699753
Position 3950: 0.9980995000567028
Position 35096: 0.9922707326659306
Position 51937: 0.9895032432072391
Position 44373: 0.9884440288057152
Position 61307: 0.9865102894893497
Position 44822: 0.9779521783736366
Position 8437: 0.9779434884400342
Position 31298: 0.9653275142190443
Position 38927: 0.9584453396337468
Position 59384: 0.9301429267091671
Position 55918: 0.9293686092995118
Position 11320: 0.8983244079072251
Position 45204: 0.8889240707526878
Position 40469: 0.8858876242952958
Position 28955: 0.8845909419339018
Position 38198: 0.8558283863184774
Position 56718: 0.8466715711427985
Position 50295: 0.8391409114445163
Position 62266: 0.8275766349623884
Position 50872: 0.8110237808304359
Position 53314: 0.7120850322800517
Position 21114: 0.6495173883331915
Position 65334: 0.6331639357332295
Position 38632: 0.5366120757605408
Position 324: 0.4570034435668067
Position 40757: 0.4543544012699557
Position 12567: 0.4326057502041371
Position 60441: 0.41600836811629194
Position 39793: 0.4102886302813874
Position 45522: 0.4033025408335091
Position 65: 0.33825152679105075
