Gene = Tusc2
index = 1153
Annotated 5SS: [ 278 1442]
Annotated 3SS: [1320 1591]
SMsplice 5SS: [ 278 1442]
SMsplice 3SS: [1320 1591]
top_k =  100
Partition function (log Z): 0.862075434206595

Sorted 5' Splice Sites (High to Low Probability):
Position 278: 0.9700120495397186
Position 1442: 0.8879333308393795
Position 451: 0.30298525978217067
Position 692: 0.2829999782566159
Position 1418: 0.10558719421382867
Position 977: 0.09263811800834143
Position 1721: 0.043526910195710825
Position 986: 0.037696497834410675
Position 1079: 0.035095255381434404
Position 1858: 0.02119417519499077
Position 845: 0.014894579982694906
Position 1652: 0.014766596363635648
Position 1219: 0.014226018122836234
Position 1031: 0.01307011798111471
Position 1946: 0.009957002985817007
Position 1869: 0.007527291553011347
Position 679: 0.004294973217035237
Position 228: 0.003673529591694459
Position 1133: 0.0029726556618482826
Position 1800: 0.002666342435897845
Position 1256: 0.002539803731472082
Position 712: 0.0007980557837727998
Position 870: 0.0007344169203852524
Position 801: 0.000696976787704965
Position 1478: 0.00038622499961659003
Position 1448: 0.00026355923477763176
Position 290: 0.00017149408795425812
Position 428: 0.00010327847700209469
Position 106: 8.62793605697133e-05
Position 455: 8.202779784732826e-05
Position 261: 4.7016544951704956e-05
Position 84: 2.609116588901049e-05
Position 233: 9.56546572188618e-06
Position 67: 4.072408610019101e-06
Position 221: 1.9773810186369665e-06
Position 249: 1.7203598571007754e-06
Position 685: 1.5424058399084955e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1320: 0.9981955061919541
Position 1591: 0.6336380066515916
Position 2125: 0.3275875448678018
Position 573: 0.19825739486955388
Position 773: 0.19778038721927874
Position 372: 0.18489427742450518
Position 347: 0.09941793364426156
Position 612: 0.06592886514428373
Position 2557: 0.054783671042654074
Position 1908: 0.03559816340153918
Position 1141: 0.01679537230895629
Position 2332: 0.010453833561232872
Position 2174: 0.007739589829675207
Position 2301: 0.007426424994071383
Position 1995: 0.007023495477259771
Position 531: 0.006274204067614725
Position 637: 0.005132977477635207
Position 1573: 0.0037216251147183716
Position 2129: 0.0022424205331404577
Position 1820: 0.0019371469974610307
Position 1340: 0.00169201303221614
Position 424: 0.0016913219286132917
Position 378: 0.0016784315126134844
Position 2715: 0.001656705545519608
Position 579: 0.001263187645713616
Position 463: 0.0002784839362739307
Position 545: 0.00013936474473747883
Position 437: 0.0001248574663253323
Position 409: 0.00012096271567033651
Position 1241: 8.293032118157378e-05
Position 388: 3.9382430937914554e-05
Position 382: 2.5088020945511728e-05
Position 582: 1.6193839097325438e-05
Position 855: 1.126942566959629e-05
Position 385: 7.906625656217825e-06
Position 965: 6.961912986391585e-06
Position 306: 3.5342951104396754e-06
Position 399: 2.9893219213432158e-06
Position 439: 1.5513796416888773e-06
Position 322: 3.135157493587175e-09
