Gene = C130050O18Rik
index = 192
Annotated 5SS: [ 128 1293]
Annotated 3SS: [1151 8992]
SMsplice 5SS: [ 128 1293]
SMsplice 3SS: [1151 8992]
top_k =  100
Partition function (log Z): -9.63159143007939

Sorted 5' Splice Sites (High to Low Probability):
Position 1293: 0.919099182084005
Position 128: 0.8623659535669286
Position 6957: 0.2694421098859841
Position 7068: 0.2171806454478199
Position 6683: 0.13263977686430506
Position 5469: 0.11042595677498127
Position 499: 0.07254167142288036
Position 505: 0.037910710116480166
Position 3031: 0.025050324147651782
Position 5163: 0.024892834164022153
Position 3957: 0.024745216352759863
Position 726: 0.02209297119448284
Position 473: 0.020857382124587275
Position 843: 0.009441254683963741
Position 830: 0.007241030096850675
Position 263: 0.0035419015337085106
Position 323: 0.0009553830876300349
Position 2834: 0.0007030694083158169
Position 2042: 0.0004276826329101324
Position 1435: 0.0002736592361417335
Position 98: 4.031653613705467e-05
Position 270: 2.952368855159755e-05
Position 312: 9.445311920315679e-06
Position 102: 5.976791884943716e-06
Position 95: 3.226151108053466e-06
Position 257: 1.1865565500808813e-07
Position 16: 9.695421038155308e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8992: 0.9260216744073078
Position 1151: 0.8944832561454321
Position 6870: 0.5058012843504022
Position 5086: 0.14966658627741816
Position 6524: 0.1367252324755778
Position 2921: 0.03939252068424975
Position 3875: 0.02537190937976313
Position 383: 0.01026128774072837
Position 312: 0.008622653036592409
Position 1129: 0.008462299812077861
Position 595: 0.005884596571517606
Position 1282: 0.005298810063004707
Position 202: 0.004789925711892322
Position 1173: 0.004658022885403412
Position 6132: 0.0041544758717515316
Position 222: 0.003988386589856333
Position 900: 0.0027591138680871895
Position 1046: 0.0027201205102635
Position 3379: 0.0025194735249791083
Position 4820: 0.0020448720576891344
Position 668: 0.0019441532296633859
Position 5552: 0.0019386268246068391
Position 1254: 0.0018233668308970837
Position 1434: 0.0016484826684805744
Position 2526: 0.0014659562661588537
Position 4262: 0.0011275787224801805
Position 4861: 0.001039396953285713
Position 4864: 0.0009402681611165062
Position 3983: 0.0007296137928270378
Position 757: 0.0007009444275008764
Position 1913: 0.0005644612578101126
Position 2025: 0.000537476069436773
Position 2877: 0.000480941283024205
Position 3746: 0.00042000300643129117
Position 1107: 0.0004020671313308009
Position 599: 0.00035191045569748906
Position 390: 0.00033558396716238607
Position 335: 0.0003245155699436988
Position 2859: 0.0003177794424557243
Position 2377: 0.00023914094099774787
Position 620: 0.00017343279195931676
Position 2781: 0.0001715253274088994
Position 316: 0.00017022525076503312
Position 355: 0.00012036031900112056
Position 236: 0.00010370538303026337
Position 1916: 7.714358911660906e-05
Position 2566: 7.438973795022424e-05
Position 1072: 5.403855930098454e-05
Position 1839: 1.3741733251951405e-05
