Gene = Alg14
index = 109
Annotated 5SS: [  211  6986 28439]
Annotated 3SS: [ 6830 28306 69782]
SMsplice 5SS: [  211  6986 13828 14404 28439 56665 59837 63220 65564 66599]
SMsplice 3SS: [ 6830 13745 14305 28306 56545 59670 63106 65457 66435 69782]
top_k =  100
Partition function (log Z): -44.491943497978305

Sorted 5' Splice Sites (High to Low Probability):
Position 211: 0.9999776566851556
Position 6986: 0.42740450209128117
Position 691: 0.004741646432075362
Position 3272: 0.0044271325628622935
Position 2536: 0.002569521758000549
Position 415: 0.0006671596613120399
Position 215: 7.233902214818264e-06
Position 377: 2.4874397002832687e-06
Position 49: 6.982479686719262e-07
Position 117: 1.0353575638997195e-08
Position 179: 7.59401853867947e-09
Position 198: 5.558440032478239e-09
Position 19: 5.038359443204217e-09
Position 147: 3.998645174540006e-09
Position 236: 1.6403690580395964e-09
Position 165: 8.606231411974286e-10
Position 243: 8.119031927378216e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 13210: 0.6602271312140255
Position 6830: 0.4608706185879925
Position 6408: 0.028787611198283068
Position 5404: 0.026072165982267064
Position 3183: 0.024556765038880504
Position 7601: 0.02367863469860603
Position 7217: 0.023505472329113375
Position 8894: 0.0199314515526389
Position 1080: 0.018973343189969034
Position 551: 0.017699962273779006
Position 2215: 0.014384873185258246
Position 7403: 0.010251214946924554
Position 6042: 0.008536617938878385
Position 3691: 0.008405662374606769
Position 4143: 0.008058684637805345
Position 5865: 0.007478668737902234
Position 2833: 0.0062292598260273785
Position 4812: 0.005501506276673542
Position 6211: 0.005398741892309803
Position 3226: 0.005190784706939877
Position 740: 0.004923134994336636
Position 5885: 0.0044942790547387555
Position 3776: 0.004396985857438789
Position 3901: 0.003748838500209691
Position 294: 0.00346105608905941
Position 5257: 0.003269728615313741
Position 2392: 0.0032306927090476937
Position 3071: 0.002981350262309897
Position 1893: 0.002626520311815156
Position 3153: 0.0024797246823179916
Position 4071: 0.0021649004722612704
Position 4439: 0.002024245285982223
Position 1275: 0.001964379055700357
Position 2463: 0.001908907871714226
Position 1100: 0.0016877358613802168
Position 795: 0.0013825447831603314
Position 3632: 0.001293727752437851
Position 856: 0.0012918309776881775
Position 1977: 0.00120939871056261
Position 1120: 0.0012024226308489493
Position 1339: 0.0011136186064584085
Position 886: 0.0010290923043892732
Position 2625: 0.0007502959525562103
Position 602: 0.0006593699486613789
Position 451: 0.00021575925548727117
Position 477: 0.00018079053853639227
Position 2356: 0.00014239892743200447
Position 2467: 0.00012588446956229325
Position 565: 2.5999891890833634e-05
Position 571: 2.4497482064171912e-05
Position 303: 1.5410858331685502e-05
Position 328: 1.2990294461861704e-05
Position 599: 1.0453820885894627e-05
Position 629: 7.123004802516162e-06
Position 360: 1.5001140929148722e-06
Position 604: 5.955496836025029e-07
Position 440: 4.6495523248092457e-07
Position 364: 1.6649309680468846e-07
Position 410: 8.710165075739126e-08
