Gene = Pex19
index = 809
Annotated 5SS: [  94 1986 2566 3233 4019 6552 7290]
Annotated 3SS: [1875 2399 3146 3856 6374 7244 7451]
SMsplice 5SS: [  94 1986 2566 3233 4019 6552 7350]
SMsplice 3SS: [1875 2399 3146 3856 6374 7244 7451]
top_k =  100
Partition function (log Z): 5.157096004853653

Sorted 5' Splice Sites (High to Low Probability):
Position 3233: 0.989333010624446
Position 6552: 0.9890906180560349
Position 2566: 0.9163047212082857
Position 94: 0.8746726854152275
Position 1986: 0.7795992399565691
Position 4019: 0.6025132259994689
Position 7350: 0.4024130294187136
Position 4023: 0.3749602756190626
Position 7290: 0.219779357753204
Position 3011: 0.15224070057864558
Position 5070: 0.11080110344620497
Position 2856: 0.09608177250023554
Position 123: 0.07166626299485154
Position 834: 0.06249046505649158
Position 2258: 0.0592766462652216
Position 2562: 0.04257137945330227
Position 7504: 0.021364688683090848
Position 150: 0.020070844230621762
Position 7759: 0.018674579446139268
Position 2280: 0.017493696090330094
Position 2729: 0.01567369977966599
Position 932: 0.013035902176941103
Position 1876: 0.012422645640763444
Position 19: 0.010854258592285929
Position 378: 0.007812759388647412
Position 166: 0.005991415696513564
Position 43: 0.005690067059328167
Position 4425: 0.005059130188667435
Position 5134: 0.0048027346334127054
Position 1046: 0.004506234135121397
Position 857: 0.004030239999594447
Position 1004: 0.002290356498760614
Position 294: 0.0019632408491238053
Position 212: 0.0017930514691766517
Position 7339: 0.0017534611612998205
Position 199: 0.001733468669439792
Position 472: 0.0015157260606551129
Position 6466: 0.00147635091706338
Position 1349: 0.0011534523764766655
Position 1130: 0.0010965421694879918
Position 4106: 0.0010154487824077863
Position 4123: 0.0009701676477102929
Position 3805: 0.0009111013655227821
Position 144: 5.12984211061998e-05
Position 1330: 1.709926266356817e-05
Position 5817: 5.941296396432075e-06
Position 100: 5.332161700226047e-06
Position 49: 3.9822824152970345e-07
Position 9: 2.6206276922948536e-07
Position 252: 1.935833393069883e-07
Position 57: 1.89872999858219e-07
Position 304: 1.53096879805789e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3856: 0.9365844931687697
Position 2399: 0.9264453647000794
Position 3146: 0.9012123443569136
Position 7244: 0.6889694792802795
Position 7451: 0.6705718242874681
Position 6374: 0.5672364864235757
Position 1875: 0.5143644450454091
Position 6422: 0.4209925231174707
Position 1844: 0.28109807895625477
Position 4981: 0.11560383807961767
Position 8088: 0.10420696612840327
Position 2796: 0.10381511618582409
Position 7503: 0.08254293850249556
Position 3150: 0.07836061356309057
Position 8296: 0.07782547850960446
Position 2113: 0.06665054956434516
Position 762: 0.057868277813952936
Position 2948: 0.045994951823949415
Position 3952: 0.0423142765983589
Position 2934: 0.03715752363850992
Position 2768: 0.0323003681903257
Position 2421: 0.024500831515583132
Position 705: 0.022327227898128913
Position 2772: 0.016277326190929062
Position 2435: 0.015889957816908336
Position 7250: 0.012633975085615309
Position 7929: 0.012506392693062023
Position 2656: 0.008644157253993793
Position 7852: 0.00819915360457581
Position 2449: 0.007423883537985008
Position 1914: 0.006574279217336892
Position 3074: 0.005657114659578241
Position 245: 0.0054611660786506285
Position 4374: 0.004901762954941262
Position 2837: 0.004821014934977394
Position 7101: 0.004293808447391774
Position 3190: 0.0024452553073135643
Position 6208: 0.0023379594320516377
Position 8152: 0.002235099923551961
Position 386: 0.001515726060655113
Position 2423: 0.001259460468620241
Position 1250: 0.0011705516391402355
Position 3769: 0.0011643333638480925
Position 1027: 0.0010965421694879912
Position 932: 0.001027029850431012
Position 620: 0.0010075638803654057
Position 699: 0.0009678141376338147
Position 3593: 0.00016322161412750153
Position 4296: 0.0001573672337261747
Position 1899: 0.00010487516953805201
Position 3649: 7.902967449598195e-05
Position 3632: 4.4540788985408674e-05
Position 4003: 2.0248398552938468e-05
Position 5703: 5.941296396432069e-06
Position 3880: 7.580703473249103e-08
